workerid,proliferate.condition,order,paraphrase,rating,response,slide_number_in_experiment,tgrep_id,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
72,condition1,all-the-a,all,0,,10,118088:9,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,the,1,,10,118088:9,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,a,0,,10,118088:9,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,other,0,,10,118088:9,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,all,0,,11,60430:4,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,the,0,,11,60430:4,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,a,0,,11,60430:4,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,other,1,,11,60430:4,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,all,0,,12,103191:13,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,the,0,,12,103191:13,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,a,0,,12,103191:13,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,other,1,,12,103191:13,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,all,0,,13,68569:4,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,the,1,,13,68569:4,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,a,0,,13,68569:4,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,other,0,,13,68569:4,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,all,0,,14,51293:9,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,the,1,,14,51293:9,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,a,0,,14,51293:9,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,other,0,,14,51293:9,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,all,0,,15,102105:4,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,the,1,,15,102105:4,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,a,0,,15,102105:4,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,other,0,,15,102105:4,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,all,0,,16,130644:22,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,the,1,,16,130644:22,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,a,0,,16,130644:22,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,other,0,,16,130644:22,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,all,0,,17,40349:14,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,the,1,,17,40349:14,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,a,0,,17,40349:14,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,other,0,,17,40349:14,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,all,0,,18,37508:7,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,the,0,,18,37508:7,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,a,1,,18,37508:7,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
72,condition1,all-the-a,other,0,,18,37508:7,[],32,Yes,,2,1,1,Female,English,Chrome,Windows,1080,1920,8.806366666666667,
68,condition1,,,,"['Barbara', 'Barbara']",1,bot_check,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,all,0.83,,4,example1,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,a,0.17000000000000015,,4,example1,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,the,0,,4,example1,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,other,0,,4,example1,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,all,0,,5,example2,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,a,0,,5,example2,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,the,0.14,,5,example2,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,other,0.86,,5,example2,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,all,0,,6,example3,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,a,0,,6,example3,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,the,0.030000000000000027,,6,example3,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,other,0.97,,6,example3,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,all,0,,7,example4,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,a,0.45,,7,example4,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,the,0.5499999999999999,,7,example4,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,other,"{'context': {'location': {'hash': '', 'host': 'mcmoyer11.github.io', 'href': 'https://mcmoyer11.github.io/whquestions-tgrep2/experiments/02_experiment/01_pilot/index.html?participant_id=13bb3efc-9e7a-4d7f-b080-8254f5f3f826&experiment_id=74171d11-aef8-41df-b081-740c23aa916c', 'port': '', 'origin': 'https://mcmoyer11.github.io', 'search': '?participant_id=13bb3efc-9e7a-4d7f-b080-8254f5f3f826&experiment_id=74171d11-aef8-41df-b081-740c23aa916c', 'hostname': 'mcmoyer11.github.io', 'pathname': '/whquestions-tgrep2/experiments/02_experiment/01_pilot/index.html', 'protocol': 'https:', 'ancestorOrigins': {}}, 'jQuery111109948644839442591': 1}, 'selector': '#slider_4'}",,7,example4,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,all,0.69,,9,130644:22,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,a,0.31000000000000016,,9,130644:22,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,the,0,,9,130644:22,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,other,0,,9,130644:22,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,all,0,,10,51293:9,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,a,0,,10,51293:9,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,the,0.99,,10,51293:9,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,other,0,,10,51293:9,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,all,0.04000000000000003,,11,60430:4,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,a,0,,11,60430:4,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,the,0,,11,60430:4,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,other,0.96,,11,60430:4,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,all,0,,12,103191:13,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,a,0,,12,103191:13,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,the,0,,12,103191:13,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,other,0.99,,12,103191:13,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,all,0,,13,40349:14,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,a,0,,13,40349:14,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,the,0.99,,13,40349:14,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,other,0,,13,40349:14,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,all,0,,14,68569:4,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,a,0.96,,14,68569:4,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,the,0.03999999999999993,,14,68569:4,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,other,0,,14,68569:4,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,all,0,,15,118088:9,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,a,0,,15,118088:9,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,the,0,,15,118088:9,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,other,0.99,,15,118088:9,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,all,0.57,,16,37508:7,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,a,0,,16,37508:7,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,the,0.4300000000000001,,16,37508:7,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,other,0,,16,37508:7,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,all,0,,17,102105:4,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,a,0.72,,17,102105:4,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,the,0.28,,17,102105:4,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,other,0,,17,102105:4,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,all,0.8,,18,61578:4,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,a,0,,18,61578:4,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,the,0.19999999999999996,,18,61578:4,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
68,condition1,all-a-the,other,0,,18,61578:4,[],31,Confused,,3,1,1,Female,English,Safari,an unknown OS,1024,768,9.104883333333332,
48,condition1,,,,"['Jennifer', 'Jennifer']",1,bot_check,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,the,0.86,,4,example1,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,all,0.14000000000000012,,4,example1,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,a,0,,4,example1,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,other,0,,4,example1,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,the,1,,5,example2,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,all,0,,5,example2,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,a,0,,5,example2,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,other,0,,5,example2,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,the,0,,6,example3,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,all,0.07000000000000006,,6,example3,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,a,0,,6,example3,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,other,0.93,,6,example3,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,the,1,,7,example4,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,all,0,,7,example4,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,a,0,,7,example4,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,other,"{'context': {'location': {'hash': '', 'host': 'mcmoyer11.github.io', 'href': 'https://mcmoyer11.github.io/whquestions-tgrep2/experiments/02_experiment/01_pilot/index.html?participant_id=1ba91139-0644-42be-98d7-f60a2e60d3ed&experiment_id=74171d11-aef8-41df-b081-740c23aa916c', 'port': '', 'origin': 'https://mcmoyer11.github.io', 'search': '?participant_id=1ba91139-0644-42be-98d7-f60a2e60d3ed&experiment_id=74171d11-aef8-41df-b081-740c23aa916c', 'hostname': 'mcmoyer11.github.io', 'pathname': '/whquestions-tgrep2/experiments/02_experiment/01_pilot/index.html', 'protocol': 'https:', 'ancestorOrigins': {}}, 'jQuery111109721940811880001': 1}, 'selector': '#slider_4'}",,7,example4,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,the,1,,9,51293:9,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,all,0,,9,51293:9,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,a,0,,9,51293:9,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,other,0,,9,51293:9,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,the,0,,10,103191:13,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,all,0.02,,10,103191:13,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,a,0,,10,103191:13,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,other,0.98,,10,103191:13,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,the,0.76,,11,130644:22,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,all,0.2400000000000001,,11,130644:22,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,a,0,,11,130644:22,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,other,0,,11,130644:22,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,the,0.16,,12,68569:4,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,all,0.73,,12,68569:4,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,a,0,,12,68569:4,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,other,0.11,,12,68569:4,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,the,0,,13,60430:4,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,all,0,,13,60430:4,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,a,0,,13,60430:4,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,other,1,,13,60430:4,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,the,0.77,,14,37508:7,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,all,0,,14,37508:7,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,a,0.23,,14,37508:7,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,other,0,,14,37508:7,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,the,0.02,,15,118088:9,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,all,0,,15,118088:9,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,a,0,,15,118088:9,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,other,0.98,,15,118088:9,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,the,0.48,,16,40349:14,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,all,0,,16,40349:14,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,a,0,,16,40349:14,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,other,0.5199999999999999,,16,40349:14,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,the,0.51,,17,61578:4,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,all,0.07,,17,61578:4,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,a,0,,17,61578:4,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,other,0.41999999999999993,,17,61578:4,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,the,0,,18,102105:4,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,all,0.6,,18,102105:4,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,a,0.25,,18,102105:4,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
48,condition1,the-all-a,other,0.15000000000000002,,18,102105:4,[],26,Yes,,3,1,1,Female,Englidh,Chrome,Windows,768,1366,9.881066666666667,
74,condition1,,,,"['Elizabeth', 'Elizabeth']",1,bot_check,[],26,No,This was pretty confusing to be honest ,3,0,1,Male,English,Safari,iPhone/iPod,812,375,5.718416666666666,
74,condition1,all-a-the,all,0,,4,example1,[],26,No,This was pretty confusing to be honest ,3,0,1,Male,English,Safari,iPhone/iPod,812,375,5.718416666666666,
74,condition1,all-a-the,a,0.31000000000000005,,4,example1,[],26,No,This was pretty confusing to be honest ,3,0,1,Male,English,Safari,iPhone/iPod,812,375,5.718416666666666,
74,condition1,all-a-the,the,0.69,,4,example1,[],26,No,This was pretty confusing to be honest ,3,0,1,Male,English,Safari,iPhone/iPod,812,375,5.718416666666666,
74,condition1,all-a-the,other,0,,4,example1,[],26,No,This was pretty confusing to be honest ,3,0,1,Male,English,Safari,iPhone/iPod,812,375,5.718416666666666,
74,condition1,all-a-the,all,0,,5,example2,[],26,No,This was pretty confusing to be honest ,3,0,1,Male,English,Safari,iPhone/iPod,812,375,5.718416666666666,
74,condition1,all-a-the,a,0.97,,5,example2,[],26,No,This was pretty confusing to be honest ,3,0,1,Male,English,Safari,iPhone/iPod,812,375,5.718416666666666,
74,condition1,all-a-the,the,0.030000000000000027,,5,example2,[],26,No,This was pretty confusing to be honest ,3,0,1,Male,English,Safari,iPhone/iPod,812,375,5.718416666666666,
