workerid,proliferate.condition,order,paraphrase,rating,response,slide_number_in_experiment,tgrep_id,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
147,01_pilot_e02,a-the-all,other,0,,4,example1,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,a,0.98,,5,example2,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,the,0.020000000000000014,,5,example2,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,all,0,,5,example2,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,other,0,,5,example2,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,a,0,,6,example3,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,the,0,,6,example3,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,all,0.28,,6,example3,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,other,0.72,,6,example3,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,a,0,,6,example3,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,the,0,,6,example3,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,all,0.28,,6,example3,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,other,0.72,,6,example3,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,a,0,,6,example3,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,the,0,,6,example3,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,all,0.16,,6,example3,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,other,0.8400000000000001,,6,example3,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,a,0,,6,example3,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,the,0,,6,example3,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,all,0.16,,6,example3,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,other,0.8400000000000001,,6,example3,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,a,0,,6,example3,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,the,0,,6,example3,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,all,0.56,,6,example3,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,other,0.44,,6,example3,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,a,0.13,,7,example4,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,the,0.87,,7,example4,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,all,0,,7,example4,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,other,0,,7,example4,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,a,0.24,,9,68569:4,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,the,0,,9,68569:4,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,all,0.76,,9,68569:4,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,other,0,,9,68569:4,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,a,0.42,,10,control_the_book,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,the,0.58,,10,control_the_book,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,all,0,,10,control_the_book,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,other,0,,10,control_the_book,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,a,0.94,,11,control_a_napkin,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,the,0.06000000000000005,,11,control_a_napkin,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,all,0,,11,control_a_napkin,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,other,0,,11,control_a_napkin,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,a,0.99,,12,60430:4,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,the,0,,12,60430:4,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,all,0,,12,60430:4,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,other,0.010000000000000007,,12,60430:4,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,a,0,,13,control_all_cookies,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,the,0.010000000000000007,,13,control_all_cookies,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,all,0.99,,13,control_all_cookies,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,other,0,,13,control_all_cookies,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,a,0.019999999999999907,,14,control_all_novels,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,the,0,,14,control_all_novels,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,all,0.98,,14,control_all_novels,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,other,0,,14,control_all_novels,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,a,0.97,,15,40349:14,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,the,0,,15,40349:14,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,all,0,,15,40349:14,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,other,0.030000000000000027,,15,40349:14,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,a,0.25,,16,103191:13,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,the,0,,16,103191:13,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,all,0,,16,103191:13,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,other,0.75,,16,103191:13,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
147,01_pilot_e02,a-the-all,a,0.99,,17,130644:22,[],26,Yes,Using the slider was a bit difficult on a mobile device. ,4,2,1,Female,English,Safari,iPhone/iPod,812,375,21.4007,
