TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
136497:4	what do you use *t*-1 *-2 to keep from *-3 sliding off that rascal?	###they're just tar and gravel treated flat top roofs.###speakerb28.###uh-huh.###speakera29.###have you got pretty well pitch on that roof,###or is it pretty steep?###speakerb30.###oh, it's pretty steep.###uh, parts of it are steeper than others.###speakera31.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
108874:4	what did you say *t*-1?	###so.###speakerb56.###wow, that's great.###speakera57.###yeah,###i really,###speakerb58.###was it a pell grant?###speakera59.###i'm sorry,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
38865:5	what else have i done *t*-1?	###we moved to dallas about a year ago###speakera19.###uh-huh.###speakerb20.###and my dad had a lot of woodworking equipment###speakera21.###uh-huh.###speakerb22.###and i did some of that.###um, here i've mostly done things that i can do *t*-1 strictly by hand, um, sewing and quilting and, um,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
168933:47	what *t*-2 happens if they, they get a false positive, you know, what recourse do you have *t*-4.	###speakera11.###huh. uh-huh.###speakerb12.###and, uh, they instituted a drug policy there. drug testing policy where they randomly would test, uh, employees *t*-1###speakera13.###uh-huh.###speakerb14.###and actually, * to tell you the truth, i really did not think much about it.### i, i hadn't *?*, you know,###it really didn't relate to me.but there were some things *ich*-3 that people brought *t*-1 up like well 	what	no	What is a thing...?	What is every thing...?	What is the thing...?
80840:4	how do you feel about it *t*-1?	###and he and barbara walters just really turn my stomach.###speakera92.###yeah,### was, was he,###speakerb93.###so i watch peter jennings, and, uh and tom brokaw. sort of alternately.###speakera94.###yeah.###speakerb95.###speakera96.	how	no	What is a way...?	What is every way...?	What is the way...?
102211:9	well, how we	###but it's not nice when they're too attentive *t*-1.###speakerb98.###oh, yes.###speakera99.###so, uh, we've had experience with that, too.###so,###speakerb100.### m-, m-, m-, my sister, who *t*-1 also lives here in dallas, uh, tends *-2 to, uh, chat with waiters and waitresses and become their best friends during the course of dinner, which *t*-3 drives me absolutely batty.###speakera101.###oh, yeah.	how	no	What is a way...?	What is every way...?	What is the way...?
76625:25	well, how did, how did you get, uh, hooked up with the t i switchboard thing *t*-2?	### he, he's liking this free time actually.###speakerb68.###oh, yeah.###speakera69.###it's just wonderful after all, these years of working.###speakerb70.###yeah.###speakera71.###speakerb72.###yeah.	how	no	What is a way...?	What is every way...?	What is the way...?
140833:28	so how'd you all, how do you,	###right now i've got two, and three cats,### but, uh, and my son and daughter-in-law have kind of a sheltie mix,###and we watched it this summer for two to three months,###and it wasn't trained *-1 quite fully either###speakera13.###uh-huh.###speakerb14.### and, uh, but it was a sweet *rnr*-1 and an intelligent *rnr*-1 dog.###speakera15.###yeah,	how	no	What is a way...?	What is every way...?	What is the way...?
174853:7	so how do you feel *t*-1 about it?	###so.###speakerb84.###yeah.###speakera85.###or death before the firing squad or whatever.###speakerb86.###yeah.###speakera87.###so, i think 0 about the only one is, uh, rape,###speakera1.	how	no	What is a way...?	What is every way...?	What is the way...?
51293:9	uh, who's the last one *t*-1.	###right.###speakera46.###speakerb47.###well, * picking up darrell strawberry didn't hurt.###speakera48.###no,###but butler didn't hurt either.###uh, and bobby ojeda didn't hurt###and,###speakerb49.	who	no	Who is a person...?	Who is every person...?	Who is the person...?
21725:6	and where do you go *t*-1?	###speakera32.###oh, yeah,###yeah,###yeah.###speakerb33.###in the summer or like in the easter time, like around now?###speakera34.###no,###usually in the summer time.###speakerb35.	where	no	What is a place...?	What is every place...?	What is the place...?
111378:4	where do you enjoy *-1 dining out *t*-2?	### and, and i had no idea.###and so we headed back to carney that night,###and the dog rode in the car###and we stopped along the way and had a bite 0 * to eat *t*-1###and they left the dog in the car,###and i guess 0 while we were inside *-1 eating, thumper just tore the heck out of the inside of the car,###and, uh, finally we made it back to, uh, to carney###and,###speakera1.###okay.	where	no	What is a place...?	What is every place...?	What is the place...?
143033:4	where have you been *t*-1?	###speakera11.###uh-huh.###speakerb12.###but, um, i guess 0 my favorite is probably switzerland and ireland.###speakera13.###uh-huh.###yeah###well, i've been over there too.###speakerb14.###uh-huh.	where	no	What is a place...?	What is every place...?	What is the place...?
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	An novel...?	Every novel…?	The novel...?
