TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
174758:4	what program you in *t*-1?	###speakera51.###uh, * kind of takes away from the significance of the death penalty.###speakerb52.###uh-huh.###what do you do *t*-1 georgeanne?###speakera53.###i'm a graduate student at the university of texas in dallas.###speakerb54.###oh, okay.###great.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
103429:6	and what is he going *-1 to do *t*-2 prison to the other people?	###speakera72.###yeah.###speakerb73.###i really would have a hard time *ich*-1, especially if i was on a jury, *-2 not wanting him to, you know, be executed *-3.###yeah.###speakera74.###hang?.###speakerb75.###because, i mean, that's just awful.###speakera76.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
109103:16	what, what grade do you teach *t*-1?	###yeah,###well, you know, i, as i said, i teach school###speakera35.###uh-huh.###speakerb36.###and, gosh, i'm trying *-1 to think,###i don't know,###i have one woman, one mother that i know 0 *t*-1 is home,###but she also has ten children.###speakera37.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
87792:6	so what movies have you seen *t*-1 lately?	###speakera77.###okay,###it *exp*-1's been real nice * talking with you.###speakerb78.###good enough.###speakera79.###bye.###speakerb80.###bye.###speakera1.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
394:4	what did you wear *t*-1 to work today?	###speakerb174.###* take care.###speakera175.###hey.###speakerb176.###bye-bye.###speakera177.###bye-bye.###speakera1.###hi, cynthia.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
12257:4	what did i make *t*-1 that night.	###speakera31.###right.###speakerb32.###do you find yourself, um, with all the, um, cholesterol and, and high fiber changing the way that you fi-, that you entertain *t*-1?###speakera33.###i find it changing the way that i eat *t*-1, but not the way 0 i entertain *t*-2,###because i guess, i guess 0 i feel like if they're on a diet like that, i'm going *-1 to, you know, honor that,###but if it's just###another couple came, um, over a couple weeks later###and i made,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
124552:6	and what did you graduate in *t*-1?	###speakerb2.###oh, really.###speakera3.###so i thought 0 that was kind of an in-, interesting coincidence.###speakerb4.###huh.###so you went to what college?###speakera5.###uh, northern state university in aberdeen, south dakota.###speakerb6.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
72066:35	what, how do you, what do you think *t*-1?	###yeah,###maybe that's contributed *-1 to a lot of the problems that we see *t*-2 all the time,###so. if there was some way for, for women to, to stay home even if they could work *t*-1, you know,###there are a lot of jobs that *t*-1 are coming about, like in computers at home, and those types of things, that *t*-2 would at least in some ways, um, bridge the gap.###speakerb60.###uh-huh.###speakera61.###speakerb62.###yeah,### i, i think that, um, in the future, um, the, the family unit as it, as it once was known *-1, is, is going *-2 to be nonexistent.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
159673:16	wh-, what's the old country music like *t*-1?	###speakerb20.###speakera21.###oh.###speakerb22.### that's, uh, that's a little bit to, uh,###it's such###they're trying *-1 to make it too much of a crossover thing,###you know what i mean *t*-1?###speakera23.###uh-huh.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
79923:23	so what was, what was the other question *t*-1,	###speakerb28.###up to a point,###no,### m-, yeah,.###speakera29.###yeah.###speakerb30.###it's just 0 some of those women that *t*-1 come up there *-2 looking like arnold schwarzenegger's sister just doesn't get it.###speakera31.###yeah,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
4134:4	how did you hear,	###do you work for t i?###speakera90.###no,###no,###i work for g t e. in maryland,###speakerb91.###really?###speakera92.###yes.###speakerb93.	how	no	What is a way...?	What is every way...?	What is the way...?
83488:4	how did you put that many miles on it, in, four or five years *t*-1?	###as far as any maintenance on my car, i, i shy away from the oil changes,###that's for sure.###speakera29.###uh-huh,###well my car is, uh, it's an eighty-six###and i really hadn't had any, any trouble with it un-, until that###and the car now has a hundred and thirty something thousand miles on it### and, uh, and this was just recent,###so i really can't complain about this one.###speakerb30.	how	no	What is a way...?	What is every way...?	What is the way...?
146911:7	so how do you dress *t*-1?	###because i had some appointments at the office *ich*-1 today, some interviews###and so i had *-1 to dress up anyway###and then i wore heels, you know.###speakera7.###uh-huh.###speakerb8.###but when it rains a lot *t*-1, which is has been doing *t*-2 here a lot lately, uh, very often, you know, * wear, uh, pants and boots you know.###speakera9.###oh.###speakerb10.	how	no	What is a way...?	What is every way...?	What is the way...?
83164:18	but, uh, uh, how do you feel about the, uh, about the jury system itself *t*-1?	###with a conviction?###speakera37.###speakerb38.###oh, okay.###speakera39.###that most of it is plea bargained *-1, uh, half way through### or, or most of the cases are plea bargained *-1 anyway.###speakerb40.###right.###speakera41.	how	no	What is a way...?	What is every way...?	What is the way...?
75050:4	how was life different ten, twenty, or thirty years ago *t*-1.	###speakerb40.###uh-huh.###so, what was our question about *t*-1,###decline in socio-,###speakera41.###* wasn't the decline so much.###i think 0 they just said the changes in, uh, social, social changes in the united states.###speakerb42.###yeah.###speakera43.	how	no	What is a way...?	What is every way...?	What is the way...?
127830:6	and who *t*-2 knows still, what *t*-1 ha-, really happened, you know.	###speakera97.###yeah,###they had a big fight on that show, didn't they?###speakerb98.###yeah,###yeah.###speakera99.###they were all accusing each other of everything in the world.###speakerb100.###oh, that was awful	who	no	Who is a person...?	Who is every person...?	Who is the person...?
67508:7	like who *t*-1 knows, you know.	###yeah,###well when, uh,### my, my doggie, uh, that we have *t*-1 now, uh, she's, she's mostly golden retriever.###speakera62.###uh-huh.###speakerb63.###the vet called her, uh, a golden mix,###speakera64.###yeah.###speakerb65.	who	no	Who is a person...?	Who is every person...?	Who is the person...?
18885:4	where do you live *t*-1?	###speakera73.###i did too,###and you have a good day.###speakerb74.###you do the same.###speakera75.###bye-bye.###speakerb76.###bye.###speakera1.	where	no	What is a place...?	What is every place...?	What is the place...?
68547:4	where all you guys go *t*-1?	###quite frequently.###speakera11.###uh, i wish 0 we did.###speakerb12.###well, we retired early###speakera13.###oh, okay.###speakerb14.###so, we're, we take trips pretty often.###speakera15.	where	no	What is a place...?	What is every place...?	What is the place...?
20333:4	where do you, do you come from *t*-1 originally	###that's true.###and i did pay state tax in california,###but my goodness,### that, that,### the, what did you call it *t*-1, the sales tax, is just getting outrageous * to pay.###speakera25.###yeah.###that's true.###speakerb26.###you don't sound like you're from dallas.	where	no	What is a place...?	What is every place...?	What is the place...?
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	An novel...?	Every novel…?	The novel...?
