TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
4094:16	what, what do you do *t*-1?	###i know.###well i, i, i'm not much of a television watcher.### i, i read as i said, and, uh, quite a bit.###speakerb77.###uh-huh.###speakera78.###i read about two or three novels a week, in addition to all the technical stuff.###speakerb79.###yeah.###speakera80.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
7863:4	what was, no, * wait mumblex about the liquor?	###no.###speakerb46.###yeah,### that, that huge###it's suppose *-1 to be a huge stadium###and it's going *-1 to have little shopping centers in it and little like a lake or something running through it.###and, uh, they're going *-1 to try *-2 to make it a real community center out there.###cou-,###speakera47.###and you're going *-1 to be able *-2 to buy your,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
29686:4	what did you call that *t*-1?	###it's one of those things### i did-, i didn't give them away,###but i didn't know if it's been my color choice or multiple moves or, or what,###speakera31.###yeah,###speakerb32.###and it,###i was so proud of them when i got them finished *-1 *t*-2,###but i have no idea where they are *t*-1.###speakera33.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
58060:20	and, and what were we trying *-1 to do *t*-2.	###speakera73.###no,###there was no feeling of accomplishment, no goal,###no,###speakerb74.###no.###speakera75.###we went in###but what did we do *t*-1.###we lost lives	what	no	What is a thing...?	What is every thing...?	What is the thing...?
21969:23	what does it, what does it cost *t*-1.	###but, you know, like, four, i mean fou-, four children is expensive, especially when you consider like, especially for me, which i'm paying out of state tuition.###i'm paying, you know, three thousand,###no,###what is it *t*-1, two thousand six hundred dollars for one semester.###speakera112.###oh.###speakerb113.###and, you know, people say, you know, 0 it *exp*-1's expensive * to think 0 it's college,###but, if, if everybody would be a little bit responsible, you know,###it's like,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
5558:4	what time is it *t*-1 over th-,	###because i've been, like, waiting, like, for about ten minutes *-1 to get connected *-2 to somebody.###speakerb10.###really?###speakera11.###yeah.###speakerb12.###phew.###man, i'm,###speakera13.###yeah.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
20675:4	what are trying *-1 to get *t*-2?	###speakera167.###yeah.###yeah,###i'm, uh, turning in a capital request right now,###speakerb168.###you are *?*.###speakera169.###yeah.###that's funny 0 that's where you're from *t*-1.###speakerb170.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
102292:4	what have you seen *t*-1 lately?	###speakera129.###oh, that's good.###yes,###i've been there.###speakerb1.###you ready?###speakera2.###yeah.###speakerb3.###okay.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
163081:9	oh, what's that called *-2 *t*-1,	###uh-huh.###speakerb74.###is that what you do *t*-1?###speakera75.###uh, yeah.###actually, i teach my kids at home,###so i'm here all the time.###speakerb76.###oh, so they don't go to school.###is it like, uh,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
123677:9	what are you studying *t*-1?	###what, uh, school are you going to *t*-1?###speakera41.###um, i'm at b y u.###speakerb42.###b y u,###okay.###speakera43.###yeah,###so.###speakerb44.leslie, 	what	no	What is a thing...?	What is every thing...?	What is the thing...?
171135:4	what do you think *t*-1?.	###speakera61.###yeah.###speakerb62.###current affair can, get several shows mumblex child cases.###speakera63.###speakerb64.###speakera65.###uh-huh.###well,###speakera1.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
44110:9	so, how do you feel *t*-1 about our policy in latin america?.	###okay.###speakera65.###* thank you very much.###speakerb66.###* thank you.###speakera67.###bye-bye.###speakerb68.###bye.###speakera1.	how	no	What is a way...?	What is every way...?	What is the way...?
145762:4	how you doing *t*-1?	###uh,###speakera52.###well, maybe, uh, they just moved away and then sort of lost contact.###speakerb53.###i don't know.###speakera1.###hello?###speakerb2.###hello.###speakera3.	how	no	What is a way...?	What is every way...?	What is the way...?
115742:4	how are you liking it *t*-1?	###speakera73.###did you?###where did you all move from *t*-1?###speakerb74.###colorado springs.###speakera75.###oh, did you?###speakerb76.###yeah.###speakera77.	how	no	What is a way...?	What is every way...?	What is the way...?
142589:4	how do you get the edge *t*-1?	###now, i asked janice, or somebody recently how you do that *t*-6 uh, when you paint the ceilings *t*-5 you know where you have got that textured stuff, that they have special rollers that *t*-1 are real soft and furry that you paint *t*-3 that with *t*-2 *t*-4.###speakera17.###uh-huh.###speakerb18.###speakera19.###uh-huh.###speakerb20.###speakera21.###well, how do you get the edge though *t*-1?###speakerb22.	how	no	What is a way...?	What is every way...?	What is the way...?
54662:4	who's your favorite actress or actor *t*-1?	###you see it for, uh, you know a couple of hours or an hour###and it really,###there's a lot in it when you look at the scenery and the cars, and all the different stuff like that *t*-1, you know.###speakera80.###oh, yeah,###oh.###speakerb81.###speakera82.###yeah.###speakerb83.	who	no	Who is a person...?	Who is every person...?	Who is the person...?
26186:4	who do you work for *t*-1?	###and actually service merchandise is cheaper than them now.###so.###speakerb118.###so.###speakera119.###so much for circuit city.###speakerb120.###so.###okay,###what else can we talk about *t*-1?	who	no	Who is a person...?	Who is every person...?	Who is the person...?
104508:4	where do you take your cans *t*-1?	###speakera39.###yeah.###speakerb40.###uh, it *exp*-1 was just easier *ich*-2 * to do that than * to open a large liter bottle and then have it go flat.###speakera41.###right,###yeah.###speakerb42.###so that's the main reason 0 we're, we, sort of are into cans *ich*-1 at this point rather than the liter bottles.###speakera43.	where	no	What is a place...?	What is every place...?	What is the place...?
94077:4	where is it going *-1 to be *t*-2?	###okay?###speakerb2.###yes.###speakera3.###well, this is a very timely topic inasmuch as we're going to a family reunion this weekend.###speakerb4.###oh are you really *?*?###speakera5.###yeah.###speakerb6.	where	no	What is a place...?	What is every place...?	What is the place...?
97007:18	where do you find the time *t*-1.	###speakerb158.###speakera159.###right.###speakerb160.###you are finding out who you are *t*-1.###speakera161.###but is not that difficult 0 * to do *t*-1 when you are working full time and have *-2 to come home and prepare a meal and, get homework done *-3 *t*-4,###speakerb162.###well, i think,###speakera163.and, you know, 	where	no	What is a place...?	What is every place...?	What is the place...?
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	An novel...?	Every novel…?	The novel...?
