TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
54262:13	but, uh, what do you think *t*-3 about the mess that *t*-1's, 0 we've created *t*-2 in iraq?	###and we're just so protected.###but, it's, it's, over in the mid east, especially israel, it's just like israelis have a like a totalitarian system, when it comes to the palestinians *t*-1.###you know, the israelis can do anything 0 they want *t*-1###but when it comes to palestinians *t*-1, if they're out in the street at night, it's, it's really looked on as odd.###um, usually they're, they're bussed *-1 in to the, the, um, jewish neighborhoods, and the jewish cities###and then at night they're bussed *-1 out to the occupied territories.###speakera42.###huh.###speakerb43.###so they don't have that.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
144371:14	well, michael, what do you think *t*-1 about, uh, funding for aids research?	###speakera75.###you know, i wasn't, i, i d-, i watched only a few minutes of it###and i wasn't paying attention.###uh, and so i don't know, uh,###speakerb76.###uh,###speakera77.###but phoenix, you know, phoenix and portland have both been very good clubs###and,###speakera1.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
30285:4	what do you have *t*-1, at home?	###no,###i don't have one at home.###i work with one on, at work continually, you know,###speakera7.###yeah.###speakerb8.###but i do not have one of my own at home.###speakera9.###do you have,###speakerb10.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
34507:10	oh gosh what was the last comedy 0 we saw *t*-1 *t*-2?	###oh, no,###no.###speakera57.### do you take her, or do you go to a lot of comedy movies or to,###speakerb58.###yeah,###yeah.###speakera59.###what was the last comedy 0 you saw *t*-1 *t*-2?###speakerb60.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
50920:4	what *t*-1 was the reason why somebody was trying *-2 to find out all that stuff *t*-3?	###well, on this subject of invasion of privacy,###yes,###it *exp*-1's very easy for anybody * to find out about you.###your,###speakerb2.###well, i don't really like that very much.###speakera3.###yeah,###uh, the special on channel thirteen that *t*-2 was broadcast *-1, i think *rnr*-3, last week or so ago, it detailed how this one person went about *-6 finding out this particular pers-, from this particular person his home mortgage, how much he pays *t*-4 for it, what his payments are *t*-5, uh, his, uh, social security number, driver's license, any kind of records 0 he may have *t*-7. uh, their credit card and the status of their credit *t*-8.###speakerb4.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
97823:9	well, what movies have you seen *t*-1 recently, valerie?	###speakerb140.###uh-huh.###speakera141.###and i have seen it.###speakerb142.###uh-huh.###speakera143.###and it's, it's just marvelous,###and i am just in awe * to see this,###speakera1.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
123317:9	um, what cities are they looking at *t*-1?	###so, i've actually pl-, paid attention to them.###speakerb90.###well,###speakera91.###well, do you know anything about the expansion teams 0 they're thinking about * bringing *t*-1 in?###speakerb92.###* to tell you the truth i haven't paid too much attention to that.###speakera93.###really?###speakerb94.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
3609:19	uh what, what are you doing *t*-1?	###okay,###we've been talking for seven minutes,###so,###speakerb152.###oh, good.###i haven't even been *-1 keeping track.###speakera153.###okay,###all right,###so um, i'm going *-1 to leave you alone.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
6644:24	what are you going *-1 to do *t*-2.	###speakerb52.###people that *t*-1 might benefit most from it *ich*-4 might not go in that situation, you know, like people that *t*-2 really are trapped *-3 in a ghetto or something like that.###speakera53.###yeah.###speakerb54.###* might not go if it was voluntary,###but i don't know how they'd enforce it *t*-1,###if it was,###speakera55.###yeah,well, if they went awol, 	what	no	What is a thing...?	What is every thing...?	What is the thing...?
131917:4	what do you have *t*-1?	###well, i, uh,###couple of them,###i, at the moment, use an a s t two eighty-six###and i got a leading edge###and i got a american one and had a i b m one,###but###speakerb3.### my, my,###just a couple.###speakera4.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
52018:24	what *t*-1's, what *t*-2's your most recent one that you've seen *t*-3?	###speakerb262.###yeah.###speakera263.###because they're really neat.###it's just.###speakerb1.###okay.###speakera2.###okay.###speakerb3.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
72602:4	how do i feel what *t*-1?	###speakera159.###yeah.###speakerb160.###it's scary though i'm telling you 0 *t*-1.###speakera161.###i know.###speakerb162.###i don't know,###and, well, you know, with the other part of this thing was, how do you feel that this influences family *t*-1.###speakera163.	how	no	What is a way...?	What is every way...?	What is the way...?
61830:4	how do you go about * getting one of those a catalogs *t*-1?	### and you'll find all these things and you'll find the monitors forty dollars and the card that *t*-1 drives the monitor that *t*-2 goes in the back of the board for twenty-five dollars which *t*-3 is amazing to me.###speakerb52.###uh.###speakera53.###and you mix and match###and then you do it by mail-order.###but there's no real brands###it's probably a half a dozen companies *ich*-2 around the world that *t*-1 are making those mother boards, the main computer, the circuit board.###speakerb54.###i see.	how	no	What is a way...?	What is every way...?	What is the way...?
16417:9	well, how did you get a recipe for pudding on your own *t*-1?	###speakerb96.###that's really interesting,###i've never heard of anybody making their own pudding before###that's really neat.###speakera97.###well, i used *-1 to make the regular pudding, the chocolate and put it in the pie shell###and if it would sit in the refrigerator for a day, where you cut the pie *t*-1, it would soak into the pie shell###and it was like red,###and i'm like, oh, this is kind of groedy.###speakerb98.	how	no	What is a way...?	What is every way...?	What is the way...?
177221:9	so, how do you feel *t*-1?	###yeah.###speakerb12.###and i know that there are a lot of foreigners, uh, here, you know, doing my line of work.###speakera13.###uh-huh.###speakerb14.###and, of course, i'm not perfectly happy about *-1 not having a job.###speakera15.###right.###speakerb16.	how	no	What is a way...?	What is every way...?	What is the way...?
166704:70	who, who who the heck *t*-1 is going *-2 to root for tampa bay, right?	###well he's,###speakera113.###but i, i actually live in florida.###speakerb114.###* live in florida.###speakera115.###yeah.###speakerb116.###like the seahawks.###speakera117.well, you know, i. i mean, 	who	no	Who is a person...?	Who is every person...?	Who is the person...?
163244:4	who *t*-1's paying for that?	###oh, yeah.###speakerb34.###and here's *t*-2 this bum that *t*-1 didn't have a job###speakera35.###yeah.###speakerb36.###and he's got a attorney that you and i could never afford *t*-1.###speakera37.###that's true.###speakerb38.	who	no	Who is a person...?	Who is every person...?	Who is the person...?
39618:4	where did you get,	###and everybody loves it###and it's so easy,###and it's delicious.###speakerb166.###that's what i was just thinking *t*-1,###it doesn't sound like it, it would be hard at all.###speakera167.###huh-uh,###it isn't *?*.###speakerb168.	where	no	What is a place...?	What is every place...?	What is the place...?
58840:4	where are you calling from *t*-1 by the way,	### that's, that's got *-2 to kill anything i guess 0 *t*-1,###but.###speakerb137.###okay,###well, i'll talk to you later.###speakera138.###all right,###well, yeah###thanks.###speakerb139.	where	no	What is a place...?	What is every place...?	What is the place...?
42945:4	where is this person coming in from *t*-3,	###speakera193.###yeah.###speakerb194.###it was like, you, you come after me, you're going *-1 to get it. you know,###speakera195.###yes,###speakerb196.###and now there's so many other things,###where are the kids *t*-1,###what are they doing *t*-2, you know,	where	no	What is a place...?	What is every place...?	What is the place...?
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	An novel...?	Every novel…?	The novel...?
