TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
72234:4	what was the last book 0 you read *t*-1 *t*-2?	###speakerb28.###yeah,###yeah.###speakera29.###i haven't found a lot of, uh, fiction books that i really like *t*-1###but, uh, * not to say 0 i wouldn't *?*,###speakerb30.###yeah.###speakera31.###eventually i mean.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
166119:9	uh, what do you think *t*-1 about that?	### they, they did more things together.###speakera3.###uh-huh.###speakerb4.###uh, they ate dinner at the table together.###uh, the parents usually took out time, uh, you know, more time than they do now *-1 to come with the children and just spend the day *-2 doing a family activity.###speakera5.###uh-huh.###speakerb6.###uh, although i'm not a mother, i, i still think that, uh, a lot has changed since ten years ago.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
136162:16	what, what ones do you get into *t*-1?	###speakerb40.###uh-huh.###speakera41.###and then on,###for a while i'll ask people if they know what *t*-1 happened###speakerb42.###oh###speakera43.###and then i'll just forget it.###speakerb44.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
102522:21	well, wha-, what's your next,	### but and i've been out *-1 trying *-2 to find a job because this is just not cutting it.###speakera84.###yeah.###yeah.###speakerb85.###and so, i don't, i'm real glad that we didn't go *-1 see those funny ones when i was, when i'm still sort of on the sore side *t*-2.###speakera86.###yeah.###speakerb87.###but,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
165945:4	what do you call it *t*-1?	###speakera49.###yeah.###but the thing is that it's twenty thousand dollars.###actually, my, my wife and i are actually thinking, contemplating *-1 buying a new car in the next year and a half or so.###so we're actually been looking around and thinking about things.###speakerb50.###oh.###speakera51.###we'd like *-1 to get like a###oh, i don't know.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
121023:4	what do you do *t*-1?	###speakera3.###well, uh, even though it's totally out of my, uh, my degree training, i've been working as, as, in the horticultural aspect, so the last, i don't know, fifteen, twenty years,###so uh, i'm,###speakerb4.###oh.###speakera5.###speakerb6.###oh, for goodness sakes.###speakera7.###speakerb8.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
76479:9	now, what do you mostly do *t*-1?	###speakerb2.###uh-huh.###speakera3.###but, i do, uh, quite a bit of wreath making###and my dogs are my hobbies.###i do a lot of gardening.###i go to estate sales, which *t*-1 takes up a lot of time.###speakerb4.###uh-huh.###speakera5.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
147674:9	oh, what was the lady's name that *t*-1 ran a couple of *t*-2,	###i'm,###speakera81.### i'm real dis-, i'm kind of disgusted this year because i don't see many women into the political scene###and i really think 0 we should have more political leaders *ich*-1 *ich*-2 in the women than we do up for, and even for president and vice president this year,###speakerb82.###oh, yeah.###i agree with that.###speakera83.###there's nobody again.###i think 0 they're all scared *-1 out after tha-, after, uh,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
128010:19	now what, what *t*-1 keeps you doing that.	###now if you did football, like the old grass drills where you're on your stomach and you *t*-1###speakerb32.###uh-huh.###speakera33.###you know, prone type things, where you're kind of rocking on your stomach *t*-1 type thing,###and that takes about, really about, maybe about thirteen minutes, uh in the morning.###speakerb34.###yeah.###speakera35.###speakerb36.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
157042:4	what do you think *t*-1 about that subject?	###speakera63.###uh-huh.###speakerb64.### and that, and, uh, i don't know,###i guess 0 i think that, that, uh, research is, i guess the most important, just because i, you know, it, it really needs *-1 to come to an end. you know.###speakera65.###uh-huh.###speakerb66.###i don't know.###i don't know, fish.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
100218:4	what *ich*-1 does that house got *t*-2 attraction?	###yeah.###speakera95.###oh it's tough,###it really is *?*.###speakerb96.###that's from the child's standpoint.###the child is going, why don't you want *-1 to be close to me and your other family *t*-2.###speakera97.###uh-huh.###speakerb98.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
173340:4	what's the new criteria *t*-1, huh.	###and i think 0 that's such a long day for a kindergartner.###speakera17.###i do too,### i, oh, i think 0 that's awful.###speakerb18.###and, uh, i have a preschooler.###uh, i was told *-1 by her preschool teacher that she thought 0 maybe she was to immature for kindergarten###and i thought well how mature do you have *-1 to be *t*-2.###speakera19.###i know.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
17790:13	and, uh, what is the other one called *-2 *t*-1.	###speakerb118.###sweating to the oldies.###speakera119.###right.### i, ev-, every now and then i'll watch e s p n,###i get cable on t v,###speakerb120.###uh-huh.###speakera121.###and they have, uh, a couple of shows called * basic training,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
46586:4	what do they get paid *t*-1.	###uh-huh.###speakerb140.### an, it, an i feel bad for the policeman, because he's out there every day facing these people. this, this craziness, you know, people with, uh, automatic weapons and, uh, all this other stuff and trying *-1 to do a job###speakera141.###uh-huh.###speakerb142.###speakera143.###right.###speakerb144.###and * let's face it,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
26081:4	what are you saying *t*-1?	###speakera79.###yeah.###speakerb80.###of course, you got *-1 to charge it and keep your cash.###speakera81.###sure,###naturally.###that's,###i got into all kinds of trouble *-1 doing that.###speakerb82.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
89347:4	how does that sound *t*-1?	###oh, ok,###yeah.###speakerb27.###it's, richardson###and, * hold on a second.###paul, i can hear you perfectly, perfectly well,###i don't want *-1 to hear you.###you are being rude.###whatever you ask or scream *t*-1 when i'm on the phone *t*-2, the answer is no.###do you understand?	how	no	What is a way...?	What is every way...?	What is the way...?
157599:15	who do you think 0 you're talking to *t*-1,	###speakera49.###right.###speakerb50.###speakera51.###exactly.###that's, because until, like eight,###speakerb52.###and so,###speakera53.###speakerb54.based on that,	who	no	Who is a person...?	Who is every person...?	Who is the person...?
24957:4	where's the money supposed *-1 to come from *t*-2.	###her first grader,###i don't see where she's going *-1 to have much time for them *t*-2.###so, i don't know.###it's just like,###speakerb54.###i guess 0 you just have *-1 to wonder,###is it up to the,###is it, you know,### who, who *t*-1's supposed *-2 to make the change,### the, the state, the govern-, the federal government, you know,	where	no	What is a place...?	What is every place...?	What is the place...?
5673:22	so, so where do you go *t*-1?	###yeah.###speakerb48.###okay.### it, it's, it's a lot bigger than monterey is *?*.###but we're just, uh, just south of, uh, san jose and san francisco.###speakera49.###oh, okay.###speakerb50.###and it's only a couple of hours away or a hour away to a, you know, to a large city.###speakera51.	where	no	What is a place...?	What is every place...?	What is the place...?
116037:14	where's your favorite place 0 * to go *t*-1 *t*-2?	###her husband is the new director of admissions at, uh, university of texas at dallas.###speakera15.###oh, wow.###speakerb16.###yeah,###so,###speakera17.###my dad used *-1 to work at u t d also.###uh, generally we just go on family vacations to arizona.###speakerb18.anyway, so,	where	no	What is a place...?	What is every place...?	What is the place...?
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	An novel...?	Every novel…?	The novel...?
