TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
127830:22	and who *t*-2 knows still, what *t*-1 ha-, really happened, you know.	###speakera97.###yeah,###they had a big fight on that show, didn't they?###speakerb98.###yeah,###yeah.###speakera99.###they were all accusing each other of everything in the world.###speakerb100.###oh, that was awful	what	no	yes	what *t*-1 ha-, really happened	no	and who *t*-2 knows still, , you know 	.	...what is a thing...	...what is every thing...	...what is the thing...
143862:19	i'm not even sure what their interest rate is *t*-1 since i pay it off	###speakera54.###yeah.###speakerb55.###speakera56.###have you ever used discover card?###speakerb57.###no,###i haven't *?*.###speakera58.###yeah,	what	no	yes	what their interest rate is *t*-1 since i pay it off	no	i'm not  v n sur 	e	...what is a thing...	...what is every thing...	...what is the thing...
43480:18	and i couldn't figure what *t*-1 was going on half the time,	###oh, boy.###speakera62.###uh, two thousand and ten was far better.###speakerb63.###yeah.###yeah.###speakera64.###two thousand and one was a good movie if you had read the book.###speakerb65.###well, i hadn't read it	what	no	yes	what *t*-1 was going on	no	and i couldn't figure  half the time 	,	...what is a thing...	...what is every thing...	...what is the thing...
76425:40	but, but you have *-1 to say at what point isn't the help becoming negative *t*-2.	###they're both national level swimmers,###speakerb106.###sure.###speakera107.###and where we've been very fortunate,###but, you know, they had *-1 to be held *-2 accountable too.###speakerb108.###right.###speakera109.###i mean, you know, at some point a parent does help their kid, but in, in some ways,	what	no	yes	at what point isn't the help becoming negative *t*-2	no	but, but you have *-1 to say  	.	...what is a thing...	...what is every thing...	...what is the thing...
47787:11	you know what i mean *t*-1?	###speakera133.###it's like a macy's, kind of store,###speakerb134.###uh-huh.###speakera135.###it's pretty nice###and everything's pretty expensive###and, you know, you just can't do that###and you don't go to baseball games as much###or you get pictures like we did.	what	no	yes	what i mean *t*-1	no	you know  	?	...what is a thing...	...what is every thing...	...what is the thing...
49084:28	well, do you mind if i ask what it's worth *t*-1 down there,	###the hou-, you know, housing there is extremely affordable, and, uh, compared to other parts of the country, you know,###* let's say 0 compared to maryland, that same house here would probably cost three-quarters of a million dollars###speakera25.###well,###speakerb26.###but,###speakera27.###oh, you're kidding.###speakerb28.###speakera29.	what	no	yes	what it's worth *t*-1 down there	no	well  do you mind if i ask  	,	...what is a thing...	...what is every thing...	...what is the thing...
80662:57	i, i think 0 that what he, he reported what he saw *t*-1	###uh.###speakerb21.###speakera22.###well, yeah,### i, i, i, uh,###peter arnet was reporting direct from, uh, iraq.###i think 0 this is scandalous the way 0 everybody's picking on him *t*-1.###speakerb23.###yeah.###speakera24.	what	no	yes	what he saw *t*-1	no	i, i think 0 that what he, he reporte 	d	...what is a thing...	...what is every thing...	...what is the thing...
42953:154	and, and, if, if you manage *-1 to get it out and then, you know, what, how can you even afford to, *-5 to think about what, what you're going *-1 to do *t*-3 because you don't know where your kids are *t*-2, at the same time *t*-4.	###where are the kids *t*-1,###what are they doing *t*-2, you know,###where is this person coming in from *t*-3,###speakera197.###yeah.###speakerb198.###speakera199.###right.###speakerb200.###uh, you've got,	what	no	yes	what, what you're going *-1 to do *t*-3	no	and, and, if, if you manage *-1 to get it out and then, you know, what, how can you even afford to, *-5 to think about  because you don't know where your kids are *t*-2, at the same time *t*-4 	.	...what is a thing...	...what is every thing...	...what is the thing...
65795:56	and, uh, they have jobs out on, you know, bulletin boards so people know what *t*-1 is open for an apprentices in different fields.	###well,###speakera45.###but, uh, you know, i think, 0 uh, they, maybe they need *-2 to, uh, help *-3 promote that more. give incentives like, uh, if they do bring somebody on, they will pay some of their costs or give tax breaks or whatever it is *t*-1, you know, for them to train people, you know, stuff like that.###programs like that, you know.###speakerb46.###uh-huh.###speakera47.###i don't know, you know, what kind of options they've got *t*-1.###speakerb48.###well, that's something about what germany's supposed *-1 to be doing *t*-2. something similar to that right now.	what	no	yes	what *t*-1 is open for an apprentices in different fields	no	and, uh, they have jobs out on, you know, bulletin boards so people know  	.	...what is a thing...	...what is every thing...	...what is the thing...
162816:16	i don't know what they saw *t*-1 in me,	###i don't know why.###something 0 i picked *t*-1 up in a psychology class some time ago.###speakera5.###oh, really?###speakerb6.###yeah,###it's that * the younger 0 they are *t*-2, they tend *-1 to be more conservative for some statistical oddball reason,###and they kind of liked me.###i looked conser-, and all that stuff###and they,	what	no	yes	what they saw *t*-1 in me	no	i don't know  	,	...what is a thing...	...what is every thing...	...what is the thing...
54361:14	well you know what i was hoping *t*-1?	###of course, you're going, just going pick everything *ich*-1 up that you can carry *t*-2###and you're going *-1 to run.###speakera68.###uh-huh.###speakerb69.###and it, it *exp*-1's just too bad that we couldn't see that.###speakera70.###i just have a feeling that the military involvement isn't over yet. that i, i still feel like there's more 0 *t*-1 to come.###i don't think 0 this whole issue is settled *-1 as far as we're concerned *-2.###speakerb71.	what	no	yes	what i was hoping *t*-1	no	well you know  	?	...what is a thing...	...what is every thing...	...what is the thing...
27119:16	and i've seen how their school system works *t*-1	###speakera79.###and when you see, uh, koreans and chinese and japanese who *t*-1 are taking all the, uh, science jobs, all the engineering jobs, all the mathematical jobs *t*-2###and, you know, here we are *t*-1### we can't, we can't balance a checkbook without a calculator.###speakerb80.###uh-huh.###speakera81.###um, i don't know.###speakerb82.###well, i spent a year and a half in japan also	how	no	yes	how their school system works *t*-1	no	a d i've see 	n	...what is a way...	...what is every way...	...what is the way...
60830:68	but, i mean, i, i don't know what *t*-2's, how they do the flour *t*-1.	###and they do, um, they do, do a lot of the refining up there###or,###speakerb36.###yeah.###speakera37.###i'm not really,###what's it called *-2 *t*-1 when you do flour *t*-3,###i'm not,###speakerb38.###uh, only thing 0 i can think *t*-1 is bleaching	how	no	yes	what *t*-2's, how they do the flour *t*-1	no	but, i mean, i, i don't know  	.	...what is a way...	...what is every way...	...what is the way...
44420:47	actually i, i've always wondered whether, how the education system works *t*-1 in the russian countries, the republics, you know.	###because you look at the, uh, european countries,###i think 0 they tend *-1 to be more educated, much more, educated than, than africa or the latin american countries.###speakerb126.###uh-huh.###speakera127.###speakerb128.###yeah,###that's true.###you know that,###i don't know whether, uh,	how	no	yes	how the education system works *t*-1 in the russian countries, the republics	no	actually i, i've always wondered whether, , you know 	.	...what is a way...	...what is every way...	...what is the way...
130169:18	so they don't know who *t*-1 killed,	###yeah.###speakera61.### so, but i think 0 they d-,###a long time ago, i, i remember 0 *t*-2 my dad was telling me this, i think 0 *t*-3, that, uh, they do it by, like, a bunch of men 0 *t*-1 have guns###and one of them has the real gun in it.###speakerb62.###uh-huh,###* has, has a,###yeah.###speakera63.	who	no	yes	who *t*-1 killed	no	so they don't know  	,	...who is a person...	...who is every person...	...who is the person...
61360:39	you know. i really do, because he knows exactly where he lives *t*-1,	###so,.###speakerb82.###that will help.###well,###speakera83.###i think that if somebody else picks him up,###i think that, uh, if he gets out he'll come back.###speakerb84.###yeah.###speakera85.	where	no	yes	exactly where he lives *t*-1	no	you know. i really do  because he knows  	,	...what is a place...	...what is every place...	...what is the place...
49373:19	i was reading just recently where the typical administrator in the, montgomery county public schools makes,	###uh-huh.###speakerb146.###uh, and because the cost of living around here is so high,###speakera147.###oh.###speakerb148.###public employees make great salaries around here.###speakera149.###oh.###speakerb150.	where	no	yes	where the typical administrator in the, montgomery county public schools makes	no	i was reading just recently  	,	...what is a place...	...what is every place...	...what is the place...
76802:22	an awful lot of people know where it is *t*-1, or have been there.	###speakera137.###yes.###well, enid is, not, uh, an unknown little city.###speakerb138.###yeah.###speakera139.###it, uh###speakerb140.###right.###speakera141.	where	no	yes	where it is *t*-1, or have been there	no	an awful lot of people know  	.	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
