TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
176993:21	so i don't really know what the cost of living is even like *t*-1 in dallas anymore.	###speakerb90.###yeah.###speakera91.###speakerb92.### i don't, i haven't, i mean, i haven't,###i used *-1 to live in dallas. in arlington, actually.###speakera93.###uh-huh.###speakerb94.### and, but that was just when i was a kid *t*-1	what	no	yes	what the cost of living is even like *t*-1 in dallas	no	so i don't really know  anymore 	.	...what is a thing...	...what is every thing...	...what is the thing...
177290:100	so there's, uh, there's a lot 0 *t*-1 to be said *-4 for * having a steady stream of people who *t*-2 know how it is *t*-3 someplace else coming in.	###yeah,###well i know about it.###uh, i mean it's, it is now with haitians the way 0 it was *t*-1 with cubans, uh, twenty years ago.###speakerb40.###well, i mean and the two of them together.###i mean we can,###it's just as well you know,###it's hardly america anymore.###speakera41.###on the other hand, you know, the ironic thing about this is that there's nobody more full of the entrepreneurial american spirit than our first generation immigrant.	how	no	yes	how it is *t*-3 someplace else	no	so there's, uh, there's a lot 0 *t*-1 to be said *-4 for * having a steady stream of people who *t*-2 know  coming in 	.	...what is a way...	...what is every way...	...what is the way...
40485:11	i know how that goes *t*-1.	###so, i felt real good about that,###but, uh, boy, i tell you 0 with summer coming up i'm just pulling my hair out, in terms of what i'm going *-1 to do *t*-2,### i, i guess 0 i, went back to work about a year and a half ago###speakerb86.###speakera87.###and, uh, i worked full time all last year###and now i'm going to school *ich*-1 part time and, uh, graduate school,###and i'm working part time.###and, so i'm still,###speakerb88.	how	no	yes	how that goes *t*-1	no	i know  	.	...what is a way...	...what is every way...	...what is the way...
98436:74	in this country, and for example with alcohol or with drugs is, we don't seem *-1 to understand how * to handle it as a society to say okay, it is okay under these circumstances, but if you step outside these bounds, the punishment is extreme *t*-2.	###and drunk driving is a good one,###* is that people are well indoctrinated *-1 in their society that drunken driving is unacceptable.###speakerb101.###right.###speakera102.###and, yeah,###if you're going *-1 to drink, and you may drink, you better have your designated driver.###speakerb103.###uh-huh.###speakera104.	how	no	yes	how * to handle it as a society to say okay, it is okay under these circumstances, but if you step outside these bounds, the punishment is extreme *t*-2	no	in this country, and for example with alcohol or with drugs is, we don't seem *-1 to understand  	.	...what is a way...	...what is every way...	...what is the way...
70517:60	and, uh, what we did *t*-1 was just, uh, * decide wh-, how we had been *-2 spending our money before *t*-3,	###uh, that god because, it never occurred to, it never occurred to us that it would take seven months.###speakerb28.###really.###speakera29.###speakerb30.###that was smart.###speakera31.###speakerb32.###yeah.###speakera33.	how	no	yes	wh-, how we had been *-2 spending our money before *t*-3	no	and  uh  what we did *t*-1 was just  uh  * decide  	,	...what is a way...	...what is every way...	...what is the way...
31387:16	i don't know how that's going *-1 to affect, uh,	###speakera15.###um, see, i have *-1 to take, uh, medication for a, uh, for, for kidney transplant.###speakerb16.###uh-huh.###speakera17.###and i'm going *-1 to be taking that the rest of my life.###now, you,###speakerb18.###sure.###speakera19.	how	no	yes	how that's going *-1 to affect, uh	no	i don't know  	,	...what is a way...	...what is every way...	...what is the way...
12874:16	oh, i know who you're talking about *t*-1,	###speakera122.###uh, that was the one with mickey rooney and, uh, oh,###what's that real, oh, not real old, my wife she is old too, dancer *t*-1, uh,###speakerb123.###speakera124.###i can't think of her name.###i got it right on the tip of my tongue and can't say it,###helen something.###speakerb125.###uh, uh, uh, i think 0 i know who you're ta-,	who	no	yes	who you're talking about *t*-1	no	oh  i know  	,	...who is a person...	...who is every person...	...who is the person...
155073:22	well is it *ich*-2 tahoe? where you ski from *t*-1,	###speakerb76.###yeah.###well, i have never skied before,###but i have friends that *t*-1 go to utah all the time###and they think 0 it's really###speakera77.###oh they come up here.###speakerb78.###and they ski.###i guess 0 there's a place where you can ski *t*-1,	where	no	yes	where you ski from *t*-1	no	well is it *ich*-2 tahoe?  	,	...what is a place...	...what is every place...	...what is the place...
112319:55	but, uh, although i have brought my boys into *-2 to see where i work *t*-1, it's not that easy,	###oh, well, good.###well, i, you know, in terms of, in terms of any sorts of trends i, you know,### obv-, obviously things are different from, *ich*-2 for me *ich*-1 than, and my children than when i was growing up *t*-3.###speakera65.###yeah.###speakerb66.### i, i, i grew up on a farm, uh, in iowa,###and, uh, you know the whole family was around the, the whole time.###and then what my father did *t*-1 was, was, uh, in-, you know, obvious to me###and i, i helped out with it.	where	no	yes	where i work *t*-1	no	but  uh  although i have brought my boys into *-2 to see   it's not that easy 	,	...what is a place...	...what is every place...	...what is the place...
175048:21	uh, i'm not sure where *ich*-2 georgia ranks *t*-1 in the nation	###yeah.###speakera1.###okay,###i'm here.###how do you feel about public schools *t*-1?###speakerb2.###well, our public schools are, are really poor, i feel 0 *t*-1.###speakera3.###uh-huh.###speakerb4.	where	no	yes	where *ich*-2 georgia ranks *t*-1 in the nation	no	uh, i'm not sur 	e	...what is a place...	...what is every place...	...what is the place...
64547:27	it's funny, uh, depending on where you live *t*-1,	###right,###yeah.###that,###whenever they say it two or three times *t*-1.###speakerb38.###yeah,###yeah.###speakera39.###i'm the same way.###yeah.	where	no	yes	where you live *t*-1	no	it's funny  uh  depending on  	,	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
