TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
10409:4	what did he shoot him with *t*-1.	###speakerb48.###and he's like oh, * thank you so much.###speakera49.###i wonder how many of his lives he missed *t*-1, when that happened *t*-2.###speakerb50.###i know,###we wondered about that.###but, uh, oh that was a traumatic experience for us too.###speakera51.###oh, i can imagine,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
114350:9	uh, what do you think *t*-1?	###uh-huh.###speakerb7.###and i think that, that is probably the most aggravating.###speakera8.###uh-huh.###speakerb9.###uh, you know, it invades my time.###i'm the one that *t*-1 pays for the phone.###uh, if i want *-1 to buy something, i'll take the initiative and, and go *-2 find it, you know.###and that just really does aggravate me.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
69379:4	what are your suggestions in * making a family reunion successful *t*-1.	###speakerb136.###* thank you.###speakera137.###uh-huh.###speakerb138.###bye-bye.###speakera139.###bye-bye.###speakera1.###okay,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
8650:6	or what's the specialty that you're looking for *t*-1 *t*-2?	###speakerb54.###uh-huh.###speakera55.###well, i can, i can work up, um, here up to a year.###speakerb56.###and?###speakera57.###and hopefully * get a job after that.###speakerb58.###you want *-1 to get into some kind of manufacturing,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
135330:4	what size do you have *t*-1 now?	###that's right.###speakerb74.###so you've had fish for a long time.###speakera75.###well, i've had them,###i guess 0 it's been two years now 0 i've had a, a tank here *t*-1,###and then back at home i used *-1 to have a small, you know, five gallon tank.###but that never worked well.###and, i have fifty-five gallons now.###speakerb76.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
26240:6	so what are you getting your degree in *t*-1?	###little,###the burgeoning metropolis of raleigh.###what a dead place.###speakerb140.###is it *?*?.###speakera141.###yeah.###i've got a nice little business at home,###and i sit around and tinker with that most of the time.###speakerb142.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
114034:13	so, uh, what was the last car repair 0 you had *t*-1 *t*-2?	###uh-huh.###speakera88.###um, interesting,### my, when my daughter was in high school *t*-1, one of the custodians was vietnamese###speakerb89.###yeah.###speakera90.###and with his limited english they found out, thr-, you know, that, she was in student council, and they found out that he was a medical doctor,###speakera1.###hi.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
149045:4	what do you use yours for *t*-1 mostly?	###yeah,###a lot of my friends are into macintoshes.###i have a, um, p c, a i b m p c myself.###speakerb4.###uh-huh.###speakera5.###a two eighty-six.###i'm probably eventually going *-1 to get a three eighty-six.###um.###speakerb6.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
122764:4	what did we do *t*-1 without it back then?	###uh-huh,###yeah,###i've h-, seen him before.###speakera29.###speakerb30.###speakera31.### wh-, i-, what would we do *t*-1 without it?.###speakerb32.###yeah.### yo-, we were talking about that just the other day.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
23571:9	um, what is that called *-1 *t*-2?	###but, uh, you know, that whole biblical concept like that, that's true in a lot of our,###um, you know, the, the way 0 the whole judicial system and the government is based *-1 on that *t*-2.###it doesn't work on that,###but it's based *-1 out of that.### and, uh, so that, you know, that could work,###speakerb36.###yes,###i'd forgotten what that's called *-1 *t*-2.###there's a, a real name for that like the judean law, or something like that.###speakera37.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
37892:21	what do we have *t*-1 now.	###now, that's, that's just unbelievable to me, you know.###speakera59.###i can't believe that.###i mean when i was in junior high and high school *t*-1 that never happened.###you never heard about that.###speakerb60.###well yeah,### we didn't, we didn't even think about it, you know.###speakera61.###no. and now, you know, 	what	no	What is a thing...?	What is every thing...?	What is the thing...?
39788:24	what basketball teams are you interested in *t*-1?	###right.###speakerb242.###so, i try *-1 to always keep a little notebook in my purse.###speakera243.###uh-huh.###* jot them down, huh?###speakerb244.###but, it's been,###speakera1.###okay, so which, uh,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
159296:9	well, how do you feel *t*-2 about * setting, like, well, for example, a car type accident where, uh, or some incident where someone loses a limb *t*-1.	###speakera9.###right.### th-, they ha-,###speakerb10.###so it all comes *-1 filtering down to us all in-, individually.###speakera11.###right.###speakerb12.###and, uh, granted 0 some people need *-1 to be compensated *-2 if they have really been wronged *-3, you know.###speakera13.	how	no	What is a way...?	What is every way...?	What is the way...?
58244:4	how on earth am i every going *-1 to do the math *t*-2?	###right.###speakera15.###speakerb16.###that's right.###speakera17.###and, i think 0 that's what *t*-1 hung people up the most is 0 they went now * wait a minute,###an inch is two point fifty-four centimeters,###speakerb18.###right.###speakera19.	how	no	What is a way...?	What is every way...?	What is the way...?
96176:26	how do you view this whole subject *t*-1?	###okay.###speakera87.###alright.###speakerb88.###so long.###speakera89.###thanks a lot.###speakerb90.###bye-bye.###speakera1. well, uh, ho-, 	how	no	What is a way...?	What is every way...?	What is the way...?
169557:38	how do you, how do you feel *t*-1?	###i say 0 they, uh,###probably the best things 0 * to do *t*-1 is, is * tie them with a rope and throw them in the water###if they sink they're innocent right.###speakera3.###i see.### a a good, a good southern solution.###speakerb4.###speakera5.###speakerb6.###yeah.uh, so, uh,	how	no	What is a way...?	What is every way...?	What is the way...?
58061:4	who *t*-1 knows.	###no,###there was no feeling of accomplishment, no goal,###no,###speakerb74.###no.###speakera75.###we went in###but what did we do *t*-1.###we lost lives### and, and what were we trying *-1 to do *t*-2.	who	no	Who is a person...?	Who is every person...?	Who is the person...?
116399:4	where do you live *t*-1?	###yes.###speakera3.###we're supposed *-1 to discuss crime in the united states and what *t*-2 can be done *-3 with it.###speakerb4.###that's a rather, rather broad topic.###speakera5.###they're usually pretty broad anyway.###speakerb6.###yeah.###speakera7.	where	no	What is a place...?	What is every place...?	What is the place...?
29261:4	where do you get most of your news *t*-1?	###surely.###i've enjoyed it.###speakera54.###all right,###you too.###speakerb55.###bye, bye.###speakera56.###bye.###speakera1.	where	no	What is a place...?	What is every place...?	What is the place...?
105776:24	where did you first get your lessons from *t*-1?	###speakerb40.###if you ever start, * be sure and start with a large piece that you can, i mean a large flat plate.###um, that way you can get the feel of,###you're not cramped on these smaller objects.###speakera41.###right,###where you're getting into the delicate work *t*-1.###speakerb42.###that's right.###speakera43.now, do you, 	where	no	What is a place...?	What is every place...?	What is the place...?
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	An novel...?	Every novel…?	The novel...?
