TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
132917:4	what do you have *t*-1 now?	###speakerb16.###of course i would want one if somebody was was given *-1 to me.###speakera17.###yeah.###speakerb18.###but i maybe would buy a b m w. uh, or, or even a volvo.###speakera19.###uh-huh.###speakerb20.###speakera21.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
13819:16	what, what do you envision *t*-1 for the next twenty years as far as women in american society?	###speakerb78.###uh-huh.###speakera79.###and you have *-1 to pay that whether you're on vacation, you know, and taking care of the children or if the children are at home, at home, *-2 sick.###speakerb80.###uh-huh.###speakera81.###i mean, that is, you know, just a, a rate that you have *-1 to pay *t*-2###and, uh,###speakerb82.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
23371:6	but what do you do *t*-1 with them in the meantime?	###we tried *-1 to have an aluminum can drive with the cub scouts that i have *t*-2,###and we just don't have any place 0 * to store those kind of cans *t*-1.###speakerb92.###yeah.###speakera93.###you know, if we go out and pick up a bunch of cans from people, sure they'll save them for us,###there's no problem there.###speakerb94.###uh-huh.###speakera95.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
151761:9	well, what did you find 0 *t*-1 was most helpful in * planning the birthday get together?	###* let's see,###she has four sons and two daughters,###and they *ich*-1 show up and all their kids,###speakera22.###uh-huh.###speakerb23.###so it's a pretty big reunion,###it's about two hundred people, maybe.###speakera24.###oh, my word.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
71500:4	what school you going to *t*-1?	###i need *-1 to make myself do that.###speakerb30.###yeah,###i slacked off a little because of, um,###i'm about *-1 to graduate from college###and so this past couple months have been really hectic###so i haven't really gone,###and i've really been faithful *ich*-2 these past two months of *-1 going to the health club and working out###but...###speakera31.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
174752:4	what do you do *t*-1 georgeanne?	###but, i don't know,###maybe mumblex,###speakera49.### i, yeah i tend *-1 to think 0 the repeal system for the death penalty is a little, little too lenient.###speakerb50.###yeah.###speakera51.###uh, * kind of takes away from the significance of the death penalty.###speakerb52.###uh-huh.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
36190:4	what *t*-1's more important,	###they do an absolutely necessary job,###i mean, i, i have a great deal of admiration for these people who *t*-1 can go out there and do that.###speakerb146.###yeah.###speakera147.###but, uh, i mean, there's, there's a sense of priorities here, too.###speakerb148.###yeah.###speakera149.###you know, we need,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
76582:9	um, what did you all do *t*-1?	###speakerb48.###w-, uh,###did you like oklahoma, while you were there?###speakera49.###oh, yes.###speakerb50.###speakera51.###very much.###yeah.###speakerb52.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
153130:4	what did you think *t*-1 of the coverage of the war?	###you know, i've pretty much stopped *-1 watching local news totally you know###speakera61.###yeah.###speakerb62.###uh, you know even the national news i just find it to be you know very watered down,###speakera63.###yeah.###speakerb64.###very,###speakera65.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
123667:4	what, uh, school are you going to *t*-1?	###speakera37.###uh-huh.###speakerb38.###that's about the extent of it.###speakera39.###yeah.###right now i'm in, um, college,###so i'm more *ich*-1 into college football than professional, i think 0 *t*-2.###speakerb40.###oh, i see.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
150179:6	so how do you know this much about, um, * stealing cars *t*-1?	###yeah,### you got *-1 to, you crack the steering column###and you pull the,###there's a pin in there that you can pull *t*-1 on these g m cars###speakera93.###uh-huh.###speakerb94.###and you can start it up, basically pretty easily.###speakera95.###uh-huh.	how	no	What is a way...?	What is every way...?	What is the way...?
29724:4	how were you decorating the baskets *t*-1?	###that's interesting.###speakera43.###yeah,###it is *?*.###speakerb44.###how did you know *-1 to choose this subject, tonight *t*-2.###that's funny.###what,###how did you,###what kinds of decorations did you use *t*-1 with the bas-,	how	no	What is a way...?	What is every way...?	What is the way...?
29719:4	how did you know *-1 to choose this subject, tonight *t*-2.	###me, too.###speakera41.###really.###speakerb42.###yes.###that's interesting.###speakera43.###yeah,###it is *?*.###speakerb44.	how	no	What is a way...?	What is every way...?	What is the way...?
107234:9	um, how do you like it *t*-1?	###so * planning our family reunio-, reunion was very easy, you know.###speakerb18.###yeah,###i guess so.###it really sounds like it was fun.###speakera19.###yeah,###well, we had a wonderful tim-,###speakera1.###the question was on lawn and garden work.	how	no	What is a way...?	What is every way...?	What is the way...?
153193:4	how does he treat the other people *t*-1?	### this, this cat is a, uh, more like a dog.###speakera9.###oh yeah.###speakerb10.###yeah###he's, uh, a one owner.###he likes one boy in the family###and that's about it.###speakera11.###that's odd.	how	no	What is a way...?	What is every way...?	What is the way...?
4787:18	who *t*-1's *-2 to put the limit on it?	###speakerb38.###you know.###speakera39.###yeah.###speakerb40.###they can't be accepted *-1 into society.###you know, if they're not going *-1 to be accepted *-2 into society, then everybody's going *-3 to become sociopathic.###speakera41.###huh-uh.###speakerb42. and, you know, 	who	no	Who is a person...?	Who is every person...?	Who is the person...?
116406:11	uh, and where you are *t*-1?	###speakerb6.###yeah.###speakera7.###where do you live *t*-1?###speakerb8.###uh, we live in plano.###speakera9.###okay,###so, that's a,###speakerb10.	where	no	What is a place...?	What is every place...?	What is the place...?
154323:4	where does it go *t*-1?	###speakerb42.###yeah###speakera43.### and and i am sure 0 you felt the the same frustration before you got on a budget,###but you're wondering my, when you put down all the money that you do bring *t*-1 in *t*-2###and then you're saying, my word where did all that money go *t*-1.###speakerb44.###that's a lot of money,###but,###speakera45.	where	no	What is a place...?	What is every place...?	What is the place...?
44490:4	where you from *t*-1?	###so, i don't know.###speakerb154.###uh.###speakera155.###but, i, i,###speakera1.###hi, wanet.###how are you *t*-1?###speakerb2.###i'm doing fine.	where	no	What is a place...?	What is every place...?	What is the place...?
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	An novel...?	Every novel…?	The novel...?
