TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
58200:24	well, uh, what what do you think *t*-1 about the metric system?	###so, well * have a good day###and i appreciate the conversation.###speakerb124.###thanks,###same here.###speakera125.###bye-bye.###speakerb126.###bye-bye.###speakera1.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
19514:54	you know. what's, uh, what's, what's *t*-1 really happening here.	### in, in the, in, you know,###i hope that what *t*-1's happening is exactly the way 0 it appears *t*-2.###speakera105.###uh-huh.###speakerb106.###you know, some reason or other, you know, is, uh,###it *exp*-2's kind of a strange thing 0 we've been trying *-1 to make something like this happen for so long that when it finally happens *t*-3 you say, whoa, * wait a minute,###speakera107.###nobody knows what * to do *t*-1.###speakerb108.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
95754:11	so but, what does you husband do *t*-1 now?	###that's about the way 0 it is *t*-1 here,###speakera93.###yeah.###speakerb94.###if it had not been for my wife, i would have probably been in debtor's prison, if we had one.###speakera95.###speakerb96.###speakera97.###mumblex.###speakerb98.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
115353:16	what, what does a computer club do *t*-1.	###my only craft work is kind of like computers and, you know, * go off to the little computer club meetings,###and, it's kind of nice because i've made money at it, too.###* considering 0 i, i work for it a living,###but i, you know, i, i've got a couple of articles published *-1.###speakera27.###oh!###speakerb28.###it's kind of, kind of neat.###speakera29.###yeah,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
82408:4	what's your husband do *t*-1?	###well, um, i don't know,### i, uh, we, we do a lot of things on the weekends together, the family,###speakerb67.###yeah,###yeah.###speakera68.###but, uh, as far as during the week, it's, it's usually, uh, you know, just my son and i,###and we're...###speakerb69.###yeah,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
164353:16	what, what do you think 0 *t*-1 is, uh, is an appropriate, uh, punishment for some of the various, you know, such as, things such as rape or, or, uh, murder or something like that.	###speakerb24.###speakera25.###you know, i mean, it is a rather final solution, though.###speakerb26.###yeah,###right,### once, once a person's, you know, gone, then it's,###but the person that *t*-1's been raped *-3 has *-2 to live with that the rest of their life, you know.###speakera27.###yes.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
52616:108	and, you know, what i mean *t*-2, it's like * looking beyond what they're doing *t*-3 and looking at a heart and seeing what is the heart *t*-1, what's the character showing me *t*-4 here.	###speakera47.### he, under the law he would be stoned *-1,###so we've been removed *-1 from the law, of un-, from *-2 being under the law###but we're still, you know, we're still accountable to it.###we don't need *-1 to back talk,###but, you know, it's like god changes your heart * to not do that.###he changes your heart * not to look upon a woman in lust.###because in the old testament, they could look all 0 they wanted *t*-1, just couldn't do it.###but in the new, he's looking at your heart###and so, i guess 0 that's what, what i mean *t*-1 by their character changes	what	no	What is a thing...?	What is every thing...?	What is the thing...?
118998:7	and what else do i do *t*-1,	###i'm around my kids###and, oh yeah,###speakerb56.###that's pretty easy substituting isn't it *?*?###speakera57.###yeah,###speakerb58.###speakera59.###it's great,###it's great,	what	no	What is a thing...?	What is every thing...?	What is the thing...?
43500:14	you know, what's the significance of the apes *t*-1, you know.	###there's just things,###all 0 you can do *t*-1 is * put it in words.###you can't put it in pictures.###speakerb69.###yeah.###yeah.###speakera70.###you know, a lot of that stuff that *t*-1 was going on in the film, you co-, say what is this *t*-2?###speakerb71.###speakera72.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
132650:4	what are we having *t*-1?	###speakera35.###so that's a lot of the games that politicians play *t*-1 on where they want *-2 to go *t*-4, you know, *-3 tax things that they don't, you know, to a degree,###well, like booze, you know, example, they keep *-1 raising the taxes on booze,###it gets to the point, you know, 0 it makes drunks sober *t*-1, you know.###they quit *-1 buying it.###speakerb36.###well, what, what about the taxes on cigarettes?###speakera1.###what are you guys having *t*-1 for christmas?###speakerb2.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
6180:9	well, what d-, do you think *t*-1 in terms of, uh, benefits?	###with just graphics on, on a,###speakera235.###okay?###speakerb236.###okay.###speakera237.###but the only thing was, that it was just lines,###okay.###like if you,###speakera1.	what	no	What is a thing...?	What is every thing...?	What is the thing...?
146142:6	or how did you make a quilt *t*-1?	###speakera35.###um, i crocheted an afghan for our bed.###that's the only thing,### and, and i did a quilt,###* let's see,###i've done a quilt for our baby###and i've done a quilt for our bed,###but i mean,###speakerb36.###did you embroidery the pattern and then quilt it yourself,	how	no	What is a way...?	What is every way...?	What is the way...?
164759:9	so, how do you keep up *t*-1?	###speakera35.###yeah.###speakerb36.###i guess 0 they closed down about three months ago.###speakera37.###oh, really.###speakerb38.###speakera39.###um.###speakerb40.	how	no	What is a way...?	What is every way...?	What is the way...?
117206:4	how does it do that *t*-1?	###speakerb60.### s-, s-, so you got a sign up there that *t*-1 says 0 you got this alarm system.###speakera61.###uh-huh.###speakerb62.###and what if a burglar comes along and cuts your phone line?###speakera63.###well, it's got a back up system that *t*-1 doesn't work supposedly. tha-, uh, that if *t*-3 it's cut *-2 supposedly *t*-3 it notifies them anyway.###supposedly.###speakerb64.	how	no	What is a way...?	What is every way...?	What is the way...?
7652:23	how did you, how did they get you *t*-1?	###speakerb73.###well, i figured 0 with texas instruments they'd probably have a few, uh, texans on the line now and then.###speakera74.###yeah,### do, do you work for t i in any way?###speakerb75.###no,###huh-uh.###speakera76.###wow,	how	no	What is a way...?	What is every way...?	What is the way...?
155266:9	well, how to you handle that, the long range or medium range planning on finances *t*-1?	###speakerb8.###yeah,###well, it's similar problems###but, uh, we just have the one check book###and we try *-1 to keep it up to date as much as possible###and occasionally we will get behind like you say###but, uh, it doesn't really seem *-1 to be too, too tight if we just remember *-2 to keep everything up, up to date and balanced.###speakera9.###uh-huh.###speakerb10.	how	no	What is a way...?	What is every way...?	What is the way...?
56100:28	who *t*-1 cares, you know.	###it's just, thing, a part of everyone's consciousness.###speakera97.###uh-huh.###well, the thing about that is though, 0 it's got a,###i mean because it was, i mean it was big, you remember, like in the early seventies and all that.### and, you know, and then it kind of just went out of vogue.###and i, i'm worried that it, it might, you know, it'll, it, the same thing will happen.###it's like, you know, environmentalism was really big for a couple of years###and then people like, well, you know,###i'd ruther, rather spend, you know, fifty cents less on, uh, on, on such and such, you know, and even if it's not environmentally safe, 	who	no	Who is a person...?	Who is every person...?	Who is the person...?
91011:4	where is that *t*-1, you know.	###i went to a very small state college when i got my bachelor's *t*-1,###and when i,###now, i was in education at first when i was looking for jobs *t*-1,###i was going *-1 to be a teacher,###i was just a high school teacher,###so most people recognized that institution because it was a teaching school sort of,###speakerb88.###yeah.###speakera89.###you know, but then when i went, um, for graduate work, you know, or for a new job *t*-1, people said to me, you know, shippensburg state,	where	no	What is a place...?	What is every place...?	What is the place...?
163186:6	so where do you think 0 they target their efforts *t*-1?	###we have social security numbers,###they can trace us down,###we have telephones,###then we have checkbooks.###criminals have none of these things.###they're real difficult 0 * to catch *t*-1,###and if they do catch them, they don't get any monetary gain out of it, whereas us, we write a check.###speakera15.###yeah.###speakerb16.	where	no	What is a place...?	What is every place...?	What is the place...?
95947:16	where, where do you usually go *t*-1?	###yeah.###speakera5.###* enjoy *-1 going places where,###i enjoy *-1 playing tennis,###so i like *-1 to have a tennis court there,### or, or if it's at the beach,###the beach is great.###a pool is great.###and, i,###speakerb6.	where	no	What is a place...?	What is every place...?	What is the place...?
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	An novel...?	Every novel…?	The novel...?
