TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
89566:40	and i was thinking, well, you know, i know why your god damn bill is so high *t*-1,	###speakera106.###oh.###speakerb107.###and i thought,###speakera108.###i can't###mumblex,###speakerb109.###mumblex###and he was talking about how you keep up with the utilities here *t*-1.	why	no	yes	why your god damn bill is so high *t*-1	no	and i was thinking  well  you know  i know  	,	...what is a reason...	...what is every reason...	...what is the reason...
175475:205	and i, i think 0 the biggest benefit or the biggest benefit other than wages that, that, uh, that anybody could get *t*-1 in, in * dealing with a large company is * to be in a situation where you, you get *-4 to know what *t*-2's going on *t*-3.	###speakera87.###yeah.###speakerb88.###and you, you'd still, there's still mitigating circumstances.###speakera89.###well, i, i,###speakera1.###see, wh-, when you're with a big company or a big organization *t*-1, a lot of times, uh, you know, the benefits are good### and, and, you know, the pay is regular###but, uh, you know, sometimes you don't get tuned *-2 in to what *t*-1's going on.	what	no	yes	what *t*-2's going on	no	and i, i think 0 the biggest benefit or the biggest benefit other than wages that, that, uh, that anybody could get *t*-1 in, in * dealing with a large company is * to be in a situation where you, you get *-4 to know  *t*-3 	.	...what is a thing...	...what is every thing...	...what is the thing...
105059:19	and so i told everybody what *t*-1 happened	### and, uh, and just as that boat took off, a turtle bit me in the middle of the back.###speakerb8.###oh.###speakera9.###it didn't hurt too much,###but it bit enough to where i let *-1 go *t*-2.###and the boat went off without me###and i reached back there and s-, pushed him away and got out of the water a, a while### and, and, uh, it didn't even leave a mark.###it was just a little nibble	what	no	yes	what *t*-1 happened	no	and so i told ever bod 	y	...what is a thing...	...what is every thing...	...what is the thing...
4727:16	and you know, what *t*-1 frightens me, is that, you put a half a million people *ich*-2 out in the middle of the desert with high tech weaponry, you know,	###uh, i've been through there.###speakerb14.###i'm about eight miles south of it.###speakera15.###okay.###oh, yeah.###i had been through saint joe,###but, um, just as far as * watching the news and reading the papers and all that, it sounds like the crimes in the cities are really getting bad.###speakerb16.###well, you know, i've, i've seen those statistics and everything,	what	no	yes	what *t*-1 frightens me	no	and you know    is that  you put a half a million people *ich*-2 out in the middle of the desert with high tech weaponry  you know 	,	...what is a thing...	...what is every thing...	...what is the thing...
47022:19	and i can't remember what *ich*-2 i read *t*-1 about that	###speakera139.###huh.###speakerb140.###but i,###they're still pretty much in demand.###i think 0 there's another car coming in,###it's supposed *-1 to come out and compete with that miata,###speakera141.###huh.###speakerb142.	what	no	yes	what *ich*-2 i read *t*-1 about that	no	and i can't  emembe 	r	...what is a thing...	...what is every thing...	...what is the thing...
51609:54	and, i just kind of let her go, *-2 see, see what she felt like * doing *t*-1.	###speakera77.###speakerb78.###yeah.###speakera79.###and they made * sure 0 they pointed it out, you know.###but after i looked at this place, and i took randi with me, uh, i think just about to every place.###one place 0 i think 0 i didn't take her *t*-1.###speakerb80.###uh-huh.###speakera81.	what	no	yes	what she felt like * doing *t*-1	no	and, i just kind of let her go, *-2 see, see  	.	...what is a thing...	...what is every thing...	...what is the thing...
53464:22	* trying *-1 to think what else *t*-2 is,. is current.	###i'll bet 0 that was the case of the, the war in the middle east.###speakerb32.###yes,###uh-huh.###that,###uh, l-, lots of new, uh, newsmen were created *-1 during that###so, it *exp*-1 will be interesting * to see what *t*-2 happens.###speakera33.###uh-huh,###true.	what	no	yes	what else *t*-2 is,. is current	no	* trying *-1 to think  	.	...what is a thing...	...what is every thing...	...what is the thing...
40723:37	and to know what we wan-, know what he was doing *t*-1 you know, and enjoy it,	###yeah.###speakerb182.###you know, and, you know, we did the easter egg hunts,###which *t*-1 was really the first year 0 he was really able *-2 to *t*-3###speakera183.###uh-huh.###speakerb184.###speakera185.### un-, understand.###speakerb186.	what	no	yes	what he was doing *t*-1	no	and to know what we wan-  know  you know  and enjoy it 	,	...what is a thing...	...what is every thing...	...what is the thing...
25261:11	you know what i mean *t*-1.	###yeah.###it *exp*-1's been nice * talking to you.###speakera77.###you, too.###i think 0 that was good.###speakerb78.###okay.###speakera79.###that was the best one.###usually i get distracted off the topic.	what	no	yes	what i mean *t*-1	no	you know  	.	...what is a thing...	...what is every thing...	...what is the thing...
60953:11	i forget what that's called *-2 *t*-1 with, you know,	###speakerb76.###uh-huh.###speakera77.### and, and this, and this article said that they've got a real problem that, um, you've got toxins and, and, uh, bacteria in the manure that *t*-1 is *t*-2,###what it's doing *t*-1 is it's going through, uh,###they don't have a very deep, um, o-,###you know, their water, their natural water, uh,###speakerb78.###uh-huh.###speakera79.	what	no	yes	what that's called *-2 *t*-1 with, you know	no	i forget  	,	...what is a thing...	...what is every thing...	...what is the thing...
120943:34	i, i really don't know what they do *t*-1.	###speakerb14.###right.###speakera15.###it's never the, uh, the person that *t*-1's making a hundred thousand there.###it's always the person that *t*-1's making the least amount,### and uh, and sometimes we're running around there.###speakerb16.###right.###speakera17.###i see these, these, uh, supervisors running around, uh, having meetings.	what	no	yes	what they do *t*-1	no	i, i really don't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
84947:19	i mean you know what it's like *t*-1 here.	###speakera21.###society, has especially recently.###speakerb22.###speakera23.###speakerb24.###yeah,###i know 0 in florida there's no place 0 you go *t*-2 that *t*-1 isn't air conditioned,###and i do quite a bit of business in washington.###and,###speakera25.	what	no	yes	what it's like *t*-1 here	no	i mean you know  	.	...what is a thing...	...what is every thing...	...what is the thing...
53837:47	i said, now what good does thi-, i mean, how is this helping *t*-1?	###that's true.###but, no,###i mean, they were, uh, i mean,###i definitely agree with parents.###i think 0 that is a very wrong way 0 * to handle, uh, *-1 disciplining a child *t*-2.###* putting them in, i mean, they were, they were call-, they called them *ich*-1 their quiet rooms or their isolation rooms.###they didn't call them closets.###but they showed these rooms on, uh, you know, on the news###and, i mean, they looked like a closet *ich*-1 *ich*-2 to me. you know, with a desk in it, a real small.###but they said that one of the solutions 0 they came up with *t*-1 was *-2 to take the doors off of these isolation rooms.	how	no	yes	now what good does thi-, i mean, how is this helping *t*-1	no	i said,  	?	...what is a way...	...what is every way...	...what is the way...
5244:13	and she said how did you know 0 those are the colors 0 we used *t*-1 *t*-2.	###yeah.###those are pretty.###speakera83.###number one turned out just great,###and the lady said 0 she couldn't believe that they know that i had done it in the colors, that they had decorated the nursery *t*-1###and i didn't even know it.###speakerb84.###oh, that's a mumblex.###speakera85.###i gave it to her	how	no	yes	how did you know 0 those are the colors 0 we used *t*-1 *t*-2	no	and she said  	.	...what is a way...	...what is every way...	...what is the way...
165572:11	you know how that goes *t*-1,	###uh, if it's, if it's,### i am kind of, uh, uh, i'm pretty bad about procrastinating###speakerb21.###uh-huh.###speakera22.###and one of these days i am going *-1 to do something about that i believe 0 *t*-2.###speakerb23.###yeah.###yeah.###speakera24.	how	no	yes	how that goes *t*-1	no	you know  	,	...what is a way...	...what is every way...	...what is the way...
89565:19	and he was talking about how you keep up with the utilities here *t*-1.	###but, one of the people that *t*-1 was living back there was telling me that there is his air conditioning bill, per month, last summer was in excess of five hundred dollars a month.###speakera106.###oh.###speakerb107.###and i thought,###speakera108.###i can't###mumblex,###speakerb109.###mumblex	how	no	yes	how you keep up with the utilities here *t*-1	no	and he was talking about  	.	...what is a way...	...what is every way...	...what is the way...
28015:16	and we'll see how the generations go *t*-1.	###yeah.###speakera16.### and, and we have these wonderful people who *t*-1 are who *t*-2 are totally prepared *-3 to tea-, to teach your child everything 0 they need *-4 to know *t*-5 in day care###speakerb17.###uh-huh.###speakera18.###speakerb19.###yeah,### but but, uh, a really good day care is probably going *-1 to cost more than you're going *-2 to make at the job.###speakera20.	how	no	yes	how the generations go *t*-1	no	and we'll see  	.	...what is a way...	...what is every way...	...what is the way...
170587:23	uh, but i don't know how my father did it *t*-1.	###but i'm not sure 0 i could afford three.###i most certainly couldn't educate three.###speakera56.###speakerb57.###i don't know how my, my parents did it *t*-1.###speakera58.###yeah.###speakerb59.###i mean, there were five of us###and i don't recall, you know, *-1 wanting anything in particular.	how	no	yes	how my father did it *t*-1	no	uh, but i don't know  	.	...what is a way...	...what is every way...	...what is the way...
17191:26	oh, i think 0 i know who you're talking about *t*-1.	###speakerb88.###yeah.###that's good.###speakera89.###yeah.###koontz.###uh, his last name ends in a z,###i know that.###speakerb90.###yeah,	who	no	yes	who you're talking about *t*-1	no	oh, i think 0 i know  	.	...who is a person...	...who is every person...	...who is the person...
122356:29	and they're trying *-1 to spend money where we don't have it *t*-2	###minnesota,###okay.###well a lot of it in mississippi here has got *-1 to do with funding.###speakera7.###yeah.###speakerb8.###problems with our educational system, a lot of it's due to money.###speakera9.###uh-huh.###speakerb10.	where	no	yes	where we don't have it *t*-2	no	and the 're tr ing *-1 to spend mone 	y	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
