TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
15221:35	uh, others, people don't know what they want *-1 to do *t*-2.	###speakera63.###and the peace corps or something like that is probably useful as, as that kind of a time.###speakerb64.###yeah,###maybe a little bit in that perspective,### but, uh, and a lot of people have gone in the military, i mean, you know, when they're in the college *t*-1.###sometimes it's * to sup-, help *-1 support college, you know, the money.###speakera65.###uh-huh.###speakerb66.	what	no	yes	what they want *-1 to do *t*-2	no	uh, others, people don't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
142944:31	i mean, he seemed *-1 to know what he was doing *t*-2	###speakerb46.###well, you know, i was just looking at the news tonight,###and they showed a, a, a black guy that *t*-1 was go-, was helping out, uh, his assistant.###speakera47.###his assistant.###speakerb48.###speakera49.###uh-huh.###speakerb50.###and i think 0 that's a, a great addition.	what	no	yes	what he was doing *t*-2	no	i mean, he seemed *-1 to kno 	w	...what is a thing...	...what is every thing...	...what is the thing...
20027:83	*-2 even having read the book, and i've read that book probably three times, *-2 watching that movie, i couldn't figure out, what they were talking about *t*-1, at all.	###patrick stewart was in that.###i guess 0 the guy that *t*-1's on the new star trek series was in that thing, uh.###speakerb156.###i don't know,###i just remember 0 sting was in it.###speakera157.###oh, really?.###speakerb158.###yeah,###and if you were trying *-1 to follow any type of, uh, plot, it, it total-,	what	no	yes	what they were talking about *t*-1	no	*-2 even having read the book, and i've read that book probably three times, *-2 watching that movie, i couldn't figure out, , at all 	.	...what is a thing...	...what is every thing...	...what is the thing...
92738:30	i under-, i know what you're saying *t*-1,	###people, 0 i don't know *t*-1, they find fault in everything, rather than say 0 this is a good effort.###speakerb58.###rather than * work with it.###speakera59.###yeah.###speakerb60.###yeah.###speakera61.###i don't know.### it's, it's,	what	no	yes	what you're saying *t*-1	no	i under-  i know  	,	...what is a thing...	...what is every thing...	...what is the thing...
60636:39	and then once you pick that spot out, * pick out what you want *-2 to do *t*-1.	###speakerb92.###oh, that's a beautiful place.###speakera93.###* goes to u t.###speakerb94.###uh-huh.###that's just fantastic down there.###* take it more as a,###this is your opportunity * to do whatever you want *t*-1,###* pick out where you want *-1 to live *t*-2,	what	no	yes	what you want *-2 to do *t*-1	no	and then once you pick that spot out, * pick out  	.	...what is a thing...	...what is every thing...	...what is the thing...
11656:11	i wonder how they kept up with them, though *t*-1,	###speakerb70.###so that was pretty.###speakera71.###and * to think about how it just changed the whole landscape *t*-1, you know,###you could follow this, this beaten down path,###speakerb72.###yeah.###speakera73.###and it sounded like thunder and earthquakes and that sort of thing.###speakerb74.	how	no	yes	how they kept up with them, though *t*-1	no	i wonder  	,	...what is a way...	...what is every way...	...what is the way...
107851:24	we'll have *-1 to see how it goes *t*-2,	###i've been *-1 thinking 0 it's getting cold * sooner than normal.###we've only lived here a couple of years.###speakerb34.###i think 0 it is *?*,###and my family said that in ohio there was just an article *ich*-1 on, at the t v news that they are three weeks ahead of schedule as far as the coldness of the temperatures and, uh, the first frost,###speakera35.###huh.###speakerb36.###everything just happened three weeks early this year.###speakera37.	how	no	yes	how it goes *t*-2	no	we'll have *-1 to see  	,	...what is a way...	...what is every way...	...what is the way...
72529:48	and it, it, it's so surprising how it just happens *t*-1, you know.	###yeah,###i know.###speakerb132.###except for tornados.###speakera133.###boy they, they have storms here###i've,###speakerb134.###yes###they do.	how	no	yes	how it just happens *t*-1	no	and it, it, it's so surprising , you know 	.	...what is a way...	...what is every way...	...what is the way...
56865:16	i don't know how i feel *t*-1 about that.	###speakerb30.###is that true?###speakera31.###yeah,###yeah.###speakerb32.###i didn't know that,###i was think-,###that is one solution to it.###speakera33.	how	no	yes	how i feel *t*-1 about that	no	i don't know  	.	...what is a way...	...what is every way...	...what is the way...
88024:31	but, but who *t*-1 knows how it's supposed *-3 to all end *t*-2.	###speakera83.###huh.###speakerb84.###i thought 0 it was a very interesting movie.###speakera85.###well, i think so.### i, um, i have come *-1 to respect a little bit more the, uh, you know, what *t*-2 went on here,###speakerb86.###right.###speakera87.	how	no	yes	how it's supposed *-3 to all end *t*-2	no	but, but who *t*-1 knows  	.	...what is a way...	...what is every way...	...what is the way...
72605:13	do you know how * to use them in your life or to influence *t*-1,	###it's scary though i'm telling you 0 *t*-1.###speakera161.###i know.###speakerb162.###i don't know,###and, well, you know, with the other part of this thing was, how do you feel that this influences family *t*-1.###speakera163.###how do i feel what *t*-1?###speakerb164.### that, that books influence,	how	no	yes	how * to use them in your life or to influence *t*-1	no	do you know  	,	...what is a way...	...what is every way...	...what is the way...
169004:22	uh, i don't know how exactly i feel about that *t*-1.	###not a huge part but a, you know###speakerb40.###a growing part.###speakera41.###the aids population i guess that *t*-2 have it, that *t*-1 don't know 0 they do are spreading it.###speakerb42.###uh-huh.###speakera43.###but, again, * to require, you know, such a test and jus-, and then to make, make it mumblex is * to subject them to, to discrimi-, discriminatory practices and other things.###i don't know,	how	no	yes	how exactly i feel about that *t*-1	no	uh, i don't know  	.	...what is a way...	...what is every way...	...what is the way...
168902:182	i was ju-, started *-1 to think about all the big, you know, data bases 0 they have *t*-2 with all the information about you on them like the credit reports and all those, you know, demographics studies that they do *t*-4 that, *t*-5 um, you know, have, who *t*-6 knows, how much, you know, stuff about all the purchases that you've made *t*-7 and everything *t*-3 kept tract *-8 somewhere	###speakera1.###so, uh, what things do you consider *t*-1 an invasion of privacy?###speakerb2.###ooh, well i don't know.###what do you think *t*-1?###speakera3.###oh, i don't know.###i had a little bit more time 0 *-1 to think about it *t*-2.###i was thinking of, like, uh,###i don't know,	who	no	yes	who *t*-6 knows, how much, you know, stuff about all the purchases that you've made *t*-7 and everything *t*-3 kept tract *-8 somewhere	no	i was ju-  started *-1 to think about all the big  you know  data bases 0 they have *t*-2 with all the information about you on them like the credit reports and all those  you know  demographics studies that they do *t*-4 that  *t*-5 um  you know  have 	,	...who is a person...	...who is every person...	...who is the person...
147683:11	i know who you're talking about *t*-1.	###i think 0 they're all scared *-1 out after tha-, after, uh,###oh, what was the lady's name that *t*-1 ran a couple of *t*-2,###fitz-,###i forget her name now.###speakerb84.###oh, i don't know.###speakera85.###but you know who i mean *t*-1?###speakerb86.###yeah,	who	no	yes	who you're talking about *t*-1	no	i know  	.	...who is a person...	...who is every person...	...who is the person...
21426:40	and that really made it a very interesting, uh, show to where you never really knew which, which one *t*-1 was going *-6 to show up. you know, whether it was going to, where they're going *-2 to be real close *t*-4 or whether they're just going *-3 to be partners *t*-5, you know	###and that's what *ich*-2 i always enjoyed *t*-1 about it.###speakera69.###yeah,###well, see, there was that spark between dede and hunter for a while###speakerb70.###yeah.###speakera71.###but they, they like started it,###and then they'd pull it back,###and they'd start it and pull it back.	where	no	yes	where you never really knew which, which one *t*-1 was going *-6 to show up. you know, whether it was going to, where they're going *-2 to be real close *t*-4 or whether they're just going *-3 to be partners *t*-5	no	and that really made it a very interesting, uh, sho  to , you kno 	w	...what is a place...	...what is every place...	...what is the place...
9848:32	* tell me, tell me where you're calling from *t*-1.	###speakerb116.###but i guess 0 that's, that's a different topic isn't it *?*?.###speakera117.###probably so.###well, i think 0 that's about, uh, that's about covered it for me,###so i think 0 i'll say good-bye###and we'll talk another time perhaps.###speakerb118.###yeah.###well, it *exp*-1 was nice * talking to you.	where	no	yes	where you're calling from *t*-1	no	* tell me, tell me  	.	...what is a place...	...what is every place...	...what is the place...
86456:60	and it's, you know, it's got to the point *ich*-2 now where even our, our police departments and our d e a agents and everything have *-1 to carry automatic weapons *t*-3	###yeah.###speakera17.###speakerb18.###yeah.###speakera19.###and it's the honest citizens like ourselves that *t*-1 are responsible about use of guns, uh,###we can handle it###but there's an element that *t*-1 can't *?*.###speakerb20.###yeah	where	no	yes	where even our, our police departments and our d e a agents and everything have *-1 to carry automatic weapons *t*-3	no	and it's, you kno , it's got to the point *ich*-2 no 	w	...what is a place...	...what is every place...	...what is the place...
7789:21	and i don't even know where i even put that paper *t*-1.	###speakerb20.###not lately though.###speakera21.###we have been talking about this,###i tried *-1 to call earlier,###speakerb22.###uh-huh.###speakera23.###and we had made a list of all these, uh, baseball teams and the cities that they were from *t*-1, mumblex###then i started *-1 cleaning	where	no	yes	where i even put that paper *t*-1	no	and i don't even know  	.	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
