TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
163753:29	uh, well, i don't know exactly what *t*-1's hot down in texas.	###and spare the economy.###yeah,### it's really, it's a hard balance.### it, it definitely is *?*.###even not for government,###even just, say, for a small business.###uh, i know some,###speakera1.###type of music is hot down in texas?###speakerb2.	what	no	yes	what *t*-1's hot down in texas	no	uh, well, i don't know exactly  	.	...what is a thing...	...what is every thing...	...what is the thing...
8701:13	and we know what bills *t*-1 have *-2 to be paid *-3,	###and, uh, * do that on a, on a full time basis here in town.###speakera75.### and so, and you have a monthly budget?###speakerb76.###well, s-, sort of.###we're probably like most am-, american families,###i guess, that we sort of have a budget in that we know how much we've got *t*-1 at the end of the month,###speakera77.###right.###speakerb78.	what	no	yes	what bills *t*-1 have *-2 to be paid *-3	no	and we know  	,	...what is a thing...	...what is every thing...	...what is the thing...
53408:43	you know, i'll look over my husband's shoulder and see what *t*-1's going on.	###oh yeah.###speakera7.###i only get the newspaper on the weekends###so,###speakerb8.###oh, uh-huh.###oh, i don't even have, ge-, time 0 *-1 to read the newspaper except in *-2 passing *t*-3,###speakera9.###uh-huh.###speakerb10.	what	no	yes	what *t*-1's going on	no	you know, i'll look over my husband's shoulder and see  	.	...what is a thing...	...what is every thing...	...what is the thing...
150806:91	and so um, i get most of my information probably through just the news at six o'clock and then, um, * talking with people and just hearing what *t*-1's going on. mumblex.	###i mean, my roommates and stuff, you know people around me talk about it.###speakera11.###yeah.###speakerb12.###and the people 0 i work with *t*-1 are pretty, you know, up, up-to-date on that kind of stuff,###so.###speakera13.###right.###well, i'm a housewife,###i have three kids,	what	no	yes	what *t*-1's going on	no	and so um, i get most of my information probably through just the news at six o'clock and then, um, * talking with people and just hearing   mumblex 	.	...what is a thing...	...what is every thing...	...what is the thing...
13670:104	so, i, i don't, i, i guess 0 we'll have *-1 to see another generation *-2 to see what differences a child being brought *t*-3 up, you know, in a, uh, kind of a, uh, community, rather than a home.	###and i also wonder about the children that *t*-1 are being brought *-2 up in the, uh, uh, day care centers.###speakerb12.###* wonder about them in what way?###speakera13.###well, uh, from what i understand *t*-1 there's been studies that, uh, these children are, uh, more rebellious.###uh, they term it as more, uh, creative.###but, uh, that they, uh, are much more contentious.###speakerb14.###uh-huh.###speakera15.	what	no	yes	what differences a child being brought *t*-3 up, you know, in a, uh, kind of a, uh, community, rather than a home	no	so, i, i don't, i, i guess 0 we'll have *-1 to see another generation *-2 to see  	.	...what is a thing...	...what is every thing...	...what is the thing...
144859:16	i didn't know what i was doing *t*-1.	###speakerb68.###yeah,###and i think 0 the drugs play a tremendous part in, uh, the theft and the, the violence that we see *t*-1.###speakera69.###i think 0 you're right, uh, although i think 0 that may be an excuse for people, too.###speakerb70.### it, it is convenient, isn't it?###speakera71.###right.###speakerb72.	what	no	yes	what i was doing *t*-1	no	i didn't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
58049:67	i mean, it was, they're, they still don't know what they were there for *t*-1.	###speakerb68.###yeah,###no kidding.###speakera69.###but, uh, i do think 0 we learned.###speakerb70.###and i just, i just hate the emotional price 0 a lot of the vietnam people paid *t*-1, for, you know, er-, nothing.###speakera71.###yes.###speakerb72.	what	no	yes	what they were there for *t*-1	no	i mean, it was, they're, they still don't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
174272:72	but i. i tend *-1 to follow it *-3 just to, just to know what *t*-2's going on.	###speakerb32.###speakera33.###it,###there would be much more of that.###speakerb34.###yeah###no doubt.###are you involved in the legal system at all?###speakera35.###no.	what	no	yes	what *t*-2's going on	no	but i  i tend *-1 to follow it *-3 just to, just to know  	.	...what is a thing...	...what is every thing...	...what is the thing...
131588:11	we know what we're wanting *-1 to, to, uh, study *t*-2	###speakera109.###i mean, i don't know why i even went to college when i was seventeen *t*-2 *t*-1.###speakerb110.###yeah,###it was,###speakera111.###it was a complete waste of money.###speakerb112.###yeah,###settle down,	what	no	yes	what we're wanting *-1 to, to, uh, study *t*-2	no	 e kno 	w	...what is a thing...	...what is every thing...	...what is the thing...
29385:108	now when they started *-1 to speculate *t*-2, i, i saw that for what is was *t*-3, and thought 0 all of these guys don't know what *t*-4's going on.	###speakera49.###although, um.### i-, i'm only twenty-five,###so i've never actually been through a period of war###speakerb50.###uh-huh.###speakera51.###and i don't know anyone in the military###and i don't have a lot of background knowledge in, uh, military strategy and, and weaponry, and, and all that kind of stuff.###and i thought 0 the generals were very interesting.	what	no	yes	what *t*-4's going on	no	now when they started *-1 to speculate *t*-2, i, i saw that for what is was *t*-3, and thought 0 all of these guys don't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
170581:16	i don't know how my, my parents did it *t*-1.	###speakera54.###and so we really have *-1 to keep it together *-2 to get just her activities in and still have time 0 *-4 to spend *t*-3 with each other.###so,###speakerb55.###i don't think, although i-, i-,###i think 0 a, a, more than one child, probably three children is probably the ideal to me###but i'm not sure 0 i could afford three.###i most certainly couldn't educate three.###speakera56.###speakerb57.	how	no	yes	how my, my parents did it *t*-1	no	i don't know  	.	...what is a way...	...what is every way...	...what is the way...
86592:71	the, uh, the, again the purpose of gun control is * to control how it is being used *-3 *t*-2 is what the purpose should be *t*-1.	### we, we're getting into capital punishment now.###speakerb74.###yeah,###but, you know.###speakera75.###but i, i agree with you there that, uh,###speakerb76.###it would definitely be gun control.###speakera77.###yeah.	how	no	yes	how it is being used *-3 *t*-2	no	the, uh, the, again the purpose of gun control is * to control  is what the purpose should be *t*-1 	.	...what is a way...	...what is every way...	...what is the way...
74293:125	so it's very, it *exp*-2's very difficult * to say that this teacher is doing a better job than this other one, other than i guess how, you kn-, how a person scores *t*-1 in the beginning before the class and then after the class.	###speakerb55.###uh-huh.###speakera56.###speakerb57.### it, unfortunately, it's a, and it's a business or an occupation that the results are not as tangible as other ones *t*-1###speakera58.###uh-huh.###yeah.### it's, it *exp*-1's hard * to tell.###speakerb59.	how	no	yes	how, you kn-, how a person scores *t*-1 in the beginning before the class and then after the class	no	so it's very, it *exp*-2's very difficult * to say that this teacher is doing a better job than this other one, other than i guess  	.	...what is a way...	...what is every way...	...what is the way...
63131:26	you don't like *-1 to see how you work *t*-2.	###speakera117.###yeah,###yeah,###it's right there,###and it's, they have a really nice facility at the t i.###they've got two different aerobics rooms,###they have the mirrors.###of course, sometimes you don't like *-1 to see the mirrors on the wall###speakerb118.###speakera119.	how	no	yes	how you work *t*-2	no	you don't like *-1 to see  	.	...what is a way...	...what is every way...	...what is the way...
134804:18	and we don't know who *t*-1's handling them now	###speakerb72.###speakera73.###yeah,###i know,###and then,###speakerb74.###but, uh, russia's still going *-1 to have missiles,###they're still going *-1 to be subs and things.###speakera75.###yeah,	who	no	yes	who *t*-1's handling them now	no	and  e don't kno 	w	...who is a person...	...who is every person...	...who is the person...
99169:72	and when you mentioned that *t*-1, we, we have friends who *t*-2 have children *ich*-4 there who *t*-3 just love it.	###but, uh,###speakera62.###well, th-, that's certainly,###uh, especially today with the cost of college.###i mean that is a, a major, uh, consideration###and i do feel fortunate that texas has so many good schools.###and even though baylor, uh,###speakerb63.###yes.###speakera64.	who	no	yes	who *t*-3 just love it	no	and when you mentioned that *t*-1, we, we have friends who *t*-2 have children *ich*-4 there  	.	...who is a person...	...who is every person...	...who is the person...
74678:16	and we never know where it's going *-1 to flood *t*-2.	###speakerb82.###and there's no other real shut off valves inside the house,###so if something breaks, we have *-1 to shut it off from the main, in the street, you know,###speakera83.###yeah.###speakerb84.###and, oh, it's, it can be really bizarre.###speakera85.###yeah.###speakerb86.	where	no	yes	where it's going *-1 to flood *t*-2	no	and we never know  	.	...what is a place...	...what is every place...	...what is the place...
152721:11	you know where he says * kill all the lawyers *t*-1.	###of course a lot of that's also the ability *ich*-1 of, of the defendant * to, uh, get a good lawyer.###speakerb50.###isn't that the truth?###speakera51.###uh-huh.###speakerb52.###there are times when### is it, uh,###oh goodness, my mind has gone blank###it's, uh, othello.	where	no	yes	where he says * kill all the lawyers *t*-1	no	you know  	.	...what is a place...	...what is every place...	...what is the place...
52504:62	i don-, i don't think 0 our prison system isn't set *-1 up, where we, um, rehabilitate, or, you know, restore anybody *t*-2.	###speakera9.###uh-huh.###speakerb10.###speakera11.###speakerb12.###so, it *exp*-1 really bothers me that there's not a way of * getting him out of the way forever.###speakera13.###really,###i think that,###i don't know,	where	no	yes	where we, um, rehabilitate, or, you know, restore anybody *t*-2	no	i don-, i don't think 0 our prison system isn't set *-1 up,  	.	...what is a place...	...what is every place...	...what is the place...
98671:43	but, uh, somebody did it, just for your train of thought where they, they showed something *t*-1	###yeah.###speakerb55.###yeah.###speakera56.###the,###because stories look very different when you hear different parts of the, of the truth *t*-1.###speakerb57.###right.###well, that's just like that old witness game,###well, it's a game 0 kids play *t*-1, too,	where	no	yes	where they, they showed something *t*-1	no	bu , uh, somebody did i , jus  for your  rain of  hough 	t	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
