TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
53540:28	it begins *-1 to make you wonder why we didn't go ahead and go on in and, finish the job while we were in there *t*-2.	###speakera59.###speakerb60.###yeah.### they, uh, yeah, they had *-1 to choose between the better of the two, two bad situations,###and, uh, i don't know what i've would have done *t*-1 in the situation.###speakera61.###uh-huh.###speakerb62.###speakera63.###yeah,	why	no	yes	why we didn't go ahead and go on in and, finish the job while we were in there *t*-2	no	it begins *-1 to make you wonder  	.	...what is a reason...	...what is every reason...	...what is the reason...
38536:16	i don't know what the chains are *t*-1 down there.	###speakera25.###well, um probably the best one that i, i know of *t*-1 and i work with *t*-1 all the time is called *-2 search for significance by robert mcgee###speakerb26.###um, that sounds good.###speakera27.###speakerb28.###uh-huh.###speakera29.###and it's one that we use *t*-1 in our work.###it's probably one 0 you'd find *t*-1 in like a christian book store.	what	no	yes	what the chains are *t*-1 down there	no	i don't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
72366:11	i know what you mean *t*-1.	###maybe i have a problem.###speakera71.###no,###i'm sure 0 it's fast mumblex or something.###speakerb72.###it's terrible,### i, i really like books that, that you can get into *t*-1###and that's that.###speakera73.###uh-huh.	what	no	yes	what you mean *t*-1	no	i know  	.	...what is a thing...	...what is every thing...	...what is the thing...
139387:11	* wonder what *t*-1 happens to this little beastie on call waiting or something.	###i thought 0 we came in as first advisors to the french, and then they decided *-1 to pull out###and,###speakerb16.###can you hold just a second, terry?###speakera17.###sure.###speakerb18.###one moment please.###speakera19.###sure.	what	no	yes	what *t*-1 happens to this little beastie on call waiting or something	no	* wonder  	.	...what is a thing...	...what is every thing...	...what is the thing...
168972:54	wel-, i guess 0 it kind of borders on where, i mean what do you value *t*-1 more. the invasion of, uh, the person's privacy or the possible danger to, you know, other people.	###speakera27.###yeah, tha-, that would be kind of an extreme.###speakerb28.###now, uh, you know if they ever,###speakera29.###i mean i've heard of things like, you know, * making them, you know, marking them somehow or, you know, or something like that or, you know, putting them all someplace like in a kind of,###speakerb30.###so what about that as an invasion of privacy?###speakera31.###yeah.	what	no	yes	where, i mean what do you value *t*-1 more. the invasion of, uh, the person's privacy or the possible danger to, you know, other people	no	wel-, i guess 0 it kind of borders on  	.	...what is a thing...	...what is every thing...	...what is the thing...
118840:14	* tell me what you like *-1 to do *t*-2.	###and we don't have the siesta,###speakerb56.###yeah.###speakera57.###and there's, the cultural differences is what *t*-1's, is what *t*-2's kind of, it's what *t*-3's really hurting, uh, the mexican people, because they've had their way of life,###and we've had our way of life,###and, uh,###speakerb58.###i think 0 their, their version of the good old boy network going that, uh, you know, has a lot,###speakera1.	what	no	yes	what you like *-1 to do *t*-2	no	* tell me  	.	...what is a thing...	...what is every thing...	...what is the thing...
53707:44	they do get bored, uh, really fast, if they already know what you're talking about *t*-1.	###you've got some kids that *t*-1'll pick up on it in the first three minutes 0 you're talking about it *t*-2,###and the re-, the other fifty-seven minutes 0 you've been talking about a subject *t*-1, you've bored them.###speakera7.###yeah,###yeah,### that's, that's very true.###um, i guess 0 i can relate to that, because i have two kids that *t*-1 are opposites like that.###uh, one picks up real quick###and the other one doesn't.###and you're right,	what	no	yes	what you're talking about *t*-1	no	they do get bored, uh, really fast, if they already know  	.	...what is a thing...	...what is every thing...	...what is the thing...
1915:40	and i'm like, you know, you don't know what you're talking about *t*-1.	###i mean, i was, i was really into the album oriented music, even then,###speakera85.###uh-huh.###speakerb86.###so i was really familiar with a lot, with a lot of, of the a o r type music.###um, the album oriented like the, uh, james taylor, and, the, uh, the beatles,###speakera87.###oh, yeah.###speakerb88.###and you know, i mean, a lot of people they go, they're better than the beatles,	what	no	yes	what you're talking about *t*-1	no	and i'm like, you know, you don't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
54138:21	um, i don't know what we're going *-1 to do *t*-2 about it,	###bye-bye.###speakerb1.###well, this is a good subject, isn't it *?*?###speakera2.###yeah.###speakerb3.### it's, it's something that you can really talk about *t*-1.###speakera4.###yeah.###speakerb5.	what	no	yes	what we're going *-1 to do *t*-2 about it	no	um  i don't know  	,	...what is a thing...	...what is every thing...	...what is the thing...
54340:11	he knew what *t*-1 was going *-2 to happen, more than any of us.	###an ounce of hind sight is worth, whatever.###speakera62.###yeah.###speakerb63.### th-, they, i don't know, they, it, schwartz-, schwartzkopf knew what *t*-1 had *-2 to be done *-3###and it *exp*-1's too bad that he just didn't have the ability * just to do it, to you know, the, uh, the go ahead * to do it.###speakera64.###yeah.###speakerb65.###because he had the fu-,	what	no	yes	what *t*-1 was going *-2 to happen	no	he knew , more than any of us 	.	...what is a thing...	...what is every thing...	...what is the thing...
170825:13	so i know what they've said *t*-1.	###speakera55.###huh.###speakerb56.###so it was, it was not good###and, uh.###speakera1.###do you know anyone that, uh, *t*-1 is, is in a nursing home or has ever been in one?###speakerb2.###no.###but i, my grandparents were looking into it before	what	no	yes	what they've said *t*-1	no	so i know  	.	...what is a thing...	...what is every thing...	...what is the thing...
44092:11	we know what a job it's going *-1 to be *t*-2	###but, um, it had not, either that or it had not been prepared *-1 underneath###and it was greasy or something,###speakera57.###sure.###speakerb58.###it comes off in strips, i mean not even little bit.###so we still have some of that trim work 0 * to do *t*-1 because we put it off all this time,###speakera59.###oh, no.###speakerb60.	what	no	yes	what a job it's going *-1 to be *t*-2	no	 e kno 	w	...what is a thing...	...what is every thing...	...what is the thing...
165803:34	now, i have, know exactly what i'm spending *t*-1	###but, uh, budgeting.###i found, you know, 0 i feel a lot better.###you know, we use *-1 to work out of one check book###speakera110.###uh-huh.###speakerb111.###and it would be very hard for me because i wouldn't have, i wouldn't have any idea how much money i was spending *t*-1 in one month.###speakera112.###yeah.###speakerb113.	what	no	yes	what i'm spending *t*-1	no	now, i have, know exactl 	y	...what is a thing...	...what is every thing...	...what is the thing...
130494:17	i was just wondering what it was like *t*-1.	###have you ever been to, uh, like new mexico?###speakerb10.###uh, no, actually.###speakera11.###oh.###speakerb12.###why,###have you *?*?###speakera13.###i was curious.	what	no	yes	what it was like *t*-1	no	i was just wondering  	.	...what is a thing...	...what is every thing...	...what is the thing...
160128:25	and, uh, i don't know what they do *t*-1 for those people.	###speakera51.###uh, * hearing a lo-,### there's always, they're always laying people off, which *t*-2 is another benefit that you can have *t*-1 other than salary is trade that off for security.###speakerb52.### is it, i mean, does it,###they must have pretty good severance, though, huh?###speakera53.###oh, i don't know,### we don't, we haven't been doing layoffs.###we've been doing, uh, down sizing with, uh, *-1 getting rid *-2 of extra layers of management.	what	no	yes	what they do *t*-1 for those people	no	and, uh, i don't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
78577:13	do you know what i mean *t*-1?	###well. uh-huh.###speakera47.###so that's what they need *t*-1,###well, it, uh, they said something 0 *t*-2 to improve voting.###speakerb48.###speakera49.###speakerb50.###uh-huh.###speakera51.###if they could make it more, oh, easier * to find out, you know, what *t*-1's going on.	what	no	yes	what i mean *t*-1	no	do you know  	?	...what is a thing...	...what is every thing...	...what is the thing...
126139:53	and i don't think 0 they're going *-1 to call me and ask me how it's functioning *t*-2,	###right.###speakera36.###but i think 0 i'm not sure if it's by law just,###otherwise i think 0 the practice *ich*-2 has basically been eliminated *-1 * asking for a phone number.###speakerb37.###well, that's the thing 0 i hated *t*-1 too about, uh, radio shack.###speakera38.###how did radio shack work *t*-1?###speakerb39.###if you go in and buy anything they want your phone number.	how	no	yes	how it's functioning *t*-2	no	and i don't think 0 they're going *-1 to call me and ask me  	,	...what is a way...	...what is every way...	...what is the way...
30192:16	um. i wonder how t i got g t e involved *t*-1.	###wow.###do you work for t i?###speakerb96.###no.###i work for g t e.###speakera97.###well, really.###speakerb98.###yes.###speakera99.	how	no	yes	how t i got g t e involved *t*-1	no	um  i wonder  	.	...what is a way...	...what is every way...	...what is the way...
29731:47	so many of them now have the ribbons where, i'm not sure how they do it *t*-1 *t*-2,	###what,###how did you,###what kinds of decorations did you use *t*-1 with the bas-,###how were you decorating the baskets *t*-1?###speakera45.###oh, basically bows and lace uh, ribbons.###speakerb46.###um.###speakera47.###um. i really wanted *-1 to do, you know,	how	no	yes	how they do it *t*-1	no	so many of them now have the ribbons where  i'm not sure  *t*-2 	,	...what is a way...	...what is every way...	...what is the way...
104217:52	and, of course, i get *-1 to watch all these movies like * look who *t*-2's talking and who *t*-4's, * look who *t*-3's talking, too	###it j-,,###i guess 0 maybe it would have been better if we'd have been at the theater as opposed to, uh, * just at the house watching it with, with no one else around.###speakera47.###uh-huh.###speakerb48.###speakera49.###uh-huh.###speakerb50.###so,###speakera51.	who	no	yes	who *t*-2's talking	no	and,  f c urse, i get *-1 t  watch all these m vies like * l  k  and wh  *t*-4's, * l  k wh  *t*-3's talking, t  	o	...who is a person...	...who is every person...	...who is the person...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
