TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
13656:19	uh, i have wondered why they allowed, or let, you know, both the father and mother go *t*-1, uh,	###uh-huh.###speakerb8.###and i guess 0 that's a significant change that i've both participated in *t*-1 an-, and noticed *t*-1.###speakera9.###i agree, uh,###the equality of, uh, the roles *ich*-1 now between the sexes, i guess 0 *t*-3 has been dramatically demonstrated *-2 with this war, especially compared with, uh, the vietnam war###and you see women *ich*-1 going off to wars as well as men.###speakerb10.###uh-huh.###speakera11.	why	no	yes	why they allowed, or let, you know, both the father and mother go *t*-1	no	uh  i have wondered   uh 	,	...what is a reason...	...what is every reason...	...what is the reason...
119546:36	well, * let me just start by *-2 asking what you think *t*-1 of this middle east affair 0 we've got *t*-3 going on?	###speakera65.###so.###speakerb66.###speakera67.###so, if we get what we what we deserve *t*-1.###speakerb68.###yeah,###well, i, i do, uh, you know, craft work and sell stuff at shows### and that, and uh, uh, you know, it's, it's, it's a real eye-opener as far as, you know, why people charge what they do *t*-1 *t*-3 *-2 to, you know.###speakera1.	what	no	yes	what you think *t*-1 of this middle east affair 0 we've got *t*-3 going on	no	well, * let me just start by *-2 asking  	?	...what is a thing...	...what is every thing...	...what is the thing...
91802:41	"i said,"" hey, wouldn't you like *-1 to know what *t*-2's happening with these people?"""	"###i haven't, talked to my brother in three years.""###speakera90.###speakerb91.###i said,"" well, how's your brother doing *t*-1?""###"" i don't know.""###uh, you know, my son keeps in touch with him, i think 0 *t*-1,###but i don't.###speakera92.###right.###speakerb93."	what	no	yes	what *t*-2's happening with these people	no	i said,  hey, wouldn't you like *-1 to know ? 	""""	...what is a thing...	...what is every thing...	...what is the thing...
93701:85	and that's the hard decision, is, okay, if i'm going *-1 to run in the mornings, what am i, what do i trade it off for *t*-2.	###speakerb118.###when your life becomes sedentary *t*-1 is when you have *-2 to make yourself a plan *t*-3,###speakera119.###uh-huh.###speakerb120.###and what *t*-1's real funny about plans is that there's a struggle between, uh, when you, when you add something to your life *t*-2, when you add a plan to your life *t*-3,###something else has *-1 to go away###speakera121.###uh-huh.###speakerb122.	what	no	yes	okay, if i'm going *-1 to run in the mornings, what am i, what do i trade it off for *t*-2	no	and that's the hard decision, is,  	.	...what is a thing...	...what is every thing...	...what is the thing...
151089:24	someone had *-1 to figure out what *t*-2 was going on?	###jury was unorganized###and it was, it was just wasn't organized enough for me.###speakera43.###yeah.###speakerb44.###i'm not used to it not being organized,###and i just assumed that it would have been *?*.###speakera45.###oh, so it was just kind of a zoo###and the jurors just sort of,	what	no	yes	what *t*-2 was going on	no	someone had *-1 to figure out  	?	...what is a thing...	...what is every thing...	...what is the thing...
16019:24	and i have just casually asked her what he did *t*-1 for a living.	###speakerb134.###and they, at that time, they had no testing whatsoever.###speakera135.###huh.###speakerb136.###so that's scary.###speakera137.###yeah.###that reminds me of, uh,###i have a friend who *t*-1 was telling me about her brother who *t*-2 gets high all the time,	what	no	yes	what he did *t*-1 for a living	no	and i have just casually asked her  	.	...what is a thing...	...what is every thing...	...what is the thing...
147948:31	so you, you figure out what *t*-1's going on after a while,	###uh-huh.### i, i haven't gotten into that too much because, i, uh, if i don't know the story line and, um, i don't speak the language, then i have difficult time, *-1 comprehending what *t*-2's going on.###speakera15.###well, one thing that *t*-1's helped us a lot is that, uh, you, you know, you can buy a lot of these operas now on video casse-, uh, video tape###speakerb16.###uh-huh.###speakera17.###and so we have quite a collection of those,###and you watch them at home,###and they have subtitles,	what	no	yes	what *t*-1's going on	no	so you  you figure out  after a while 	,	...what is a thing...	...what is every thing...	...what is the thing...
37005:11	you know what i'm saying *t*-1?	### i, it, it's just that, 0 the weird thing is *t*-2, is that gorbachev is the one that *t*-1 opened the floodgates, as far as with glasnost and poistro-, perestroika and stuff,###speakera31.###speakerb32.###and i think 0 he's got between the old guard and,, and the new, uh, glasnost.###uh, i think 0 it's kind of escalated to a point where it's out of control *t*-1.###speakera33.###uh-huh.###speakerb34.###and i think 0 he had *-1 to pull in the reins the only way 0 he knew how *t*-2, in order *-3 to keep the peace on, peace on both sides.###so i think 0 that's where you know,, kind of where he's stuck *-1 *t*-2.	what	no	yes	what i'm saying *t*-1	no	you know  	?	...what is a thing...	...what is every thing...	...what is the thing...
173016:16	i don't know what you drive *t*-1 now.	###you're not a t i,###who do you work for *t*-1?###speakerb70.### i, i don't work.###i'm a student.###i go to school.###i'm in nursing school.###speakera71.### you, you're,###speakerb1.	what	no	yes	what you drive *t*-1 now	no	i don't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
72852:56	is that okay, is that o-, okay, that those people see what it is that you are buying *t*-1,	###uh-huh.###speakera89.###speakerb90.###uh-huh.###speakera91.###you're not the only one.###speakerb92.###yeah.###speakera93.###so, yo-, uh, you want *-1 to make * sure that, uh,	what	no	yes	what it is that you are buying *t*-1	no	is that okay  is that o-  okay  that those people see  	,	...what is a thing...	...what is every thing...	...what is the thing...
156663:103	and i always check them off and, you know, check my balance and my book and, you know, because i always want *-1 to know exactly what i have *t*-2, you know.	###yeah.###speakerb82.###do you do that?###speakera83.###we have the same thing.###speakerb84.###you do too?###speakera85.###yeah.###speakerb86.	what	no	yes	what i have *t*-2	no	and i always check them off and, you know, check my balance and my book and, you know, because i always want *-1 to know exactly , you know 	.	...what is a thing...	...what is every thing...	...what is the thing...
40208:11	i forget how that works *t*-1.	###boy they have the seeing eye.###speakera165.###uh-huh.###speakerb166.###what do they have *t*-1###walter davis and,###speakera167.###they've got two, the two johnson brothers###or they're not brothers,###but i mean 0 there's two guys named * johnson *ich*-1 on their team that *t*-2 are really good or doing good or something,	how	no	yes	how that works *t*-1	no	i forget  	.	...what is a way...	...what is every way...	...what is the way...
60194:16	um, i forget how she got it *t*-1,	###and it was a live rat,###and, um, this woman just offered it to me while i was in, in graduate school###and, she was actually a very fun pet.###speakera103.### i had a friend in col-, i had a friend in college who *t*-1 had a, um, had a pet rat for a while.###speakerb104.###speakera105.###speakerb106.###uh-huh.###speakera107.	how	no	yes	how she got it *t*-1	no	um  i forget  	,	...what is a way...	...what is every way...	...what is the way...
91790:18	i said, well, how is his nephew doing *t*-1.	###yeah.###i wish 0 we'd,###speakerb87.###and it helps 0 you feel a strong sense of belonging.###my husband, on the other hand, was not very close to his family.###his family was very scattered and very diverse.###speakera88.###right.###speakerb89.###and i asked him, i got *-1 to talking to him,	how	no	yes	well, how is his nephew doing *t*-1	no	i said,  	.	...what is a way...	...what is every way...	...what is the way...
128711:17	i've always wondered how he gets around *t*-1.	###speakerb97.###oh, yes,###in fact, thing has a big, much bigger role than he does in the series.###i mean, you know, there is lots of areas where thing saves the day *t*-1.###speakera98.###really?###speakerb99.###and he runs around a lot.###speakera100.###how did,	how	no	yes	how he gets around *t*-1	no	i've always wondered  	.	...what is a way...	...what is every way...	...what is the way...
172916:117	and, and so, but, but i can understand that, uh, that, you know, the, uh, who *t*-1 gets benefits.	###unless you work for internal revenue.###speakera29.###yeah,###i belong.###speakerb30.###speakera31.###oh i, i've got all four feet in the trough, you know, *-1 being a federal employee.###speakerb32.###yeah.###speakera33.	who	no	yes	who *t*-1 gets benefits	no	and, and so, but, but i can understand that, uh, that, you know, the, uh,  	.	...who is a person...	...who is every person...	...who is the person...
94825:83	and when he started, uh, at skyline high school *t*-2, i asked him, son, when, uh, you know, where do i go *-1 to sign up for the p t a *t*-3?	###speakera127.###speakerb128.###uh-huh,###uh-huh.###speakera129.###but, uh.###speakerb130.###well, i just felt very strongly about that,###and i, i did not work as a matter of fact,###my son was in the second grade,	where	no	yes	son, when, uh, you know, where do i go *-1 to sign up for the p t a *t*-3	no	and when he started, uh, at skyline high school *t*-2, i asked him,  	?	...what is a place...	...what is every place...	...what is the place...
19249:155	it, it takes awhile * to, to get used to something, you know, if, if they have completely chain-, on the, place has completely turned that much around to where they're not, you know, not what they used *-2 to be *t*-1 *t*-3,	###well, good * to talk,###speakera1.###well, what is your view *t*-1,###do you consider the soviet union a threat?###speakerb2.###i don't know that it's so much *ich*-1 a military threat anymore as a,###well, you know, it's, it *exp*-3's real confusing right now * to know what kind of a, of, of a threat it is *t*-1, i guess 0 *t*-2,###speakera3.###sure.###speakerb4.	where	no	yes	where they're not, you know, not what they used *-2 to be *t*-1 *t*-3	no	it  it takes awhile * to  to get used to something  you know  if  if they have completely chain-  on the  place has completely turned that much around to  	,	...what is a place...	...what is every place...	...what is the place...
156071:71	i mean, i heard on the radio back a, a few weeks ago, uh, during the incidents where they were, you know, like they aren't paying their, their restaurant bills and they're bouncing checks all over the place *t*-1	###speakera49.###uh-huh.###speakerb50.###i mean, we all know that that's not necessarily true.###but i, i think that there are, there are advantages to * having seniority and, uh, turn-, or, not having a complete turnover every, some small number of years.###i think 0 there are, i mean there's an institutional memory that you need *-1 to maintain *t*-2.###speakera51.###uh-huh.###speakerb52.###but i think that, uh, all, with all the perks that we've given them *t*-1,	where	no	yes	where they were, you know, like they aren't paying their, their restaurant bills and they're bouncing checks all over the place *t*-1	no	i mean, i heard on the radio back a, a few week  ago, uh, during the incident 	s	...what is a place...	...what is every place...	...what is the place...
15192:46	and they're allowed *-1 to take that time off and then come back where they left off *t*-2.	###mumblex * growing up, all 0 i knew *t*-1 was you go to high school, you, you know, you work, you go to college, you get out of college, and you get a good job and you work.### and, and none of this, you go *-1 spend two years in the peace corps *-2 to ex-, to broaden your horizons.###speakerb52.###uh-huh. well, you know, uh, i know american express,### i'm n-, i'm working at american express now,###and they,###after a certain amount of years of service, these employees can take off like six months or something, for some type of sabbatical or some, you know, some, something like that.###speakera53.###uh-huh.###speakerb54.	where	no	yes	where they left off *t*-2	no	and they're allowed *-1 to take that time off and then come back  	.	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
