TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
66529:16	you, never know when they're going *-1 to turn or hurt the next person *t*-2 because it *exp*-3 doesn't really matter to them whether someone else gets hurt *-4 or not.	###i mean, ye-,###i can handle people, people selling drugs, you know,### it's, it's wrong,###but it, it's not worth somebody getting executed *-1 for *?*.###but we hear so much about the violence and how it *exp*-1's not safe * to walk the streets because somebody, you know, these random drive by shootings and that sort of thing.###speakera99.###uh-huh.###speakerb100.###and the people 0 i'd most likely want *-1 to sentence *t*-2 to death are the people that *t*-3 just show a really low regard for human life.###that, you know,	when	no	yes	when they're going *-1 to turn or hurt the next person *t*-2	no	you, never know  because it *exp*-3 doesn't really matter to them whether someone else gets hurt *-4 or not 	.	...what is a time...	...what is every time...	...what is the time...
173390:24	you would like *-1 to know what they're doing *t*-2 right.	###speakera37.###and it's a very wealthy community.###uh, not that i am *?*###but other people seem, *-1 to be *?*###speakerb38.###speakera39.###and i would love *-1 to know why###but i mean they do.###they have,###speakerb40.	what	no	yes	what they're doing *t*-2	no	you would like *-1 to know  right 	.	...what is a thing...	...what is every thing...	...what is the thing...
92399:18	and i can't remember what day they call it *t*-1,	###but there's always a, a moral to each story.###speakerb60.###and what night is it on *t*-1?###speakera61.###well, yo-, we watched it,###the times 0 we've seen it *t*-1, it's been like on satur-, or, * excuse me, friday night.###uh, but it's,###we've only seen it a couple of times.###but it, it's real,###the first one 0 we saw *t*-1, um, they were, it, it involved a tradition of when a per-, person reaches seventy-five *t*-2,	what	no	yes	what day they call it *t*-1	no	and i can't remember  	,	...what is a thing...	...what is every thing...	...what is the thing...
109198:28	why don't you go ahead and say what you feel *t*-1 *t*-2,	###speakerb68.###and they're back to work,###and, you know, i agree with you,###i was raised *-1 in a generation we didn't need all those things###speakera69.###yeah.###speakerb70.###and we lived without them,###we did fine,###speakera1.	what	no	yes	what you feel *t*-1	no	why don't you go ahead and say  *t*-2 	,	...what is a thing...	...what is every thing...	...what is the thing...
173615:72	i, you know, i'm, i'm not sure, you know, what *t*-1 constitutes a, a technicality.	###speakerb14.###speakera15.###speakerb16.###speakera17.### or whether, uh, an-, and whether the rights of that individual are been, have been, you know, impuned *-1.###uh, but or whether there's just, you know, a policeman has just made a, uh, a, you know, a non, a noncritical error, though be it not the right way 0 * to do it *t*-1### but, but, you know, the, the merits of the case in terms of, you know, 0 the guy was a law breaker, as * being supportive.###speakerb18.###speakera19.###now, i, i'm, a-, a-, at this juncture	what	no	yes	what *t*-1 constitutes a, a technicality	no	i, you know, i'm, i'm not sure, you know,  	.	...what is a thing...	...what is every thing...	...what is the thing...
63304:19	so you can figure out what you're actually paying *t*-1 for it.	###so they could put this sign *ich*-2 out front that *t*-1 said, you know, thirty-nine cents a liter.###speakerb20.###right.###speakera21.###and nobody had any idea what a liter was *t*-1,###so, uh.###speakerb22.### that, that's the problem.###speakera23.###when we finally out that liters was about a quart *t*-1, there's about four liters in a gallon	what	no	yes	what you're actually paying *t*-1 for it	no	so you can figure out  	.	...what is a thing...	...what is every thing...	...what is the thing...
106196:105	well that's, yeah, that's right that the children have some responsibility *ich*-1 *ich*-3, too, to their parents and such, * to help * decide what *t*-2's the right thing.	###speakera51.###yes,###well, i think 0 sometimes when people get *-1 to be a certain age *t*-2, other people have *-3 to kind of help them make decisions.###it *exp*-1 sure wouldn't have been granny's decision * to leave us and go back to a nursing home,###but she's accepted it real well now###speakerb52.###right###speakera53.###so.###speakerb54.	what	no	yes	what *t*-2's the right thing	no	well that's, yeah, that's right that the children have some responsibility *ich*-1 *ich*-3, too, to their parents and such, * to help * decide  	.	...what is a thing...	...what is every thing...	...what is the thing...
164920:140	uh, i always think 0 it's humorous when, when the president gives the state of the union and, uh, for thirty minutes and then for an hour and a half you hear different commentators explaining what you just heard *t*-1 *t*-2.	###uh-huh.### which, uh, which approach do you find *t*-1 to be, uh, more useful, the,###the interpretive approach or the straight reporting?###speakera24.###oh, i like the straight reporting.###uh, and then i, i hope *-1 to be able *-2 to form my own opinion of it.### it's, it *exp*-1's nice * to hear someone's interpretation of it###speakerb25.###uh-huh.###speakera26.	what	no	yes	what you just heard *t*-1	no	uh, i always think 0 it's humorous when, when the president gives the state of the union and, uh, for thirty minutes and then for an hour and a half you hear different commentators explaining  *t*-2 	.	...what is a thing...	...what is every thing...	...what is the thing...
158737:40	i pretty much question or what, what the u s --s motives *ich*-2 were *t*-1 in, uh, in, in actually the original involvement.	###speakerb34.###yeah.###speakera35.###d-,###speakerb36.###well what do y-,###what about this situation with the, you know, the, uh, continual, uh, harassment by iraq right now and, uh, * apparently failing *-1 to let the, uh, arms inspectors have free access.###speakera37.###uh-huh.###you know, well, * to begin with, you know,	what	no	yes	what, what the u s --s motives *ich*-2 were *t*-1 in, uh, in, in actually the original involvement	no	i pretty much question or  	.	...what is a thing...	...what is every thing...	...what is the thing...
164413:11	you know what i mean *t*-1?	### you, you go out of your way *-1 to try real hard *-2 to make it perfect.###speakerb44.###right.###speakera45.###but, i think 0 you have *-1 to accept some of the errors.###i think that murder itself would decrease significantly if, if there was a credible punishment, uh, for murderers.###speakerb46.###um, yeah,###i don't know if it would *?* or not though.### i, i don't think 0 it's a, so much of a deterrent as, as it is a, a good, uh, a good way for vengeance, you know, for the relatives and, and family members,	what	no	yes	what i mean *t*-1	no	you know  	?	...what is a thing...	...what is every thing...	...what is the thing...
175540:69	but, if you, i think 0 you can tolerate a lot of problems if you understand what *t*-1's going on.	###for two years we didn't. and, we, which *t*-1 was a, kind of stupid.### but, uh, but our organization is doing something else t-, on monday.###uh, we're having a, for all unclassified programs, we're, we're having little tables put *-1 up in front of mumblex lab in the hallways###and every, all the other employees are going *-1 to come around and see what sort of things we do *t*-2. which i thought 0 *t*-3 was kind of interesting and, but, uh, but that, that sort, sort of thing.###speakerb18.###yeah,###that is interesting.###speakera19.###speakerb20.###speakera21.	what	no	yes	what *t*-1's going on	no	but, if you, i think 0 you can tolerate a lot of problems if you understand  	.	...what is a thing...	...what is every thing...	...what is the thing...
42369:50	and i don't know what *-1 to, i don't know what *t*-2 needs *-3 to be done *-4, you know	###yeah.###speakerb182.###because these little girls will never be the same.###speakera183.###huh-uh,###that's terrible.###speakerb184.###* never be the same,###so, i don't know,### it's, it's really scary	what	no	yes	what *t*-2 needs *-3 to be done *-4	no	and i don't kno   hat *-1 to, i don't kno  , you kno 	w	...what is a thing...	...what is every thing...	...what is the thing...
80440:33	if it's really old, you don't know what it's put on with *t*-1.	###um, i tried *-1 to get wallpaper off once twenty years ago, oh, with a just a scraper and wet sponge###and it took forever.###i would not recommend that method.###speakerb50.###okay.###speakera51.###uh, if if you can rent a steamer, if it's modern wallpaper it should come off without too much trouble.###speakerb52.###well that's something that, that *'s worthwhile * checking into *t*-1 then.'cause i,###speakera53.	what	no	yes	what it's put on with *t*-1	no	if it's really old, you don't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
76857:29	isn't it, funny how, how, your standards change *t*-1?	###the weather is wonderful.###uh, this winter we,###it was just,###we had so many wonderful days.###and,###speakerb164.###uh-huh.###speakera165.###uh, i,###if it got *-1 to be forty degrees, i decided 0 it was too cold * to, to walk the dogs.	how	no	yes	how, how, your standards change *t*-1	no	isn't it, funny  	?	...what is a way...	...what is every way...	...what is the way...
33737:13	i said, who *t*-1 has engineered that?.	###and at first after it happened i thought, maybe that's a handicap access,###and then i said no,###speakerb96.###speakera97.###that's just the way 0 it's constructed *t*-1.###speakerb98.###yeah.###speakera99.###and my husband being a t i engineer,###i said a few things to him when i got home *t*-1,	who	no	yes	who *t*-1 has engineered that	no	i said, ? 	.	...who is a person...	...who is every person...	...who is the person...
83586:41	and then i gave it to a guy *ich*-3 *-4 to repair who *t*-1 works for the aut-, for the audi dealer	###before i had this car i had a, um, i bought an audi five thousand###speakerb62.###uh-huh.###speakera63.###but i bought it, i bought it *-1 used.### i, i just bought it from a friend who *t*-1 was going *-2 to, who *t*-3 just charged me what the dealer was going *-4 to give, give him *t*-5 for it for a trade-in,###and, uh, it had a whole lot of miles on it.### i, i figured 0 maybe i'd get one or two years out of it,### an i, an i did get a couple of good years out of it###and the, uh, the engine messed up on me	who	no	yes	who *t*-1 works for the aut-, for the audi dealer	no	and then i gave it to a guy *ich*-3 *-4 to  epai 	r	...who is a person...	...who is every person...	...who is the person...
137372:19	nights were cool enough to where they're comfortable *t*-1.	###uh-huh.###speakera17.###this summer we went to, uh, the smokey mountain national park. and, uh, stayed about three or four days in there.###speakerb18.###oh, how great.###speakera19.###it was wonderful.###speakerb20.###oh, yeah.###speakera21.	where	no	yes	where they're comfortable *t*-1	no	nights were cool enough to  	.	...what is a place...	...what is every place...	...what is the place...
21530:85	but, as, as i've seen it, they've, they've done sort of the same thing to where they've, they started *-1 to let them get together *t*-2,	###speakerb110.###i've seen it before,###but i don't watch it regularly.###speakera111.###yeah,###well, i i hardly ever watch it,###speakerb112.###usually tuesday nights i'm out,###so.###speakera113.	where	no	yes	where they've, they started *-1 to let them get together *t*-2	no	but  as  as i've seen it  they've  they've done sort of the same thing to  	,	...what is a place...	...what is every place...	...what is the place...
73312:33	so, uh, i'm sort of at a loss where that's concerned *-1 *t*-2.	###yeah.###how unfortunate.###speakerb128.### you don't think, you don't think that good prevails.###speakera129.###well, i, i, i'm living in a dream world,###what do i know *t*-1.###as i said, i don't have kids###and i'm an only child###so i've never been around children.	where	no	yes	where that's concerned *-1 *t*-2	no	so, uh, i'm sort of at a loss  	.	...what is a place...	...what is every place...	...what is the place...
149808:32	well, i'd really like *-1 to know where that money is actually going *-2 to go *t*-3,	###speakera31.###speakerb32.###uh-huh.###speakera33.###but it seems to me that, uh, that the budget is so out of hand,###and especially now that they say, okay, the cold war is over###and we're supposed *-1 to be getting a peace dividend of, you know of x number of billion, trillion dollars a year.###speakerb34.###uh-huh.###speakera35.	where	no	yes	where that money is actually going *-2 to go *t*-3	no	well  i'd really like *-1 to know  	,	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
