TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
3045:29	i, i was wondering why we had somebody from maryland though *t*-1.	###well, actually, i, i work for texas instruments,###and, uh, i'm an a, i'm an environmental engineer,###speakerb106.###oh, i see.###speakera107.###and, uh, they just published this internally, you know, * getting people involved.###speakerb108.###uh-huh.###speakera109.###so, that, that's really strange.	why	no	yes	why we had somebody from maryland though *t*-1	no	i, i was wondering  	.	...what is a reason...	...what is every reason...	...what is the reason...
21434:18	and you always wonder, why they don't, you know, get together or whatever *t*-1.	###and then they'd pull it back,###and they'd start it and pull it back.###and that really made it a very interesting, uh, show to where you never really knew which, which one *t*-1 was going *-6 to show up. you know, whether it was going to, where they're going *-2 to be real close *t*-4 or whether they're just going *-3 to be partners *t*-5, you know###speakerb72.###uh-huh.###speakera73.###and, that, that i kind of thought 0 *t*-1 was good,###but, um, you know, it's, i guess 0 *t*-1, you know,###you always kind of sit there###and you see these two people together,	why	no	yes	why they don't, you know, get together or whatever *t*-1	no	and you always wonder,  	.	...what is a reason...	...what is every reason...	...what is the reason...
141289:11	that is why we only do it once every five or ten years *t*-1.	###speakerb11.###uh-huh.###speakera12.###most of the family is right in the west virginia, uh, uh, what they call *t*-1 tri-state area, uh, northern west virginia, eastern ohio, southwestern pennsylvania.###speakerb13.###yeah.###speakera14.###most everybody is right in that area.###speakerb15.###that makes it a lot easier. a lot more convenient.	why	no	yes	why we only do it once every five or ten years *t*-1	no	that is  	.	...what is a reason...	...what is every reason...	...what is the reason...
166302:96	but, uh, i don't, i don't understand the, uh, i don't understand, i guess 0 *t*-1, why the schools don-, seem *-2 to have such a high dropout rate in the big cities *t*-3.	###huh.###speakera13.###i mean, i, i've seen so many different things. so, so many different bad reports coming out of the school system###and i recognize that there are good schools out there.###i mean, somebody's getting, getting a good education because we, continue *-1 to employ people.###speakerb14.###right.###speakera15.###speakerb16.###speakera17.	why	no	yes	why the schools don-, seem *-2 to have such a high dropout rate in the big cities *t*-3	no	but, uh, i don't, i don't understand the, uh, i don't understand, i guess 0 *t*-1,  	.	...what is a reason...	...what is every reason...	...what is the reason...
31532:66	but * seeing what drugs did *t*-1 to him makes me see, makes me realize what it could do *t*-2 to people, you know, in the work force as well.	###i mean, he's, you know, he's so messed up.###speakera73.###right.###speakerb74.###and, um, this was a nice, sweet, young man who, teenager, you know,###and he's now a young man about twenty, i guess 0 *t*-2, who, um, *t*-1 just got really down the wrong path.###speakera75.###right.###speakerb76.###and, uh, you know, i don't know that, that his problem would ever have been detected *-1 by drug testing.	what	yes		what it could do *t*-2 to people, you know, in the work force as well	yes	but * seeing what drugs did *t*-1 to him makes me see, makes me realize  	.	...what is a thing...	...what is every thing...	...what is the thing...
106458:28	as long as the hardware store told me what * to buy *t*-1, then i could do it.	###speakera81.###well, that's easy enough.###speakerb82.###so, there's a whole bunch of people.###speakera83.###um.###speakerb84.###so now i feel like if i ever buy a house, i can probably paint, if nothing else.###speakera85.###i think 0 i could probably do it uh,	what	no	no	what * to buy *t*-1	yes	as long as the hardware store told me , then i could do it 	.	...what is a thing...	...what is every thing...	...what is the thing...
116443:21	but i really don't know what they can do *t*-1.	###my oldest is his first year in high school###so we have all this 0 *-1 to, to look forward to *t*-2,###and it *exp*-1 is really frightening, uh, * to think that you can't even send them to school in safety.###i mean, certainly, you know, you can't just turn them loose in the middle of dallas,###but, you know, when you can't even, send them on their normal activities in safety *t*-1, it, it's really frightening.###speakera23.###that's true.###speakerb24.###and, uh, i really, you know,###they're coming down on the principal,	what	yes		what they can do *t*-1	yes	but i really don't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
27052:38	i think 0 i understood what the, what the kid was doing *t*-1	###speakerb58.###right.###speakera59.###* can't stop the kid from * bringing money to school if he wants *?*.###speakerb60.###crazy for him to###but,###speakera61.###well, i have,### i, i, i've full-,	what	no	yes	what the, what the kid was doing *t*-1	no	i think 0 i un erstoo 	d	...what is a thing...	...what is every thing...	...what is the thing...
31532:14	but * seeing what drugs did *t*-1 to him makes me see, makes me realize what it could do *t*-2 to people, you know, in the work force as well.	###i mean, he's, you know, he's so messed up.###speakera73.###right.###speakerb74.###and, um, this was a nice, sweet, young man who, teenager, you know,###and he's now a young man about twenty, i guess 0 *t*-2, who, um, *t*-1 just got really down the wrong path.###speakera75.###right.###speakerb76.###and, uh, you know, i don't know that, that his problem would ever have been detected *-1 by drug testing.	what	no	yes	what drugs did *t*-1 to him	no	but * seeing  makes me see, makes me realize what it could do *t*-2 to people, you know, in the work force as well 	.	...what is a thing...	...what is every thing...	...what is the thing...
76976:49	i can, i can, i know what you mean *t*-1.	###speakera7.###are you newly married,###or,###speakerb8.###um, two years.###speakera9.###yeah.### same, same situation here,###i've been married about ten months,###so. yeah,	what	no	yes	what you mean *t*-1	no	i can, i can, i know  	.	...what is a thing...	...what is every thing...	...what is the thing...
78660:21	they kind of say, well what do you want me to believe *t*-1.	###huh-uh.###speakerb80.###yeah,###it's really hard too,###because before they used *-1 to have, um, a lot of,###it seems like the stuff that they put *t*-1 out now, it, i mean, i, doesn't just seem like it,###i know for a fact that the, any kind of stuff that if you, wrote and asked for material,###well what do you believe in *t*-1,###what do you believe in *t*-1,###they don't take any stands on anything.	what	no	yes	, well what do you want me to believe *t*-1	no	they kind of say 	.	...what is a thing...	...what is every thing...	...what is the thing...
129899:31	so i don't know why, what that was reading it for *t*-1	###uh-huh.###speakera89.###and one thing 0 i thought 0 *t*-1 was interesting was that the driver had something on his belt that he, uh, scanned *t*-2 across the little bar code on our bin as soon as he took the stuff###speakerb90.###oh.###speakera91.###speakerb92.###oh, is that right?###speakera93.###and he just pulled this thing kind of out of his pocket and just, you know, scanned it,	what	no	yes	why, what that was reading it for *t*-1	no	so i don't kno 	w	...what is a thing...	...what is every thing...	...what is the thing...
157028:116	and, uh, i think 0 that would be the most effective support 0 they could get *t*-1 is for other people to understand, you know, try *-2 to understand what they're going through *t*-3 and everything and try *-2 to understand that they're not, you know, they don't, they don't have *-4 to be just completely cut *-5 off from, from the community	###speakera55.###uh-huh.###speakerb56.###speakera57.###uh-huh.###speakerb58.###and it's really, it's really not necessary, uh, until, until the, disease reaches its final stage, you know, becomes really infectious###speakera59.###uh-huh.###speakerb60.	what	no	yes	what they're going through *t*-3 and everything	no	and, uh, i think 0 that would be the most effective support 0 the  could get *t*-1 is for other people to understand,  ou know, tr  *-2 to understand  and tr  *-2 to understand that the 're not,  ou know, the  don't, the  don't have *-4 to be just completel  cut *-5 off from, from the communit 	y	...what is a thing...	...what is every thing...	...what is the thing...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
