TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
28694:18	and i couldn't believe when i walked in the door on my first day *t*-3 and here's *t*-2 the audit department of this, this huge holding company, *-1 sharing a h p rugged writer.	###but it's the only, uh,###well, it's part of the bank holding company###and that bank holding company of the ten largest banking holding companies in texas. it's the only one that *t*-1's still alive.###speakera131.###oh, huh-uh.###speakerb132.###any way, i work in a big prestigious place.###speakera133.###right.###speakerb134.	when	no	yes	when i walked in the door on my first day *t*-3 and here's *t*-2 the audit department of this, this huge holding company, *-1 sharing a h p rugged writer	no	and i couldn't believe  	.	...what is a time...	...what is every time...	...what is the time...
33913:11	i know what you mean *t*-1.	###speakera151.###not anything, you know.###i said, but you're only going *-1 to put the cast on for a couple of weeks.###he said, yeah,###but that's just,###they tried *-1 to put me in some kind of immobilized walker, because he doesn't like *-2 to put casts on when it's warm *t*-3.###but i just,###the more 0 they tried *-1 to get my foot in *t*-2 the more i screamed *t*-3,###i couldn't, you know adjust that.###speakerb152.	what	no	yes	what you mean *t*-1	no	i know  	.	...what is a thing...	...what is every thing...	...what is the thing...
26875:31	like i say, i don't even know what programs *t*-1 are, are even ongoing now, you know.	### that was, that was a big thing with him.###speakerb115.###yeah,###yeah.###speakera116.###and, i guess even back to kennedy, as a matter of fact, i guess 0 kennedy may be the one that *t*-1 actually started the thing, or was, you know, really interested in things like that.###speakerb117.###uh-huh.###speakera118.###i just don't hear much about it anymore.	what	no	yes	what programs *t*-1 are, are even ongoing now	no	like i say, i don't even know , you know 	.	...what is a thing...	...what is every thing...	...what is the thing...
53518:31	it *exp*-1'll be interesting * to see what *t*-2 happens.	###but, you know, it's not the idea of your paying, uh, income tax.###speakera51.###uh-huh.###true.###speakerb52.###so,###speakera53.### i, i'm not sure 0 there's a positive solution for that.###speakerb54.###no.	what	no	yes	what *t*-2 happens	no	it *exp*-1'll be interesting * to see  	.	...what is a thing...	...what is every thing...	...what is the thing...
90824:33	at the same time, you have *-1 to decide what *t*-2 is important about the school,	###uh-huh.###speakerb22.###speakera23.###yeah.###speakerb24.### an, and, i mean, * choosing from my experience, you know, i thought, you know, 0 my, i know what i want *t*-2 a lot more than my parents know what i want *t*-1.###speakera25.###uh-huh.###speakerb26.###but, uh, i don't know,	what	no	yes	what *t*-2 is important about the school	no	at the same time  you have *-1 to decide  	,	...what is a thing...	...what is every thing...	...what is the thing...
89905:35	you just kind of have *-1 to read and understand what *t*-2 is going on.	###speakera17.###that is an intriguing type of book 0 * to be reading *t*-1 and trying *-2 to keep up on things like that.###speakerb18.###yeah,### it's a, it's a little, it's a little hard mumblex###you have *-1 to plod through it###and, you know, it does not have a real story, or any plot,###speakera19.###uh-huh.###speakerb20.	what	no	yes	what *t*-2 is going on	no	you just kind of have *-1 to read and understand  	.	...what is a thing...	...what is every thing...	...what is the thing...
163754:11	i know what *t*-1's hot down here with me,	###yeah,### it's really, it's a hard balance.### it, it definitely is *?*.###even not for government,###even just, say, for a small business.###uh, i know some,###speakera1.###type of music is hot down in texas?###speakerb2.###uh, well, i don't know exactly what *t*-1's hot down in texas.	what	no	yes	what *t*-1's hot down here with me	no	i know  	,	...what is a thing...	...what is every thing...	...what is the thing...
62329:37	and, uh, it *exp*-1's hard * to tell what i'm doing *t*-2,	###speakerb14.###oh.###speakera15.###and i've had two cornea transplants.###shopping is no fun anymore.###speakerb16.###i can imagine.###well, see i don't,###speakera17.###i can't see good enough, you know,	what	no	yes	what i'm doing *t*-2	no	and  uh  it *exp*-1's hard * to tell  	,	...what is a thing...	...what is every thing...	...what is the thing...
46851:11	* wonder what *t*-1 happened.	###speakerb76.###hello.###speakera77.###are you still there?###speakerb78.###okay.###speakera79.###this is,###something's wrong.###speakerb80.	what	no	yes	what *t*-1 happened	no	* wonder  	.	...what is a thing...	...what is every thing...	...what is the thing...
13644:173	uh, now i think 0 the change that i've seen *t*-1 as much as anything is one where couples, uh, are more carefully planning their intention on how *-3 to both share homemaking duties *t*-4 and also how women will, uh, have their children and then deliberately sort of plan how they go back to the work place *t*-6 *t*-5 *t*-2.	###well, i guess 0 i would first identify myself as middle aged###and therefore, *-1 having seen the last generation, i guess 0 it puts me in, you know, gives me a perspective on that.###speakera3.###uh-huh.###speakerb4.###speakera5.###yeah.###speakerb6.###uh, i, am quite positive on the things *ich*-2 that i have seen *t*-1 happen recently relative to women in, both in society and in the work place,###uh, there's no doubt about the fact that when i was first graduated *-1 from college *t*-2 the impression was that a woman's career would consist of a childbearing years and perhaps *ich*-3 a return to the office, but not necessarily.	how	no	yes	how they go back to the work place *t*-6	no	uh, now i think 0 the change that i've seen *t*-1 as much as anything is one where couples, uh, are more carefully planning their intention on how *-3 to both share homemaking duties *t*-4 and also how women will, uh, have their children and then deliberately sort of plan  *t*-5 *t*-2 	.	...what is a way...	...what is every way...	...what is the way...
117393:69	and, uh, *-1 seeing as you've got some older children, i, i'm wondering, how did you handle that *t*-2, when they were growing up *t*-3?	###speakera39.###no,###it's okay.###uh, so that was the thing that i, i noticed *t*-1 that, i know 0 a lot of people, lot of friends that we have *t*-2, they have a tendency * to do the same thing.###and one of the things 0 we try *-2 to do *t*-1 is we try *-3 to avoid *-4 doing that as much as possible. although it *exp*-5 really is very easy * to do that type of thing. just plop them down in front of the t v and let them be, uh, entertained *-6 that way.###speakerb40.###uh-huh.###speakera41.###speakerb42.###speakera43.	how	no	yes	how did you handle that *t*-2, when they were growing up *t*-3	no	and, uh, *-1 seeing as you've got some older children, i, i'm wondering,  	?	...what is a way...	...what is every way...	...what is the way...
1131:38	and i wonder, i really do wonder how people do that *t*-1.	###for al-, of the time 0 i've spent *t*-1 there, i still don't quite understand how certain things that i assume 0 *t*-2 and require privacy and require not just that you be alone but actually that you have a sense of privacy *t*-3.###speakerb94.###yes.###speakera95.###because anyone can be alone for some period of time###but for me a lot of what i do *t*-1 requires a sense that there's this invisible barrier around me which people wil-, will respect *t*-2.###speakerb96.###yes.###speakera97.###and if that's gone, um, i, i really don't know how *-1 to live *t*-2 very well,	how	no	yes	how people do that *t*-1	no	and i wonder, i really do wonder  	.	...what is a way...	...what is every way...	...what is the way...
91795:20	"i said,"" well, how's your brother doing *t*-1?"""	"###his family was very scattered and very diverse.###speakera88.###right.###speakerb89.###and i asked him, i got *-1 to talking to him,###i said, well, how is his nephew doing *t*-1.###"" well, i don't know,###i haven't, talked to my brother in three years.""###speakera90.###speakerb91."	how	no	yes	well, how's your brother doing *t*-1	no	i said,  ? 	""""	...what is a way...	...what is every way...	...what is the way...
155000:35	i mean, people are always saying to me, how do you stay thin *t*-1	###well see, that's, that's th-, really good###and i think 0 that keeps a lot, some people from *-1 exercising.###speakera49.###uh-huh.###speakerb50.###i mean, i don't have a problem with weight either,###but i think 0 i don't have a problem because i exercise. you know###speakera51.###you do exercise.###speakerb52.	how	no	yes	how do you stay thin *t*-1	no	i mean  people are always saying to me 	,	...what is a way...	...what is every way...	...what is the way...
106143:28	and i've got little children *ich*-2 here who *t*-1 needed me here	###okay.###speakera29.###so she didn't have * to be transported *-1 back and forth.###so, she's been there since august the thirteenth and seems *-1 to have adjusted pretty well.###it's not her favorite place 0 * to be in *t*-1.###she'd much rather be here with me.###but when it got to the point 0 i was spending more time at the hospital with her *t*-2 *t*-1,###speakerb30.###yeah.###speakera31.	who	no	yes	who *t*-1 needed me here	no	and i'v  got littl  childr n *ich*-2 h r 	e	...who is a person...	...who is every person...	...who is the person...
104217:95	and, of course, i get *-1 to watch all these movies like * look who *t*-2's talking and who *t*-4's, * look who *t*-3's talking, too	###it j-,,###i guess 0 maybe it would have been better if we'd have been at the theater as opposed to, uh, * just at the house watching it with, with no one else around.###speakera47.###uh-huh.###speakerb48.###speakera49.###uh-huh.###speakerb50.###so,###speakera51.	who	no	yes	who *t*-3's talking, too	no	and, of course, i get *-1 to watch all these movies li e * loo  who *t*-2's tal ing and who *t*-4's, * loo 	k	...who is a person...	...who is every person...	...who is the person...
169299:16	i'm not sure where we went *t*-1 from there,	###pretty much.###speakera63.###yeah.###speakerb64.###yeah.### i was, i was basically, involved in that, in the organization of it.###speakera65.###uh-huh.###speakerb66.###and then i left right in the middle of it.	where	no	yes	where we went *t*-1 from there	no	i'm not sure  	,	...what is a place...	...what is every place...	...what is the place...
72099:29	the bigger trend *ich*-2 called * the boomerang kids where they move out for a while *t*-1 and they come back,	###speakera69.###uh, nowadays it's not the case,### kids don't, kids are bombarded *-1 with all kinds of junk###and one of the reasons, i guess 0 *t*-1, is because there's so much more income in the family with both parents working.###they get bombarded *-1 with junk###and they don't have *-1 to do anything around the house.###they never learned *-1 to be responsible when,###speakerb70.###yeah.###speakera71.	where	no	yes	where they move out for a while *t*-1 and they come back	no	the bigger trend *ich*-2 called * the boomerang kids  	,	...what is a place...	...what is every place...	...what is the place...
63378:29	and then you end up with a decimal, where you start *-1 getting into mils, and that sort of thing *t*-2.	###speakerb46.###right.###mils and microns.###speakera47.###speakerb48.###right.###speakera49.###speakerb50.###right.###speakera51.	where	no	yes	where you start *-1 getting into mils, and that sort of thing *t*-2	no	and then you end up with a decimal,  	.	...what is a place...	...what is every place...	...what is the place...
84235:22	and this thing *ich*-2 came on where these, a group of like five or six guys went and filmed themselves beating up people in the street and, and robbing them *t*-1.	###like i, when i was h-, i went home *t*-1,###my parents live in boston.###speakera36.###uh-huh.###speakerb37.###but i went home,###and we were watching t v,###speakera38.###yeah.###speakerb39.	where	no	yes	where these, a group of like five or six guys went and filmed themselves beating up people in the street and, and robbing them *t*-1	no	and this thing *ich*-2 came on  	.	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
