TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
34493:13	so, if and when we ever get a baby-sitter *t*-1, like we did with silence of the lambs, we go *-2 see it.	###speakerb52.###it's pretty good.###but we take her to just about every movie,###and, she, uh, she does really good.###we've taken her from real young,###and she does real good.###like i said, we don't take her to r --s.###speakera53.###uh-huh.###speakerb54.	when	no	yes	if and when we ever get a baby-sitter *t*-1	no	so, , like we did with silence of the lambs, we go *-2 see it 	.	...what is a time...	...what is every time...	...what is the time...
155537:40	and i knew what i was, i knew what i was communicating *t*-1,	###and my french is pretty good###but it's, uh, mumblex french###so, uh, i'm terrified *-1 to speak in, uh in france.###speakera53.###in france.###speakerb54.###yeah,###because they're real snobby about their language###and mumblex french is street french###and i just picked it up off the street	what	no	yes	what i was communicating *t*-1	no	and i knew what i was  i knew  	,	...what is a thing...	...what is every thing...	...what is the thing...
44751:50	you really, y-, you don't know what it's going *-1 to *?* *t*-2 until it's all over.	###speakera87.###yeah.###well, the, see the problem is 0 if, if the, if someone would have came up to me and said it's going *-1 to cost you five hundred dollars *-2 to keep your dog alive. what do you want *-1 to do *t*-2? i probably would have had second thoughts.###speakerb88.###yeah.###of course, you would *?*.###speakera89.###but what they, well, what they do *t*-1 is, is they say, well it's going *-2 to cost, you know, twenty dollars for tests and forty dollars for this### and, and, you know, and it creeps up on you.###you don't know that, uh, you know.	what	no	yes	what it's going *-1 to *?* *t*-2	no	you really, y-, you don't know  until it's all over 	.	...what is a thing...	...what is every thing...	...what is the thing...
158452:40	you would know, the whole world would know what you were facing *t*-1.	### it would make, it would make life easier.###speakerb58.###it would *?*.###speakera59.###yeah.###speakerb60.###uh,###speakera61.###but,###speakerb62.	what	no	yes	what you were facing *t*-1	no	you would know, the whole world would know  	.	...what is a thing...	...what is every thing...	...what is the thing...
175577:86	he needs *-1 to do his own course of investigation and, and see what he can do *t*-5 because who *t*-2 knows what *t*-3's going *-4 to happen in another thirty years.	###speakera29.### and, uh, and, you know, i can get up,###speakerb30.###i know.### it, it seems *-1 to be, be kind of, kind of scary, you know. because you think of,###uh, see my son's eighteen right now###and he, he's, uh, he wants *-1 to go into engineering.###and the, the, the branches of engineering that he wants *-1 to go into *t*-2 is now kind of open###and he's interested in, basically, three different areas.###but, uh, it *ich*-2's difficult for me to try *-1 to give him any kind of advice or to advise him or anything like that.	what	no	yes	what *t*-3's going *-4 to happen in another thirty years	no	he needs *-1 to do his own course of investigation and, and see what he can do *t*-5 because who *t*-2 knows  	.	...what is a thing...	...what is every thing...	...what is the thing...
83419:85	and, uh, * took them about an, an hour *-2 to, um, figure out what *t*-3 was, what *t*-4 was blowing the fuse,	###so we, we went back and tried it again, put it on again###and it still didn't work,###and we took the car up to, um, a little place called * pep boys,###i don't know if you have them in your area###speakerb12.###uh-huh.###speakera13.###but, uh, they're, they're pretty reasonable, uh, car repair place also.###so, uh, * took it up there, towed it up there because it, you know, wouldn't start or anything###and this thing just kept *-1 blowing out the fuses	what	no	yes	what *t*-3 was, what *t*-4 was blowing the fuse	no	and  uh  * took them about an  an hour *-2 to  um  figure out  	,	...what is a thing...	...what is every thing...	...what is the thing...
54070:31	mumblex i don't know what, what, is, it's like *t*-1 there,	###needlepoint, cushions and things.###speakerb50.###yeah.###speakera51.###but, it just seems like there'd be so much time involved * in it, you know, and, and that the petty point and things like that.###speakerb52.###yeah.###speakera53.### it's like, god, it, it seems like it *exp*-3's easier * just to go out and buy it *-2 already made *-1.###speakerb54.	what	no	yes	what, what, is, it's like *t*-1 there	no	mumblex i don't know  	,	...what is a thing...	...what is every thing...	...what is the thing...
119740:54	* stay in touch with it and know, feel like i know what *t*-2's going on.	###speakerb20.###uh-huh.###speakera21.###but you know, i like *-1 to know pretty well what *t*-2's happening.###political things don't interest me a great deal, except i do like *-1 to stay informed enough *-2 to, feel like i halfway vote intelligently, you know###speakerb22.###uh-huh.###speakera23.###but, uh, other than that, uh, i just, you know,###just the events that *t*-1 happen around the world interest me.	what	no	yes	what *t*-2's going on	no	* stay in touch with it and know, feel like i know  	.	...what is a thing...	...what is every thing...	...what is the thing...
168908:41	i don't know how much the stuff actually, what they actually have *t*-1 in there	###oh, i don't know.###i had a little bit more time 0 *-1 to think about it *t*-2.###i was thinking of, like, uh,###i don't know,###i was ju-, started *-1 to think about all the big, you know, data bases 0 they have *t*-2 with all the information about you on them like the credit reports and all those, you know, demographics studies that they do *t*-4 that, *t*-5 um, you know, have, who *t*-6 knows, how much, you know, stuff about all the purchases that you've made *t*-7 and everything *t*-3 kept tract *-8 somewhere###speakerb4.###uh-huh,###uh-huh.###speakera5.###and i don't know,	what	no	yes	how much the stuff actually, what they actually have *t*-1 in there	no	i don't kno 	w	...what is a thing...	...what is every thing...	...what is the thing...
133110:99	but, you know, if i had *-1 to make the choice again, i, yeah, i, i'm perfectly happy with what i decided *t*-2 um, although we did just buy another car,	###speakerb96.###uh-huh.###speakera97.###speakerb98.###um, if you were, if you were going *-1 to, uh, buy a new car would you buy another, uh, another accord?###speakera99.###um, i probably wouldn't *?*, just because i already have one###speakerb100.###uh-huh.###speakera101.	what	no	yes	what i decided *t*-2	no	but  you know  if i had *-1 to make the choice again  i  yeah  i  i'm perfectly happy with  um  although we did just buy another car 	,	...what is a thing...	...what is every thing...	...what is the thing...
165374:11	i know what *t*-1 needs *-2 to be done *-3	###and then, the reason 0 i did that *t*-1 was because i don't have a scope###and it has eight spark plugs###and it *exp*-1's hard * to, to get get at them###and plus the time on them.###i just don't have time any more.###uh, as far as maintenance tasks that i do *t*-1 myself, i, i usually change the oil and wash the air filter###and i, i had an occasion 0 * to change, to have *-2 to change the battery *t*-1 once,###but, the brakes, i was really surprised that the brakes.###i wanted,###i do have the background.	what	no	yes	what *t*-1 needs *-2 to be done *-3	no	i kno 	w	...what is a thing...	...what is every thing...	...what is the thing...
144508:26	and, uh, because you never know what *t*-1's going *-2 to happen.	###uh-huh.###speakerb64.###and, uh, course, i'm not all ready *-2 to just run out there and start *-3 dating everybody 0 i can *?* *t*-1 or anything.###speakera65.###yeah.###speakerb66.###but, it *exp*-1's sort of scary * to find yourself single again, you know.###speakera67.###uh-huh.###speakerb68.	what	no	yes	what *t*-1's going *-2 to happen	no	and, uh, because you never know  	.	...what is a thing...	...what is every thing...	...what is the thing...
32970:37	but we're going *-1 to try that, and see how that works *t*-2.	###they're just a bunch of little cucumbers, you know?###speakera363.###i don't know unless it, labor intensive or something.###speakerb364.###speakera365.###i really, don't know.###speakerb366.###i guess.###speakera367.###speakerb368.	how	no	yes	how that works *t*-2	no	but we're going *-1 to try that, and see  	.	...what is a way...	...what is every way...	...what is the way...
5042:13	and he says how do you get that from there to the material *t*-1.	###have you been cross-stitching long?###speakera9.###oh, several years.###my husband is even interested in it now.###he likes *-1 to help me design, um, you know, projects that *t*-2 are, a little more customized.###speakerb10.###oh, really.###speakera11.###speakerb12.### mine, sort of, he looks at the pattern	how	no	yes	how do you get that from there to the material *t*-1	no	and he says  	.	...what is a way...	...what is every way...	...what is the way...
36954:89	well, i do, i do realize that, uh, uh, the bush administration isn't too happy with, with how they're handling their internal, uh, strife *t*-2, you know, as far as diplomacy is concerned *-1.	###speakerb10.###speakera11.###it's just a matter of time, because, in the baltic states they have already massacred so many people who *t*-1 protested,###speakerb12.###speakera13.###speakerb14.###speakera15.###and that hasn't set too well with their diplomacy for the, regarding the, uh, outcome of their affairs.###what's your synopsis *t*-1?.###speakerb16.	how	no	yes	how they're handling their internal, uh, strife *t*-2	no	well, i do, i do realize that, uh, uh, the bush administration isn't too happy with, with , you know, as far as diplomacy is concerned *-1 	.	...what is a way...	...what is every way...	...what is the way...
78583:19	i can't even remember who *t*-1 ran for president against bush.	###speakerb50.###uh-huh.###speakera51.###if they could make it more, oh, easier * to find out, you know, what *t*-1's going on.###do you know what i mean *t*-1?###speakerb52.###yeah,###yeah.###speakera53.### like, uh, like to me, i don't, i didn't know what *t*-1 would have been wrong with,	who	no	yes	who *t*-1 ran for president against bush	no	i can't even remember  	.	...who is a person...	...who is every person...	...who is the person...
84712:14	that is crime where they videoed *t*-1.	###right.### or the, or the jackets, the team like the raiders and the caps.###speakerb199.###yeah.###speakera200.###speakerb201.###yeah.###speakera202.###you know, * stealing the hundred dollar jackets.###uh, i mean, it is i guess, it goes from the most petty like that to like what you were saying that they, in boston.	where	no	yes	where they videoed *t*-1	no	that is crime  	.	...what is a place...	...what is every place...	...what is the place...
40750:40	so stuff like that *ich*-3 is starting *-1 to come along where it's really, getting fun *t*-2, you know.	###oh, that's great.###speakerb194.###i bought us tickets and stood there in line###and i thought, i'm going *-1 to end up on this elephant with him, you know,.###speakera195.###speakerb196.###he did it by himself,###speakera197.###well, good for him.###speakerb198.	where	no	yes	where it's really, getting fun *t*-2	no	so stuff like that *ich*-3 is starting *-1 to come along , you know 	.	...what is a place...	...what is every place...	...what is the place...
126278:39	but as a mother of two daughters i might be afraid of where they were sent *-1 *t*-2.	###speakera27.###speakerb28.###i was hoping 0 you could tell me what you thought *t*-1.###speakera29.###oh.###well, i don't have any objection to people doing that.###i think 0 it might be good for them.###speakerb30.###uh-huh.###speakera31.	where	no	yes	where they were sent *-1 *t*-2	no	but as a mother of two daughters i might be afraid of  	.	...what is a place...	...what is every place...	...what is the place...
100330:125	they, just, they were, they did things for people, you know, for their communities, for their, their, uh, families, for their friends, where now, i'm not sure 0 they really do *t*-1.	###speakerb23.###yeah.###speakera24.###speakerb25.###really.###yeah,###i think 0 that's probably like, uh, quite a few things that, that the kids, uh, maybe not so much nowadays but used *-1 to go through *t*-2, you know,###speakera26.###yeah.###speakerb27.	where	no	yes	where now, i'm not sure 0 they really do *t*-1	no	they, just, they were, they did things for people, you know, for their communities, for their, their, uh, families, for their friends,  	.	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
