TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
52941:23	but you know, you know what *t*-1's really funny?	###speakerb70.###i'm just sitting here list-, listening to your accent and thinking what a good time the computer is going *-1 to have *t*-2 with that.###speakera71.###really?###am i pretty texan?###speakerb72.###you're pretty texan.###speakera73.###speakerb74.###yes.	what	no	yes	what *t*-1's really funny	no	but you know, you know  	?	...what is a thing...	...what is every thing...	...what is the thing...
153202:67	but if anybody reaches over *-1 to pet him or whatever, he'll just kind of look at them like what are doing *t*-2.	###that's odd.###how does he treat the other people *t*-1?###speakerb12.###* just, uh, stays away or runs usually.###speakera13.###wow.###speakerb14.###but he follows, he'll follow my oldest son around.###you know when he is in the house *t*-1, he will come up###and he'll jump on his lap,	what	no	yes	what are doing *t*-2	no	but if anybody reaches over *-1 to pet him or whatever, he'll just kind of look at them like  	.	...what is a thing...	...what is every thing...	...what is the thing...
173804:38	and, uh, i'm not sure 0 they know exactly what, uh, uh, public education supposed *-1 to be for *t*-2 anymore.	###but, you know,###speakera1.###yeah.###i guess, uh, uh, 0 it's an easy one for me.###i think 0 that's, uh, there's something seriously wrong,###yeah.###speakerb2.###what is it *t*-1 that you are, you know, particularly upset about *t*-2?###speakera3.###uh, i guess, uh, i think 0 they've lost their compass	what	no	yes	what, uh, uh, public education supposed *-1 to be for *t*-2	no	and, uh, i'm not sure 0 they know exactly  anymore 	.	...what is a thing...	...what is every thing...	...what is the thing...
158764:100	well, do you think that, uh, we should ignore it and just allowed him to go ahead and, uh, you know, move on into kuwait and see what *t*-1 happens?	###i mean i'm not, not saying at all that hussein wasn't quite willing *-1 to ge-, enter that fight.###speakerb46.###right.###speakera47.###but, you know, i think, i think that, that, um, we chose *-2 to have our official feelings hurt *-1.###speakerb48.###uh-huh.###speakera49.###where a lot w-,###speakerb50.	what	no	yes	what *t*-1 happens	no	well, do you think that, uh, we should ignore it and just allowed him to go ahead and, uh, you know, move on into kuwait and see  	?	...what is a thing...	...what is every thing...	...what is the thing...
7584:51	and they're the ones that, uh, you know, *t*-1 really know what *t*-2's going on, have the experience and seen, you know, how politicians can, you know, screwup *t*-3 or what ever.	###they'll just say, oh, well, you know, the republicans have this election###we'll see you in four years.###speakera50.###right.###yeah.###speakerb51.###mumblex * hope some of the local,###well that's what they, they keep *-3 saying *t*-1 that it seems like people with old-fashioned values are the ones that *t*-2 aren't turning out at the, at the booths,### they, they say that these older voters that, uh, you know, they, they feel like the kids are running the, the country###so they, they don't come out, turn out *-1 to vote	what	no	yes	what *t*-2's going on	no	and they're the ones that, uh, you know, *t*-1 really know , have the experience and seen, you know, how politicians can, you know, screwup *t*-3 or what ever 	.	...what is a thing...	...what is every thing...	...what is the thing...
35020:11	you know what i'm saying *t*-1.	###speakerb39.###it wasn't creative,### it, it was the worst 0 i've seen *t*-1.###i mean, i have not watched prime time, week night t v, i guess 0 *t*-1 in a real long time because i was shocked.###speakera40.###yeah.###speakerb41.###speakera42.###i know exactly how you feel *t*-1.###speakerb43.	what	no	yes	what i'm saying *t*-1	no	you know  	.	...what is a thing...	...what is every thing...	...what is the thing...
154702:11	you know what i am saying *t*-1	###speakerb126.###uh-huh.###well are you into that that rock music, you know, all that druggy stuff and all that i mean?###speakera127.###well,###uh,###speakerb128.###speakera129.###mumblex.###speakerb130.	what	no	yes	what i am saying *t*-1	no	you kno 	w	...what is a thing...	...what is every thing...	...what is the thing...
102730:16	you know right away what you want *t*-1.	###speakera37.###uh-huh.###speakerb38.###and, my husband really likes their ribs.###so it's hysterical.###we go in###and we sit there for an hour *-1 waiting *-2 to get in###and then we get there###and we don't even look at the menu.###speakera39.	what	no	yes	what you want *t*-1	no	you know right away  	.	...what is a thing...	...what is every thing...	...what is the thing...
52697:11	i forget what you call it *t*-1,	###my husband's going singapore.###and they don't have a lot of the crime because there is a law###and the law is enforced *-1.###and that's what, wh-, when you have lawlessness *t*-1,###i mean the law's not being enforced *-1###and all 0 that does *t*-1 is lawlessness.### we were, we went on a mission trip to manhattan and to the bronx and stuff, two years ago,###and all these kids were up on there *-1 getting arrested *-2 for crack###and everyone was out,###uh, we were across from that big bus station,	what	no	yes	what you call it *t*-1	no	i forget  	,	...what is a thing...	...what is every thing...	...what is the thing...
75114:30	uh, and they still didn't even know what *t*-1 caused it or anything.	###i was just thinking, though, about 0 a, a huge social change in the last ten years is aids.###speakerb64.###yeah.###speakera65.###it was just beginning *-1 to be recognized and noticed *-2 ten years ago.### i, i know that because i was writing a paper about it.###speakerb66.###uh-huh.###speakera67.###i was writing a, a journal article.	what	no	yes	what *t*-1 caused it	no	uh, and they still didn't even know  or anything 	.	...what is a thing...	...what is every thing...	...what is the thing...
117344:11	you know what i meant *t*-1 with rain, huh.	###yes,### i i'm, i'm in, uh, dallas.###speakerb20.###oh.###speakera21.###speakerb22.###okay,###yeah.###speakera23.###speakerb24.	what	no	yes	what i meant *t*-1 with rain	no	you know , huh 	.	...what is a thing...	...what is every thing...	...what is the thing...
44780:16	you kind of wonder what *t*-1 really happened.	###speakera95.###and, uh, you know, she just brought the cat in because he wasn't feeling good.###so that that was kind of a surprise###speakerb96.###really.###geez.###speakera97.###at lea-,###speakerb98.###yeah.	what	no	yes	what *t*-1 really happened	no	you kind of wonder  	.	...what is a thing...	...what is every thing...	...what is the thing...
159271:44	but * leave it up to the more experienced person who *t*-1 knows how it fits *t*-2 into the, uh, kind of the rate for different mumblex.	###well i work for an insurance company###so i see a lot of, uh, verdicts that *t*-1 are pretty crazily decided *-2. um, by juries particularly,###and i know 0 in england the judges set all of the awards.###you know juries will decide the guilt or innocence,###but then they leave the awards up to more learned people.###and i think 0 maybe that avoids some of these totally ridiculous, you know, like millions and millions of dollars.###speakera3.###uh-huh.###yeah.### that, that seems *-1 to make sense	how	no	yes	how it fits *t*-2 into the, uh, kind of the rate for different mumblex	no	but * leave it up to the more experienced person who *t*-1 knows  	.	...what is a way...	...what is every way...	...what is the way...
56891:35	and it *exp*-3's a duty * to vote on how those taxes are spent *-1 *t*-2.	###i mean here you have the right * to vote###and they simply define it as a duty there.###you know, we have, just as we have a r-, a duty * to pay taxes, you know,###is that democratic?###i mean, we don't have the right * to pay taxes in this country,###we have the duty * to pay taxes.###speakerb40.###it's a duty, right.###speakera41.###and in that country it *exp*-1's a duty * to pay taxes	how	no	yes	how those taxes are spent *-1 *t*-2	no	and it *exp*-3's a duty * to vote on  	.	...what is a way...	...what is every way...	...what is the way...
35178:13	and i know how everybody's doing *t*-1,	###speakera100.###i'll sit down for the big games, the super bowl, and the championship you know, things like that.###speakerb101.###yeah.###speakera102.###but i don't follow any team.###speakerb103.###uh-huh.###speakera104.###i check the scores the next morning,	how	no	yes	how everybody's doing *t*-1	no	and i know  	,	...what is a way...	...what is every way...	...what is the way...
64099:20	and i go, gee, how did they form, you know, so perfect like that *t*-1.	###it didn't break anything,###but we went out there afterwards###and there's ice balls the size of marbles all over our lawn.###speakera82.###isn't that strange.###speakerb83.###i know,###i,###you pick them up, you know,###and they're perfectly round.	how	no	yes	gee, how did they form, you know, so perfect like that *t*-1	no	and i go,  	.	...what is a way...	...what is every way...	...what is the way...
84680:69	my ten year old nephew says things that he is aware of *t*-1 that i am just going, michael, how did you hear about that *t*-2 *t*-3?	###speakera184.###oh, god.###speakerb185.###ugh, that is horrible.###how can you even think like that *t*-1?###speakera186.### i-, i-, it is, yeah, isn't it something?### i mean, i, i have a, i am originally from pittsburgh, pennsylvania,###and i have a niece and nephew.###and i just, uh, i mean	how	no	yes	michael, how did you hear about that *t*-2	no	my ten year old nephew says things that he is aware of *t*-1 that i am just going,  *t*-3 	?	...what is a way...	...what is every way...	...what is the way...
2512:34	and he, sho-, he knew who *t*-1 worked there,	###speakera17.###uh-huh.###speakerb18.###we wore shorts.###we didn't know 0 that was a big no, no.###speakera19.###oh no.###speakerb20.###and the supervisor from another area came up to us###and, you know, this area where record retention is *t*-1, there's only a few people that *t*-2 work there,	who	no	yes	who *t*-1 worked there	no	and he  sho-  he knew  	,	...who is a person...	...who is every person...	...who is the person...
89371:40	it was built *-1 by the architect *ich*-3 *ich*-6 for himself, who *t*-2 never moved into it. who *t*-4 sold it to a couple who *t*-5 had no idea that homes ever needed upkeep.	###and, it's,###speakera32.###right.###speakerb33.###i don't think that many by the builder that *t*-1 built this house.###and, we were not the first people, the first owners,###i think 0 we are the third owners.###speakera34.###uh, okay.###speakerb35.	who	no	yes	who *t*-2 never moved into it	no	it was built *-1 by the architect *ich*-3 *ich*-6 for himself,   who *t*-4 sold it to a couple who *t*-5 had no idea that homes ever needed upkeep 	.	...who is a person...	...who is every person...	...who is the person...
57714:39	like you say it takes a plumber *-1 to figure out where all this stuff goes *t*-2.	###and there was basically nothing in there but an engine, and a few things.###speakerb80.###uh-huh,###uh-huh.###speakera81.###now, you open the hood###and it's scary.###speakerb82.###yeah.###speakera83.	where	no	yes	where all this stuff goes *t*-2	no	like you say it takes a plumber *-1 to figure out  	.	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
