TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
118726:92	and uh,, you know, of course i, i'm sure 0 we have some enemies down there who *t*-1 wouldn't care what *t*-2 happened to us,	###you know, no matter which, no matter which side we take *t*-1, we're going *-2 to have supporters###and we're going *-3 to have, uh, antisupporters *ich*-2, i guess 0 *t*-1, for lack of better term,###and, uh, like you said, they're such small countries, that we're bound *-1 to upset somebody,###but we seem *-1 to be lacking the ability * to take a stance.###speakerb14.###yeah,###it *exp*-2 worries me that, uh, the economy of so many countries in, in south america and central america depend on something that *t*-1 damages people, like the, you know, like cocaine from columbia,###speakera15.###right.###speakerb16.	what	no	yes	what *t*-2 happened to us	no	and uh   you know  of course i  i'm sure 0 we have some enemies down there who *t*-1 wouldn't care  	,	...what is a thing...	...what is every thing...	...what is the thing...
61922:84	and and it puts me right up-to-date what i'm, what i have *-1 to do *t*-2, what i have *-3 to ship *t*-4, what i should be expecting *t*-5 to be returned *-7.	###speakera89.###uh-huh.###speakerb90.###and they're dated.###so i have *-1 to keep up with them, uh,### and and it *exp*-1's very handy * doing it on the computer.###speakera91.###yeah.###speakerb92.###i just run a printout every week	what	no	yes	what i have *-3 to ship *t*-4	no	and and it puts me right up-to-date what i'm, what i have *-1 to do *t*-2, , what i should be expecting *t*-5 to be returned *-7 	.	...what is a thing...	...what is every thing...	...what is the thing...
83858:21	well, i do not know what i have called them *t*-1.	###speakera79.###oh, they come in all different colors.###the blooms 0 *t*-1 are, on some of them is yellow, purple, white. just all different colors.###speakerb80.###and you only get one of them?###speakera81.###well, i mean, per bulb.###you get one big flower that *t*-1 looks like a lily.###i do not know what they are called *-1 *t*-2.###i have always called them,	what	no	yes	what i have called them *t*-1	no	well, i do not know  	.	...what is a thing...	...what is every thing...	...what is the thing...
59639:52	well, i don't, i mean, i don't know what you think *t*-1 about the, subject,	###speakera111.###uh-huh.###uh-huh.###well as, as someone who *t*-2 would, would possibly be in the role of an independent bystander, i feel more comfortable with people having blades because, uh, you're not going *-1 to get bullets flying around *-3 killing people instantly###and, uh,###speakerb112.###well, if i'm the one doing the shooting i don't miss.###that's the kind of training 0 i've had *t*-1.###i mean...###speakera1.	what	no	yes	what you think *t*-1 about the, subject	no	well  i don't  i mean  i don't know  	,	...what is a thing...	...what is every thing...	...what is the thing...
129237:18	so i don't know what *t*-1 was decided *-2.	###uh, how do i feel about it *t*-1?### i, i don't know.###well, i guess 0 it is right in certain cases.###uh,###speakera11.###yeah.###speakerb12.###becau-,###well, the one 0 i was just on *t*-1, i don't,###i was an alternate on the case,	what	no	yes	what *t*-1 was decided *-2	no	so i don't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
48581:11	i knew what you meant *t*-1,	###oh, that's, fascinating.###speakera61.###speakerb62.###uh-huh.###speakera63.###speakerb64.###yeah,###speakera65.###the c a d.###speakerb66.	what	no	yes	what you meant *t*-1	no	i knew  	,	...what is a thing...	...what is every thing...	...what is the thing...
32893:21	* just let me see what i got *t*-1,	###speakera333.###they have some little buds on them###hopefully they'll do something.###speakerb334.###yeah.###* sounds like you have a real good garden.###speakera335.###yeah.###we enjoy *-1 fooling around with it.###speakerb336.	what	no	yes	what i got *t*-1	no	* just let me see  	,	...what is a thing...	...what is every thing...	...what is the thing...
23515:55	or do you need somebody to go off for three months and try *-1 to figure out what *t*-3 really happened. you know, a jury like that.	###and we're starting *-1 to stretch the true meaning of, of right to a speedy trial.###speakera17.###yeah,### that's, that's a good idea.###maybe this pre group of people could decide, you know, which kind of, uh, you know, where they could go *t*-1 from there.###do they need a big lengthy twelve person ju-, jury###or do they need a six person jury or, you know, those kinds of things###and the degree of the, of the, you know, the seriousness of it, you know,###how,###is this open and shut, you know, like you were saying,	what	no	yes	what *t*-3 really happened	no	or do you need somebody to go off for three months and try *-1 to figure out   you know, a jury like that 	.	...what is a thing...	...what is every thing...	...what is the thing...
177098:61	and i'm just trying *-2 to determine, you know, how you address, how you weigh, you know, rodney getting, getting the hell beat *-1 out of him against, you know, forty deaths *t*-3.	###how can you really deal with an environment where you're going *-1 to lose everything *t*-2 *t*-3.###forty deaths.###i mean there are forty people that *t*-1 are dead as a result of that.###speakerb28.###i know.###speakera29.###speakerb30.###yeah,###it's really ridiculous.###speakera31.	how	no	yes	how you address, how you weigh, you know, rodney getting, getting the hell beat *-1 out of him against, you know, forty deaths *t*-3	no	and i'm just trying *-2 to determine, you know,  	.	...what is a way...	...what is every way...	...what is the way...
157372:46	and, uh, it was, it *exp*-3 was amazing how they were completely opposed *t*-2.	###uh,###speakerb58.###speakera59.###oh, of course,###of course they are *?*.###they want you to buy their car.###yeah,###there,### it was, it was interesting.### i was at, i, i also went to, uh, the porsche	how	no	yes	how they were completely opposed *t*-2	no	and, uh, it was, it *exp*-3 was amazing  	.	...what is a way...	...what is every way...	...what is the way...
115867:25	and i read, you know, how our politicians voted *t*-1 each week in the paper.	###and it *exp*-1's nice * to know 0 something doesn't work or something doesn't exist,###but, it could be put *-1 to more practical use.###speakerb11.###yeah,###and i, i think that, uh, it *ich*-1's a, a tone of our times that politicians, uh, are into themselves more than they are into, you know, *-2 doing something worthwhile for the people 0 they represent *t*-3, which *t*-4 is really unfortunate.###speakera12.###that is true.###i agree with you in that area.###uh, i have a tendency *-1 to,###i'm in, from texas	how	no	yes	how our politicians voted *t*-1 each week	no	and i read, you know,  in the paper 	.	...what is a way...	...what is every way...	...what is the way...
12948:22	and i never have figured out how he won, uh, entertainer of the year for about, three or four years in a row *t*-1.	###yeah,###speakerb153.###speakera154.###either alabama or hank williams, junior.###speakerb155.###oh, i, i've never cared for hank, williams, junior.###speakera156.###i never have *?* either,###speakerb157.###speakera158.	how	no	yes	how he won, uh, entertainer of the year for about, three or four years in a row *t*-1	no	and i never have figured out  	.	...what is a way...	...what is every way...	...what is the way...
26250:60	it's, it's really * looking at systems and design systems and seeing how people interact with them *t*-1.	###so what are you getting your degree in *t*-1?###speakera143.###um, uh, human factors.###speakerb144.###and what do you do *t*-1 with it?###speakera145.###not a thing.###speakerb146.###well, what is it *t*-1?###speakera147.	how	no	yes	how people interact with them *t*-1	no	it's, it's really * looking at systems and design systems and seeing  	.	...what is a way...	...what is every way...	...what is the way...
150497:18	and i don't know who *t*-1 looks forward to it more, the students or the teachers and the staff.	###i am a secretarial executive assistant,###but i don't think 0 the teachers could stand the stress all, all year long frankly.###speakera49.###uh-huh.###speakerb50.###it is just, 0 texas has really, um, you know,###they want everybody educated *-1, no matter what it costs *t*-2,###uh, and it, it would be just,###we all look forward to,###like in two weeks we have spring break,	who	no	yes	who *t*-1 looks forward to it more, the students or the teachers and the staff	no	and i don't know  	.	...who is a person...	...who is every person...	...who is the person...
127170:13	but * look who she was running against *t*-1, you know.	###well, i think so, too.### i, i just, admire her a lot.###speakerb83.###yeah.###speakera84.###and, uh, i ho-, i really hope 0 she does well.###but she's, uh, n-, you know, probably more popular *ich*-1 out of the state than she is *?* here, although she did manage *-2 to win.###speakerb85.###right.###speakera86.	who	no	yes	who she was running against *t*-1	no	but * look , you know 	.	...who is a person...	...who is every person...	...who is the person...
163603:69	but, uh, i had an experience *ich*-2 when i was interviewing for a job *t*-1 that, where i had *-4 to, uh, uh, do a drug test *t*-3	###and she had *-1 to get tested *-2###and, i don't know###i'm ambivalent about the whole thing.### i, you know, i have a lot of mixed feelings about###on the one hand, it's like if, you know,### they're, they should be able *-1 to make it as a continue of employment in some sense###and, you know, it's like you're, i mean, employments are contractual by nature anyway###speakera31.###uh-huh.###speakerb32.	where	no	yes	that, where i had *-4 to, uh, uh, do a drug test *t*-3	no	but, uh, i had an experience *ich*-2 when i was interviewing for a job *t*- 	1	...what is a place...	...what is every place...	...what is the place...
139019:33	so it *exp*-3's hard for me to remember where i was *t*-1 when all that happened *t*-2.	###yeah,###you get hired *-1,###then you come in the first,###i,###* seems to me 0 i remember that, uh, i was hired *-1, came in and went through some orientation###and i thought 0 i,###boy, i can't remember.###that would seem strange * to already be working here in the first week of the drug test.###maybe it was during the interview.###i came up a couple times for an interview,	where	no	yes	where i was *t*-1 when all that happened *t*-2	no	so it *exp*-3's hard for me to remember  	.	...what is a place...	...what is every place...	...what is the place...
73780:88	i, i can remember 0 as a child, you know, nobody ever worried about me wondering out at night and going where i wanted *-1 to go *t*-2.	### unreal, unreal by comparison.###speakerb14.###oh, i can not believe, uh, what they're doing *t*-1, uh, academically the demands on them### and, uh, and i can see why children do drop out *t*-1.###speakera15.###yeah,###i think 0 that's right.###speakerb16.### i can see, i can see the, uh, you know,###speakera17.	where	no	yes	where i wanted *-1 to go *t*-2	no	i, i can remember 0 as a child, you know, nobody ever worried about me wondering out at night and going  	.	...what is a place...	...what is every place...	...what is the place...
111135:21	well, the summers have gotten where they're a lot hotter *t*-1	###speakera60.###uh-huh.###speakerb61.### they, they have *-1 to be hardened *-2 to it### that's, that's strange with me.###you know, you think, 0 dallas, you know, almost semitropical, you wouldn't have that kind of, that kind of problem,###but,###speakera62.###well, for the most part we don't,###but we have usually just a pocket of really bad hot and really bad cold.	where	no	yes	where they're a lot hotter *t*-1	no	well, the summers have gotte 	n	...what is a place...	...what is every place...	...what is the place...
77970:18	and i can't remember where the other one lives *t*-1.	###well i know 0 both of my kids didn't want *-1 to live anywhere around the, the downtown areas,###speakera81.###right.###speakerb82.###they both moved way out.###speakera83.###uh-huh,###yeah.###speakerb84.###i think 0 one of them lives in germantown	where	no	yes	where the other one lives *t*-1	no	and i can't remember  	.	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
