TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
148072:34	or they will kno-, find out when they're performing *t*-1,	### and, and they actually have them perform the music,###and they record it.###speakera65.###so, they're actually commissioned performances.###speakerb66.###sure.###a lot of them are *?*.###speakera67.###uh-huh.###speakerb68.	when	no	yes	when they're performing *t*-1	no	or they will kno-  find out  	,	...what is a time...	...what is every time...	...what is the time...
27467:53	have you, have you tried *-1 getting outside estimates *-2 to see what it *exp*-4 costs *t*-3 * to have something painted *-5?	###speakera25.###uh, particularly when you try *-1 to,###i was talking to somebody else who, who *t*-1 had a lot of wood panelling###and, uh, they had gotten somebody to come in with an estimate###and it seemed like there was, it was a good sized den with a lot panelling###and the people quoted thirty thousand dollars *ich*-1 *-2 to paint it or something.###speakerb26.###oh, my goodness,###that's an awful lot.###speakera27.	what	no	yes	what it *exp*-4 costs *t*-3 * to have something painted *-5	no	have you, have you tried *-1 getting outside estimates *-2 to see  	?	...what is a thing...	...what is every thing...	...what is the thing...
42555:20	it makes you wonder, what they need it for *t*-1 all of a sudden here. um,	### i, i just think 0 it makes honest people more honest###and,###speakerb40.### and, and the people who *t*-1 want it, it *exp*-2's not that big a deal, like i say, * to wait.###speakera41.###right.###right.###and, if you have *-1 to have it in a hurry, something's wrong.###speakerb42.###yeah,	what	no	yes	what they need it for *t*-1 all of a sudden here. um	no	it makes you wonder   	,	...what is a thing...	...what is every thing...	...what is the thing...
1946:71	i mean, i like, you know, things like *-1 to hear, you know, what they call *t*-2 world music. which *t*-3 is, you know, * using all these natural forms of music	###speakera97.###uh-huh.###speakerb98.###i saw some promise, you know, with, with a lot of the new wave, when it, when it came out, uh, back in the mid and early eighties *t*-1.###speakera99.###yeah.###speakerb100.###and then, um, i don't know###music is kind of in a weird, it's in a very weird position right now.###i think that,	what	no	yes	what they call *t*-2 world music. which *t*-3 is, you know, * using all these natural forms of music	no	i mean  i like  you know  things like *-1 to hear  you know 	,	...what is a thing...	...what is every thing...	...what is the thing...
50511:16	i don't know what we're going *-1 to do *t*-2 as a country.	###and then they're going back to korea and japan, and hong kong and everywhere else###speakerb154.###absolutely.###speakera155.###and they're applying it there.###speakerb156.###that's right.###speakera157.###and i don't know,### it's, to me it's amazing.	what	no	yes	what we're going *-1 to do *t*-2 as a country	no	i don't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
79109:78	but i, i'd be glad *-2 to organize it, if that they'd tell me what it is *t*-1 0 i'm doing *t*-3 because that would, that would be really helpful.	###exactly.###speakera69.###speakerb70.###uh-huh.###speakera71.###uh, now maybe they just sort it after they get it and throw out what they can't use *t*-1,###i don't know###speakerb72.###uh-huh.###speakera73.	what	no	yes	what it is *t*-1 0 i'm doing *t*-3	no	but i, i'd be glad *-2 to organize it, if that they'd tell me  because that would, that would be really helpful 	.	...what is a thing...	...what is every thing...	...what is the thing...
168621:55	but it's, but i think 0 it's relatively unimportant compared to what's the most effective way of, * dealing with crime *t*-1	###yeah.###speakerb34.###but when i've got *-1 to work *-2 to pay my dues and your dues *t*-3 then i don't like you very much anymore.###speakera35.###yeah.###speakerb36.###speakera37.###yeah.###well, i,###the cost is something	what	no	yes	what's the most effective way of, * dealing with crime *t*-1	no	but it's, but i think 0 it's relatively unimp rtant c mpared t 	o	...what is a thing...	...what is every thing...	...what is the thing...
11790:16	could you tell me what you think 0 *t*-1 contributes most to, uh, air pollution?	###well, i'll talk to you later,###speakera20.###all right.###* thank you.###bye, bye.###speakerb21.###okay.###bye-bye.###speakera1.###okay, uh,	what	no	yes	what you think 0 *t*-1 contributes most to, uh, air pollution	no	could you tell me  	?	...what is a thing...	...what is every thing...	...what is the thing...
91455:40	but. but at least i, can tell them what i think *t*-1,	###not only am, am i re-, reading it *-2 to decide whether or not it should be reviewed *-1, but also, um, because the board of advisers for this, um, journal doesn't have, right now doesn't have a really respected name, um, who *t*-3's a, uh, a scholar on, on music,###speakerb154.###uh-huh.###speakera155.###um, and i'm supposed *-1 to decide whether i think 0 this man might be a worthy person 0 *t*-2 to be a, you know, in that position on the board###so,###speakerb156.###oh, yeah.###speakera157.###i don't know if i want *-1 to take that responsibility or not,	what	no	yes	what i think *t*-1	no	but. but at least i  can tell them  	,	...what is a thing...	...what is every thing...	...what is the thing...
6369:26	* let, me explain to you how you get scholarships * to do that *t*-1.	###i just don't know how anybody's going *-1 to do it *t*-2.###speakera57.###i know.###and boy, it gets really scary when you start *-1 talking to them *t*-2.###uh, i have a, an eleven year old daughter *ich*-3 now who *t*-1's saying, gee, dad, i want *-2 to be an allergist,###speakerb58.###oh, goodness.###speakera59.###and i said, that's wonderful.###i applaud that.	how	no	yes	how you get scholarships * to do that *t*-1	no	* let, me explain to you  	.	...what is a way...	...what is every way...	...what is the way...
88413:16	and i think about how it used *-1 to be *t*-3 if you were doing a paper and you had *-2 to go back and retype everything,	###oh, how wonderful.###speakera79.###so, you know, it's just,###speakerb80.### that, i had heard that that was better. that was a better one.###speakera81.###yeah.###speakerb82.###speakera83.###yeah.	how	no	yes	how it used *-1 to be *t*-3 if you were doing a paper and you had *-2 to go back and retype everything	no	and i think about  	,	...what is a way...	...what is every way...	...what is the way...
37521:50	i, that's, i don't know how oakland's going *-1 to react to *-2 being, uh, swept *-3 in the world series last year *t*-4.	### they have, they have several pitchers that *t*-1 had badly years last year###and they are, they're these, uh, cycle pitchers,### they, they pitch one year bad, one year good, one beer bad, one year good.###saberhagen has won, uh, supposedly the cy,###i think 0 he won cy year, uh, two *rnr*-1 out of three *rnr*-1 years,### and, uh, you know, so he's very much due for a good year.###speakerb38.###well are they going *-1 to beat, are they going *-2 to beat oakland?###speakera39.###well now see that's a good question,	how	no	yes	how oakland's going *-1 to react to *-2 being, uh, swept *-3 in the world series last year *t*-4	no	i, that's, i don't know  	.	...what is a way...	...what is every way...	...what is the way...
78683:30	but newspaper articles can show wha-, how they voted *t*-1 in the past	###like i-, with the abortion issues and stuff.###speakerb86.###uh-huh.###yeah###they have *-1 to kind of take a stand on some things, like abortion and things like that,###so that's kind of, how i judge *t*-1.###there's a few things where they have *-1 to say yes or no *t*-2, like abortion or gun control,###or * let me see,###i try *-1 to look at what, if some of the newspaper articles, or the,###i don't trust t v as much,	how	no	yes	wha-, how they voted *t*-1 in the past	no	but ne spaper articles can sho 	w	...what is a way...	...what is every way...	...what is the way...
170480:13	so i understand how that worked *t*-1.	###i have a younger brother like that.###i'm in my forties, like i say###and i have a brother in his twenties.###speakera22.###uh-huh.###speakerb23.###and i was, i was the youngest.###speakera24.###yeah.###speakerb25.	how	no	yes	how that worked *t*-1	no	so i understand  	.	...what is a way...	...what is every way...	...what is the way...
53446:53	and sometimes i think 0 it *exp*-4 too much * trying *-1 to figure out who *t*-2's going *-3 to get the best headlines. and that they'll run a topic into the ground.	###and i, i guess 0 when you're in a big metropolitan area like this *t*-1,###there's, i guess, a lot of pressure *ich*-1 in that business * to, borderline at that.###speakerb24.###yeah.###speakera25.###speakerb26.###well, you know, there's a lot of competition in the media.###speakera27.###uh-huh.###speakerb28.	who	no	yes	who *t*-2's going *-3 to get the best headlines	no	and sometimes i think 0 it *exp*-4 too much * trying *-1 to figure out   and that they'll run a topic into the ground 	.	...who is a person...	...who is every person...	...who is the person...
12883:11	i know who you're talking about *t*-1.	###uh, uh, uh, i think 0 i know who you're ta-,###oh, i know who you're talking about *t*-1,###speakera126.###real long legs, and dark hair.###speakerb127.###she's got black hair,###speakera128.###speakerb129.###yeah,###okay,	who	no	yes	who you're talking about *t*-1	no	i know  	.	...who is a person...	...who is every person...	...who is the person...
34417:16	but i like that where they run *-1 tense *t*-2.	###in fact, people 0 i've talked to *t*-1 said that they hadn't slept real good for a while afterwards.###so,###speakerb26.###really.###oh, i love them like that.###speakera27.###yeah.###speakerb28.###i'm not,###i mean, i, i like all ranges of movies,	where	no	yes	where they run *-1 tense *t*-2	no	but i like that  	.	...what is a place...	...what is every place...	...what is the place...
60635:14	* pick out where you want *-1 to live *t*-2,	### i, my little brother lives in austin right now.###speakerb92.###oh, that's a beautiful place.###speakera93.###* goes to u t.###speakerb94.###uh-huh.###that's just fantastic down there.###* take it more as a,###this is your opportunity * to do whatever you want *t*-1,	where	no	yes	where you want *-1 to live *t*-2	no	* pick out  	,	...what is a place...	...what is every place...	...what is the place...
154318:26	and then you're saying, my word where did all that money go *t*-1.	###yeah.###speakerb40.###so,###speakera41.###well, it helps you to focus where your money goes *t*-1###speakerb42.###yeah###speakera43.### and and i am sure 0 you felt the the same frustration before you got on a budget,###but you're wondering my, when you put down all the money that you do bring *t*-1 in *t*-2	where	no	yes	my word where did all that money go *t*-1	no	and then you're saying,  	.	...what is a place...	...what is every place...	...what is the place...
76954:47	um, i, i think that it's getting to where they're not spending time together *t*-1.	###okay.###thanks a lot.###speakera209.###bye-bye.###speakerb210.###good-bye.###speakera1.###okay,###what do you think 0 *t*-1 are some current trends in, uh, the way 0 families spend time together *t*-2, based on what you've seen *t*-3.###speakerb2.	where	no	yes	where they're not spending time together *t*-1	no	um, i, i think that it's getting to  	.	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
