TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
61922:55	and and it puts me right up-to-date what i'm, what i have *-1 to do *t*-2, what i have *-3 to ship *t*-4, what i should be expecting *t*-5 to be returned *-7.	###speakera89.###uh-huh.###speakerb90.###and they're dated.###so i have *-1 to keep up with them, uh,### and and it *exp*-1's very handy * doing it on the computer.###speakera91.###yeah.###speakerb92.###i just run a printout every week	what	no	yes	what i'm, what i have *-1 to do *t*-2	no	and and it puts me right up-to-date , what i have *-3 to ship *t*-4, what i should be expecting *t*-5 to be returned *-7 	.	...what is a thing...	...what is every thing...	...what is the thing...
39397:30	i know, i know what you mean *t*-1.	###i love desserts,###but since there's only two of us, it's really,###speakera71.###uh-huh.###speakerb72.### i, i try *-1 to avoid *-3 making anything that, too fancy, that, we'd like *t*-4 too much and eat too much.###speakera73.###right.###speakerb74.###speakera75.	what	no	yes	what you mean *t*-1	no	i know, i know  	.	...what is a thing...	...what is every thing...	...what is the thing...
60097:19	they couldn't figure out what *t*-1 had happened	###i remember that,###and one of his fish jumped out of the, um, gosh, what do you call *t*-1 it, fish tank. and fried itself,, on the radiator behind the dresser.###i'll never forget that###because i remember 0 my brother, he came home###and he counted the fish###speakera71.###oh.###speakerb72.###and one of the fish was missing###and they couldn't find it anyplace,	what	no	yes	what *t*-1 had happened	no	 hey couldn'  figure ou 	t	...what is a thing...	...what is every thing...	...what is the thing...
5742:24	oh, you know i like what i'm doing *t*-1 right now.	###and, uh, you know, most of the navy funds that###i probably won't do it until i,###if i do do it, it will be after i get out of the navy.###speakera75.###when do you get out *t*-1?###speakerb76.###oh, probably be another twelve years.###speakera77.###oh, okay.###speakerb78.	what	no	yes	what i'm doing *t*-1 right now	no	oh, you know i like  	.	...what is a thing...	...what is every thing...	...what is the thing...
31178:15	and i wonder, how do they handle a child who *t*-1 is obviously very ready and another child who *t*-2 doesn't even speak english, let alone know her colors *t*-3.	###and there is a real dichotomy in terms of educational and economic background of the kids that *t*-1 are going *-2 to be attending this school.###speakerb41.###uh-huh.###speakera42.###and i used *-1 to think, well, that's wonderful.###you know, they can get a real life experience.###what i'm seeing *t*-1 now, uh, in terms of kindergarten preparedness, just from, in, in, in different preschools it's like day and night.###speakerb43.###uh-huh.###speakera44.	how	no	yes	how do they handle a child who *t*-1 is obviously very ready and another child who *t*-2 doesn't even speak english, let alone know her colors *t*-3	no	and i wonder,  	.	...what is a way...	...what is every way...	...what is the way...
6359:19	i just don't know how anybody's going *-1 to do it *t*-2.	### and, and our answer was, that, you know, we will have enough money *ich*-1 available for him to attend a state college.###and if he wants *-1 to go to a private college, he can get a scholarship * to attend, you know.###and that was kind of our view on it.###it just costs too much,###you just can't do it, you know.###so, i don't know,### it's, it's,###i don't, uh,###it just amazing,###it *exp*-3 amazes me how much the, the costs are going *-1 to go up over the next ten or fifteen years *t*-2.	how	no	yes	how anybody's going *-1 to do it *t*-2	no	i just don't know  	.	...what is a way...	...what is every way...	...what is the way...
59254:13	and i saw how life was *t*-2 when she stayed home *t*-1	###and, she stayed home and raised her kids### and, and she expected all of her kids to do that too, and their wives and to be the, the housewife and have dinner ready by five and, and, you know, be there at every beck and call###and, i was raised *-1 totally opposite.###how we got together *t*-2, i don't know *t*-1,### but. because my mother had six girls,###and, you know, she worked too.###speakera105.###yeah.###speakerb106.###and, i guess 0 i just	how	no	yes	how life was *t*-2 when she stayed home *t*-1	no	and i sa 	w	...what is a way...	...what is every way...	...what is the way...
56988:40	in fact, it *exp*-2 was even pretty much spelled *-1 out who you did vote for *t*-3, up until fairly recently	###no,###i'm not *?*.###speakerb70.###not,###okay,###i just wondered.###speakera71.### and, uh, so i'm, i'm really quite, quite curious, how that would work *t*-1, * to have both, i mean, you know,###and i believe in the, in a certain, uh,###soviet bloc countries you are, are obliged *-1 to vote too.	who	no	yes	who you did vote for *t*-3	no	in fact, it *exp*-2 was even prett  much spelled *-1 out , up until fairl  recentl 	y	...who is a person...	...who is every person...	...who is the person...
14164:120	but i, i think 0 it helps me everyday in *-1 trying *-2 to review wh-, the state that the world is in *t*-3 and try *-2 to guess where we're going *t*-4.	###uh, i-, i spent a number of years in the service as an intelligence analyst,###speakera45.###really?###speakerb46.###and i don't need their fill-ins, you know.###speakera47.###did that help you understand a lot what *t*-1 was going on### your, your prior experience with the military did,###speakerb48.###yes,	where	no	yes	where we're going *t*-4	no	but i, i think 0 it helps me everyday in *-1 trying *-2 to review wh-, the state that the world is in *t*-3 and try *-2 to guess  	.	...what is a place...	...what is every place...	...what is the place...
154312:26	well, it helps you to focus where your money goes *t*-1	###speakera37.###speakerb38.###and it *exp*-1 was easy * to, uh, let things get out of hand.###we thought it, uh, thought it to be really helpful.###we have gotten some of our loans paid *-1 off really because of this and stuff like that###speakera39.###yeah.###speakerb40.###so,###speakera41.	where	no	yes	where your money goes *t*-1	no	well, it help  you to focu 	s	...what is a place...	...what is every place...	...what is the place...
45506:29	i have *-1 to be real careful about where i put things *t*-2,	###and,###speakerb106.###yeah,### i wouldn't, i wouldn't dare *-1 have a, a goldfish here because, it would probably be in a small bowl###speakera107.###speakerb108.###and then my cats would knock it over.###speakera109.###yeah.###speakerb110.	where	no	yes	where i put things *t*-2	no	i have *-1 to be real careful about  	,	...what is a place...	...what is every place...	...what is the place...
120348:31	and he had it for about three or four years where we just about had *-1 to lift him and carry him every place 0 he went *t*-2 *t*-3.	###yeah.###um, do you like big dogs or or little dogs?###speakerb64.###well we had a german shepherd###speakera65.###speakerb66.###and he had dysplasia###speakera67.###uh-huh.###speakerb68.	where	no	yes	where we just about had *-1 to lift him and carry him every place 0 he went *t*-2 *t*-3	no	and he had it for about three or four years  	.	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
