TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
109291:66	but the trucks that *t*-1 were supposed * to do it, there's been some problems with *t*-4 from what i've read *t*-3 in, you know, the mail that we get *t*-2	###yeah,###i,###it seems like ever since we've moved here we've been hearing that, you know it's coming in a couple of months,###speakera35.###yeah,###and, i think 0 it's been delayed *-1.###speakerb36.###but.###speakera37.###i think 0 it was originally scheduled *-1 for february,	what	no	yes	what i've read *t*-3 in, you know, the mail that we get *t*-2	no	but the trucks that *t*-1 were supposed * to do it, there's been so e proble s with *t*-4 fro 	m	...what is a thing...	...what is every thing...	...what is the thing...
53520:22	* trying *-1 to think what else *t*-2 is current.	###uh-huh.###true.###speakerb52.###so,###speakera53.### i, i'm not sure 0 there's a positive solution for that.###speakerb54.###no.###it *exp*-1'll be interesting * to see what *t*-2 happens.###speakera55.	what	no	yes	what else *t*-2 is current	no	* trying *-1 to think  	.	...what is a thing...	...what is every thing...	...what is the thing...
119733:38	but you know, i like *-1 to know pretty well what *t*-2's happening.	###mumblex.###speakerb18.###well, what particularly are you interested in *t*-1?###speakera19.###well, i just, pretty, uh,###little, you know, about everything.### and, not and then again not everything,###speakerb20.###uh-huh.###speakera21.	what	no	yes	what *t*-2's happening	no	but you know, i like *-1 to know pretty well  	.	...what is a thing...	...what is every thing...	...what is the thing...
83856:16	i do not know what they are called *-1 *t*-2.	###speakerb78.###and what color?###speakera79.###oh, they come in all different colors.###the blooms 0 *t*-1 are, on some of them is yellow, purple, white. just all different colors.###speakerb80.###and you only get one of them?###speakera81.###well, i mean, per bulb.###you get one big flower that *t*-1 looks like a lily.	what	no	yes	what they are called *-1 *t*-2	no	i do not know  	.	...what is a thing...	...what is every thing...	...what is the thing...
108484:17	you can't understand what they're saying *t*-1 on some of those songs which *t*-2 probably is just as well on some of them, too.	###speakera53.###and,###speakerb54.###well, that's kind of the way 0 i feel *t*-1 about rock and roll sometimes, too, i guess 0 *t*-2.###they don't really,###* has kind of the same sound over and over,###and the other thing 0 i don't like *t*-1 about it is 0 they have a tendency * to play the instrumental so loud that you can't understand what the lyrics are *t*-2###speakera55.###um. right.###speakerb56.	what	no	yes	what they're saying *t*-1	no	you can't understand  on some of those songs which *t*-2 probably is just as well on some of them, too 	.	...what is a thing...	...what is every thing...	...what is the thing...
55501:37	and no one is staring at anybody else or worrying about what anything else is doing *t*-1.	###speakerb24.###and i, my bathing suit's just one piece,###so there's no big deal all the way around,###but i don't have *-1 to be conscious of what i'm doing *t*-2 or how i'm doing it *t*-3.###speakera25.###uh-huh.###speakerb26.###and it's, uh, oh, it's just, i don't know, it's, it's a total free relaxation.###because, hey, you can do what you want *t*-1.###you're a female,	what	no	yes	what anything else is doing *t*-1	no	and no one is staring at anybody else or worrying about  	.	...what is a thing...	...what is every thing...	...what is the thing...
111353:11	i know what you mean *t*-1.	###so i went to a, a pet shop,###and i saw these little springer spaniels###speakerb45.###um.###speakera46.###and so i decided, well, you know, this would really be a nice dog 0 * to have *t*-1,###so, when i got back home to carney, nebraska *t*-1, i told my wife about it,###and i said, you know, this is just a,### i, i, i can just hear the dog crying for me now.###speakerb47.	what	no	yes	what you mean *t*-1	no	i know  	.	...what is a thing...	...what is every thing...	...what is the thing...
92049:90	i mean, there there's a little bit, because there's some of those english words that you just don't exactly know what they mean *t*-1 *t*-2,	###i was a, student there and spent, um, a semester *-1 studying abroad in london.###speakerb67.###uh-huh.###speakera68.###speakerb69.###uh-huh.###speakera70.###and that was a great time, because it's so, that's such a neat place###and it's, there's not a language barrier###so you don't,	what	no	yes	what they mean *t*-1	no	i mean  there there's a little bit  because there's some of those english words that you just don't exactly know  *t*-2 	,	...what is a thing...	...what is every thing...	...what is the thing...
133841:11	you know what i'm saying *t*-1	###okay.###speakera67.###we did, uh, oh,###you do mix the color as far as you start with, uh, white and then they add the color.###speakerb68.###uh-huh.###speakera69.###speakerb70.###yeah.###speakera71.	what	no	yes	what i'm saying *t*-1	no	you kno 	w	...what is a thing...	...what is every thing...	...what is the thing...
30638:24	and i don't even remember now what it was called *-1 *t*-2.	###especially when they're in school *t*-1, i think 0 *t*-2 they would get a lot out of it.###speakerb130.###oh, i do too,###i do too.###the on line encyclopedia just sounds wonderful,###you know, that sounds like such a great idea,###you know, it *ich*-1'd be kind of fun * to be able *-2 to play with it.###so. i know, 0 my father had a p c,###and when we were in high school *t*-1 it was always fun.###we could, um, link in,	what	no	yes	what it was called *-1 *t*-2	no	and i don't even remember now  	.	...what is a thing...	...what is every thing...	...what is the thing...
145442:17	and i'm thinking what *ich*-3 did i get *t*-1, that *t*-2 costs so much.	###see, and that's,###even with my gas card you know, i find that i'll go in *-1 to get some gas###speakerb36.###uh-huh.###speakera37.###and i'll end up *-1 buying, you know, candy and drinks and you know, sweets and whatever,###speakerb38.###right.###speakera39.###and then at the end of the month i, you know, i get a bill	what	no	yes	what *ich*-3 did i get *t*-1, that *t*-2 costs so much	no	and i'm thinking  	.	...what is a thing...	...what is every thing...	...what is the thing...
68915:24	i never asked him the other day how he was connected *-1 *t*-2,	###speakera161.###so, when i, you know, when i heard 0 you were from virginia *t*-1 i was like, oh, okay, there's somebody different,###and you said, oh, i got somebody down in texas,###i go, okay, that the connection, right there.###speakerb162.###that's it,###yeah.###speakera163.###speakerb164.###i talked to one in california,	how	no	yes	how he was connected *-1 *t*-2	no	i never asked him the other day  	,	...what is a way...	...what is every way...	...what is the way...
80573:19	well, we'll see how it goes *t*-1,	###and i decided 0 that was too much 0 * to tackle *t*-1,###i'd hire a professional.###speakerb98.### if you were, if you were closer i'd, i'd, i'd tell you 0 you could come over and supervise.###speakera99.###well if i were closer i might *?*.###oh, well i hope 0 your project turns out great###and i, really think that it *exp*-1's exciting that you're going *-2 to try the sponge painting.###i think 0 that could give it a really a,###speakerb100.	how	no	yes	how it goes *t*-1	no	well  we'll see  	,	...what is a way...	...what is every way...	...what is the way...
107462:37	uh, and, and i'm not sure how you go about *-1 really finding out what people are really like *t*-2 before you vote for them *t*-3.	###oh, that's all right.###speakerb16.###um, one thing that i-, that i think probably one of the reasons that people don't vote more *t*-1 is because they don't know the candidates.###and i think sometimes, you know,###that's one thing that i have learned *t*-1 in *-2 w-, working in elections and things is, you know, 0 sometimes even when you work for someone *t*-3 you don't really know what they're like *t*-4.###i know 0 there's been a couple of people that we voted for *t*-1 and worked for###and when they got in office *t*-1 it was just a disaster.###speakera17.###well,###speakerb18.	how	no	yes	how you go about *-1 really finding out what people are really like *t*-2 before you vote for them *t*-3	no	uh, and, and i'm not sure  	.	...what is a way...	...what is every way...	...what is the way...
172414:19	i just can't imagine how people did it before *t*-1.	###oh.###speakera37.###and it was a pretty big deal.###speakerb38.###yeah.###it must have been tough.###it's a little bit strange for me.### i, i did my master's thesis, uh, last year###and i did that on a computer###and it seems like,	how	no	yes	how people did it before *t*-1	no	i just can't imagine  	.	...what is a way...	...what is every way...	...what is the way...
28484:77	one of the reasons why i got mine *t*-1, was 0 before i went on maternity leave, they didn't know how they were going *-1 to do without me *t*-2 at work because, i am pretty much the, like you said, the guru, in the office with the different programs and mumblex any trouble shooting that there is *t*-1,	###right now i would rather not have one at home, because i would work at home.###speakera43.###yes.###speakerb44.###um, we've got a couple of portable lap top p c's *ich*-4 at the office that i end up *-1 bringing one of *t*-2 them home a lot, *-3 to do work.###speakera45.###huh-uh.###speakerb46.###if i had a machine already installed * at home i would probably work just about every night.###speakera47.	how	no	yes	how they were going *-1 to do without me *t*-2	no	one of the reasons why i got mine *t*-1  was 0 before i went on maternity leave  they didn't know  at work because  i am pretty much the  like you said  the guru  in the office with the different programs and mumblex any trouble shooting that there is *t*-1 	,	...what is a way...	...what is every way...	...what is the way...
42336:17	and if they find who *t*-1's doing that to those little girls, as far as i'm concerned he could, fry.	###yeah###i don't blame you.###speakerb168.###it *exp*-1's really scary that you have *-2 to be that scared about your kids###but, i mean you do,###speakera169.###uh-huh.###speakerb170.###better safe than sorry.###speakera171.	who	no	yes	who *t*-1's doing that to those little girls	no	and if they find , as far as i'm concerned he could, fry 	.	...who is a person...	...who is every person...	...who is the person...
70711:67	well, i was just reading an article *ich*-1 in, uh, a north carolina pap-, paper today where a high school student obtained over two hundred thousand dollars worth of scholarships for herself by *-3 sitting up at night and typing at, uh, letters of applications to universities *t*-2.	###speakerb100.###yeah,###because we don't miss it,###we really don't, when it's just taking *-2 out of the paycheck and stuff *t*-1,### so. but we're trying *-1 to put a little money away for the kids because we can en-, envision the, uh, expenses for college already, you know, eighteen years away or whatever.###speakera101.###uh-huh,###uh-huh.###speakerb102.###speakera103.	where	no	yes	where a high school student obtained over two hundred thousand dollars worth of scholarships for herself by *-3 sitting up at night and typing at, uh, letters of applications to universities *t*-2	no	well, i was just reading an article *ich*-1 in, uh, a north carolina pap-, paper today  	.	...what is a place...	...what is every place...	...what is the place...
132062:11	i know where you mean *t*-1.	###and there is a little bitty mall that *t*-1 looks kind of like, or, strip kind of center.###speakera66.###in richardson there.###speakerb67.###huh?###speakera68.###in richardson?###speakerb69.###uh-huh.###speakera70.	where	no	yes	where you mean *t*-1	no	i know  	.	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
