TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
18004:158	one thing 0 i really hate *t*-1, is 0 they don't explain to the jurors, in a, in a trial, in a capital murder trial, or in cases of rape, or in different things that *t*-2 are so horrible, what it means *t*-3 when they sentence them to, you know,	###uh-huh.###speakera37.###and a murderer well go to prison,###oh, he's just there *-1 to serve his time, and get back out on the street.###speakerb38.### and, and * be paroled *-1, and and have served the sentence,###speakera39.###yeah.###speakerb40.### that's what, that's what people face *t*-1 with that choice.	what	no	yes	what it means *t*-3 when they sentence them to, you know	no	one thing 0 i really hate *t*-1  is 0 they don't explain to the jurors  in a  in a trial  in a capital murder trial  or in cases of rape  or in different things that *t*-2 are so horrible   	,	...what is a thing...	...what is every thing...	...what is the thing...
107688:11	you know what i mean *t*-1?	###so if my parents do need *-1 to live with someone, it will probably be with me because all my brothers and sisters will be having teenagers *ich*-3 around and everything 0 * to care for *t*-2. you know,###speakerb38.###really?###speakera39.###and i'm, i,###that's fine with me.### i-, my fiancee and i both figure 0 that's what's, we're going *-1 to end up with *t*-2 both of the parents or whoever.###if the-,###speakerb40.###speakera41.	what	no	yes	what i mean *t*-1	no	you know  	?	...what is a thing...	...what is every thing...	...what is the thing...
56148:56	so um, you know, i, i wonder sometimes if he knows what he's doing *t*-1.	###speakerb110.###uh, or we'll suddenly be in the dark and say, oh, my goodness, now we don't have the ability * to go on to some new technology.###speakera111.###right.###well, my dad's in the, in the solar energy business,###so, uh, you know, we're acutely aware of a lot of this.###speakerb112.###ah!###speakera113.###but, you know, on the other hand, he voted for george bush,	what	no	yes	what he's doing *t*-1	no	so um, you know, i, i wonder sometimes if he knows  	.	...what is a thing...	...what is every thing...	...what is the thing...
147723:14	you're asking what my opinion about, whether it *exp*-1's possible * to have honesty in government *t*-2.	###and, uh, other th-, uh,###we really,###speakera1.###okay.###i think 0 the first thing 0 they said *t*-1,###i have written this down###so it would,### is it p-, do you think 0 it *exp*-1's possible * to have honesty in government or an honest government?###speakerb2.###okay.	what	no	yes	what my opinion about, whether it *exp*-1's possible * to have honesty in government *t*-2	no	you're asking  	.	...what is a thing...	...what is every thing...	...what is the thing...
27907:78	and then i inevitably discover that i have no innate music talent relative to composition and that i struggle and really can't quite understand what is *t*-1 that other people take *t*-2 for granted, in composition themes	###speakera45.###yeah.###speakerb46.###uh,###speakera47.###it is a time consumer.###speakerb48.###it is *?*.###in order * to continue *-1 to, to grow and### i, i always think that i'll be able *-1 to do it	what	no	yes	what is *t*-1 that other people take *t*-2 for granted, in composition themes	no	an  then i inevitably  iscover that i have no innate music talent relative to composition an  that i struggle an  really can't quite un erstan 	d	...what is a thing...	...what is every thing...	...what is the thing...
150894:98	of course, during the w-, when we were in war *t*-1, i read up on that just a little in the newspaper *-2 to find out what *t*-3 was going on.	###speakerb44.###but other than that i don't really read,### i don't, i don't really subscribe to anything else.###speakera45.###i used *-1 to read every month a reader's digest###speakerb46.###uh-huh.###speakera47.###but, um, now i guess 0 i just have friends that *t*-1 clip articles###or if i, you know, am interested in something,	what	no	yes	what *t*-3 was going on	no	of course, during the w-, when we were in war *t*-1, i read up on that just a little in the newspaper *-2 to find out  	.	...what is a thing...	...what is every thing...	...what is the thing...
24180:19	* haven't figured out what i want *-1 to be *t*-2 when i grow up *t*-3.	### i, i got as far as the thesis, and decided, to hell with it,###i didn't want it.###um, and from that point i went to law school.###speakera35.###uh-huh.###speakerb36.###and after a year and a half of that i decided 0 i didn't want that either.###speakera37.###okay.###speakerb38.	what	no	yes	what i want *-1 to be *t*-2 when i grow up *t*-3	no	* haven't figured out  	.	...what is a thing...	...what is every thing...	...what is the thing...
3540:21	the seventies i don't know what they're called *-1 *t*-2, you know,	###speakerb132.###about music?###speakera133.###no,###about everything.###speakerb134.###oh. okay.###speakera135.###so, it's like, nothing happened during the seventies.###everything happened during the sixties,	what	no	yes	what they're called *-1 *t*-2	no	the seventies i don't know   you know 	,	...what is a thing...	...what is every thing...	...what is the thing...
136574:19	i don't know quite how that works *t*-1.	###uh, i think, with, uh###speakera59.###wood framing?###speakerb60.###yeah,###right.###speakera61.###okay.###speakerb62.###but, uh, somehow or other that does manage *-1 to, uh, show these little cracks.	how	no	yes	how that works *t*-1	no	i don't know quite  	.	...what is a way...	...what is every way...	...what is the way...
12359:36	and, and it *ich*-2 was very interesting how he did it *t*-1	###speakera7.###um.###speakerb8.###speakera9.###yes.###speakerb10.###or, uh, i mean, he left almost no alternative.###speakera11.###that's right.###speakerb12.	how	no	yes	how he did it *t*-1	no	and, and it *ich*-2 was very interestin 	g	...what is a way...	...what is every way...	...what is the way...
6889:11	i see how they were organized *-1 in, central and south america *t*-2	###speakerb144.### they, they don't get paid *-1 for it,### and, um, but there is funding that *t*-1 comes,###they're supposedly saving up on their own###and the church helps them out some,###speakera145.###huh-uh.###speakerb146.###but, you know, that it is incredible, you know.###speakera147.	how	no	yes	how they were organized *-1 in, central and south america *t*-2	no	i s  	e	...what is a way...	...what is every way...	...what is the way...
22261:16	i don't know how you combat that *t*-1.	###these people 0 they're stealing from *t*-1, they're just the big bad rich guy###speakerb58.###uh-huh.###speakera59.###and we don't have it,###so we deserve it,###and we should take it.###speakerb60.###uh-huh,###yeah.	how	no	yes	how you combat that *t*-1	no	i don't know  	.	...what is a way...	...what is every way...	...what is the way...
150839:60	but, um, it seems that, um, they kind of get *-1 to throw their opinions into how they, you know, report on the news *t*-2.	###so.###speakerb26.###oh, ch-, see channel, where i am *t*-1 channel eight's, um, like public t v,###so it's kind of different.###speakera27.###oh, uh-huh.###yeah.###speakerb28.### i think, i think 0 the, uh, i think 0 a lot of the commentators on, like the major networks,###like right, it's kind of appropriate right now because of the election stuff going on,	how	no	yes	how they, you know, report on the news *t*-2	no	but, um, it seems that, um, they kind of get *-1 to throw their opinions into  	.	...what is a way...	...what is every way...	...what is the way...
96152:63	so, anyway, so maybe, maybe within a year, we will see how that falls *t*-1.	###so, uh,###speakerb76.###* kind of scattering the vacation out, throughout the year.###speakera77.###yeah,###speakerb78.###yeah.###speakera79.###yeah.###so, it's	how	no	yes	how that falls *t*-1	no	so, anyway, so maybe, maybe within a year, we will see  	.	...what is a way...	...what is every way...	...what is the way...
89371:62	it was built *-1 by the architect *ich*-3 *ich*-6 for himself, who *t*-2 never moved into it. who *t*-4 sold it to a couple who *t*-5 had no idea that homes ever needed upkeep.	###and, it's,###speakera32.###right.###speakerb33.###i don't think that many by the builder that *t*-1 built this house.###and, we were not the first people, the first owners,###i think 0 we are the third owners.###speakera34.###uh, okay.###speakerb35.	who	no	yes	who *t*-4 sold it to a couple who *t*-5 had no idea that homes ever needed upkeep	no	it was built *-1 by the architect *ich*-3 *ich*-6 for himself, who *t*-2 never moved into it   	.	...who is a person...	...who is every person...	...who is the person...
55444:63	and that just kind of gets myself, uh, gets me, you know, to where i'm not quite as tired *t*-1 i guess 0 *t*-2.	##, or we have a fish tank,###speakerb4.###speakera5.###so i watch the fish, you know.###whatever i can do *t*-1 *-2 to keep myself occupied.### if, i like *-1 to have the t v on, because that usually keeps me, um, more occupied.###it kind of takes the time away###and i don't realize,### really, that's really the only time 0 i ever watch t v *t*-1, is when i'm on the bike *t*-2.### but, and then usually after i'm done *-1 riding the bike, just * to cool myself down, i usually take a walk, you know,	where	no	yes	where i'm not quite as tired *t*-1	no	and that just kind of gets myself, uh, gets me, you know, to  i guess 0 *t*-2 	.	...what is a place...	...what is every place...	...what is the place...
31841:18	we're getting to where, we're straying *t*-3, i guess 0 *t*-1,	###speakerb68.###oh,###speakera69.###yeah.###speakerb70.###yeah.###speakera71.###well, i guess 0 we have *-1 to get back to hobbies since,###speakerb72.###yeah,	where	no	yes	where, we're straying *t*-3	no	we're getting to   i guess 0 *t*-1 	,	...what is a place...	...what is every place...	...what is the place...
112759:136	uh, my, my idea i guess of the ideal vacation would be 0 * to begin with, uh, money be no object. you know, so just absolutely, you know, first class * fly where i want *-1 to *?* *t*-2, rent a car if i want *-3 to *?*. uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, * let's take this little side trip, you know, and not have * to sit there and figure out, um, you know, again we, we fit that in there or not.	###speakerb48.###well, i know###but i'm tired of them.###speakera49.###right.###speakerb50.###i want *-1 to go someplace different up there.###speakera51.###that's right.###speakerb52.	where	no	yes	where i want *-1 to *?* *t*-2	no	uh, my, my idea i guess of the ideal vacation would be 0 * to begin with, uh, money be no object  you know, so just absolutely, you know, first class * fly , rent a car if i want *-3 to *?*  uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, * let's take this little side trip, you know, and not have * to sit there and figure out, um, you know, again we, we fit that in there or not 	.	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
