TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
82999:58	but th-, but, you know, everything is relative to when, uh, eh, w-w-, you know, we had higher turnouts *t*-1 because at that time we cur-, talk about the turnout relative to the eligible voter, right?	###oh, really?###speakera129.###speakerb130.###speakera131.###speakerb132.###yeah.###speakera133.###speakerb134.###huh.###speakera135.	when	no	yes	when, uh, eh, w-w-, you know, we had higher turnouts *t*-1	no	but th-, but, you know, everything is relative to  because at that time we cur-, talk about the turnout relative to the eligible voter, right 	?	...what is a time...	...what is every time...	...what is the time...
75191:67	and i guess 0 the answer, is, is, * stay flexible because nobody can predict what *t*-1's going *-2 to happen in twenty years.	###and it was really only, uh, acceptable if you were engaged and planning *-1 to get married *-2 in, in the relatively near future.###speakerb98.###uh-huh.###speakera99.###and i certainly know from *-1 talking to my stepdaughter that girls in high school were under a whole lot more pressure nowadays.###speakerb100.###oh, yeah.###it's kind of scary when i think of what *t*-2 will happen in twenty years, you know, when i have kids and they're grown *t*-3 and, uh, just kind of some of the changes that *t*-1 will happen even more *t*-4###so.###speakera101.	what	no	yes	what *t*-1's going *-2 to happen in twenty years	no	and i guess 0 the answer, is, is, * stay flexible because nobody can predict  	.	...what is a thing...	...what is every thing...	...what is the thing...
133661:35	oh, i see, i see what you're saying *t*-1.	### i think that, i think that, that i agree with you certainly in the second situation,###and i think 0 certain entitlements i, i'm inclined *-1 to agree with you, too.###education happens *-1 to be one place where i think that we would foolish *-2 to um, uh *t*-3,###speakera36.###a lot of education aid has gone to so-called trade schools which *t*-1 are sort of not colleges###speakerb37.###uh-huh.###speakera38.###but schools that *t*-1 teach you trades, you know, beautician well, and often exists only because of the federal programs that they can take people and tell them 0 they can get loans for their full tuition *t*-3, uh, and the school gets paid *-2 off immediately *t*-3, uh###speakerb39.	what	no	yes	what you're saying *t*-1	no	oh, i see, i see  	.	...what is a thing...	...what is every thing...	...what is the thing...
33295:16	i don't know what she calls them *t*-1 in	###speakerb144.###speakera145.###whenever we have at the big get-together over at her house *t*-1 she makes this meat ball sauce###and it has###i don't know###they are just kind of like quarter size meatballs###and they are absolutely delicious###speakerb146.###uh-huh###speakera147.	what	no	yes	what she calls them *t*-1 in	no	i don't kno 	w	...what is a thing...	...what is every thing...	...what is the thing...
175754:23	i've never really totally understood what our purpose *ich*-2 was *t*-1 over there.	###speakerb8.###* ended up * being,###i was in the last, last lottery.###speakera9.###yeah.###speakerb10.###and i was glad 0 it was over by then.###speakera11.###right.###speakerb12.	what	no	yes	what our purpose *ich*-2 was *t*-1 over there	no	i've never really totally understood  	.	...what is a thing...	...what is every thing...	...what is the thing...
122582:11	i know what you mean *t*-1.	###speakerb26.###yeah,###and i-, inevitably one facet of my game isn't working at one time or another.###either i'm not driving very well###or i'm not hitting long irons very well###or i'm not putting well### or, but sometimes it all comes together.###speakera27.###yeah.###yeah,	what	no	yes	what you mean *t*-1	no	i know  	.	...what is a thing...	...what is every thing...	...what is the thing...
47584:93	last year we wanted *-1 to show my husband what a baseball game was *t*-2 because, you know, *-3 being a non-american you want *-3 to see what a baseball game is like *t*-4.	###i'd kill him.###my brother's like that###and, um, see he goes to a lot of games,###not a real lot,###but he tries *-1 to go,###then my father got us some tickets,###speakera75.###uh-huh.###speakerb76.###so my brother's wife and my husband and i went.	what	no	yes	what a baseball game is like *t*-4	no	last year we wanted *-1 to show my husband what a baseball game was *t*-2 because, you know, *-3 being a non-american you want *-3 to see  	.	...what is a thing...	...what is every thing...	...what is the thing...
50801:18	i don't, know what we got *t*-1 for all the money.	###yeah,###speakerb46.###because,###speakera47.###now i had a lot of friends who *t*-1 went to the peace corps, uh, back in the mid sixties###speakerb48.###uh-huh.###speakera49.###and it really did seem *-1 to be a worthwhile organization,###but on the other hand, i'm not sure what the permanent value of it was *t*-1.	what	no	yes	what we got *t*-1 for all the money	no	i don't, know  	.	...what is a thing...	...what is every thing...	...what is the thing...
24164:23	um, i didn't know what i wanted *-1 to do *t*-2 after i got my, my degree.	###she said, you know, 0 my parents, they just, they really wasted a lot of money.###this is about twenty years ago.###speakerb30.###uh-huh.###speakera31.###but, uh, well, right now i just,###i mean as far as * selecting, selecting a school, i, i, i feel that, uh, a lot of it depends upon the major.###speakerb32.###yeah,###it does.	what	no	yes	what i wanted *-1 to do *t*-2 after i got my, my degree	no	um, i didn't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
155433:37	so we're stepping real careful and trying *-1 to see what *t*-2's the best way 0 * to save what, the little bit that we do get *t*-3, you know, on top of expenses every month *t*-4.	###speakerb14.###we have this dream.###speakera15.###yeah.###speakerb16.###but, we don't know how long it will be a dream *t*-1.###speakera17.###speakerb18.### we, we're kind of real, we're real happy that we don't have any debt,###but we're at the same time we're real scared about * incurring it in this, uh, economy right now	what	no	yes	what *t*-2's the best way 0 * to save what, the little bit that we do get *t*-3, you know, on top of expenses every month *t*-4	no	so we're stepping real careful and trying *-1 to see  	.	...what is a thing...	...what is every thing...	...what is the thing...
146655:18	but i don't know how it is *t*-1 there.	###i think 0 if we wait *ich*-3, uh, which *t*-1 is happening until somebody says 0 we have *-2 to do it it is going *-4 to be to late.###speakerb3.###yeah.###speakera4.###i have heard reports *ich*-1 around here that the landfills will be full by the year two thousand.###speakerb5.###yeah,###i have heard that too.###speakera6.###and that is not too far away,	how	no	yes	how it is *t*-1 there	no	but i don't know  	.	...what is a way...	...what is every way...	...what is the way...
107322:16	i don't know how yours has been *t*-1.	###speakera29.###speakerb30.###huh.###speakera31.###today we just had a lot of rain.###speakerb32.###oh, really?###speakera33.###yeah,###so it's kind of nice.	how	no	yes	how yours has been *t*-1	no	i don't know  	.	...what is a way...	...what is every way...	...what is the way...
1121:64	for al-, of the time 0 i've spent *t*-1 there, i still don't quite understand how certain things that i assume 0 *t*-2 and require privacy and require not just that you be alone but actually that you have a sense of privacy *t*-3.	###and that's really, um,###well, i mean, i, i wonder how people have sex *t*-1, and things like that,###speakerb92.###speakera93.###i mean, they a-,,###you go to india###and it's obvious, you know, the results of sex are quite obvious,, as the population goes up an extra hundred million every few years.###um, but i, i just don't quite, um,###there's hope,###i actually	how	no	yes	how certain things that i assume 0 *t*-2 and require privacy and require not just that you be alone but actually that you have a sense of privacy *t*-3	no	for al-, of the time 0 i've spent *t*-1 there, i still don't quite understand  	.	...what is a way...	...what is every way...	...what is the way...
90258:41	she has a, a child *ich*-2 in connecticut who *t*-1 is extremely gifted,	###speakerb51.###and she said, i think 0 we can get him real fast.###speakera52.###uh-huh,###uh-huh.###speakerb53.###and sure enough, they tested him###and, you know, he qualified for, for the help,###and it's been great,### and i, and i thank god 0 i'm here, because i, i know 0 i have a sister who *t*-1 has the other extreme.	who	no	yes	who *t*-1 is extremely gifted	no	she has a  a child *ich*-2 in connecticut  	,	...who is a person...	...who is every person...	...who is the person...
29177:41	and, uh, i talked to a thirteen year old *ich*-2 last night who *t*-1's, uh, goes to, uh, one of the plano high schools or junior highs, i guess,	###speakerb19.### ha-, they don't even, a lot of the school systems don't even, uh, the kids nowadays don't even know what, what the president's fitness education program is all about *t*-1,###speakera20.###huh.###speakerb21.###they don't have *-1 to do sit-ups and push-ups and all that crap 0 we had *-3 to do *t*-2 when we were going to school *t*-4.###speakera22.###i remember.###speakerb23.###and, yeah,	who	no	yes	who *t*-1's, uh, goes to, uh, one of the plano high schools or junior highs, i guess	no	and  uh  i talked to a thirteen year old *ich*-2 last night  	,	...who is a person...	...who is every person...	...who is the person...
24563:32	somebody in their lifetime may win millions of dollars where another person doesn't win anything, and tries and tries and tries *t*-1. you know.	###speakerb18.###yeah.###speakera19.###and that's not necessarily fair.###speakerb20.###well, they might tell you 0 it's random.###speakera21.###uh-huh.###speakerb22.###but then, you know, it's kind of like a, a lottery.	where	no	yes	where another person doesn't win anything, and tries and tries and tries *t*-1	no	somebody in their lifetime may win millions of dollars   you know 	.	...what is a place...	...what is every place...	...what is the place...
16981:19	it's getting, to where a just really want *-1 to read it *t*-2.	###speakerb8.###uh-huh.###speakera9.###speakerb10.###yeah,###it does.###it,###speakera11.###and i, i been praying that god would put a desire * to read the bible in my heart###and he really has *?*.	where	no	yes	where a just really want *-1 to read it *t*-2	no	it's getting, to  	.	...what is a place...	...what is every place...	...what is the place...
105231:17	and it *exp*-3 depends where he's going *t*-2 whether or not i decide *-1 to go along	###speakera45.###becau-,###speakerb46.###right.###speakera47.###and really at our point of life our children are grown###and, uh, it has just worked out really well with this, uh, position 0 he's in *t*-1. because i can go at a spur of the moment or what have *t*-2 you###speakerb48.###uh-huh.###speakera49.	where	no	yes	where he's going *t*-2	no	and it *exp*-3 depends  whether or not i decide *-1 to  o alon 	g	...what is a place...	...what is every place...	...what is the place...
116908:70	and i at one time was going *-1 to fix up when one of my daughters left *t*-2, a bedroom to where i had a room 0 * to just put all of my craft stuff and sewing machine and all that kind of stuff *t*-3 *t*-4,	###speakera49.###speakerb50.###well, that's nice that it's not in your house.###speakera51.###it really is *?*.###speakerb52.###uh-huh.###speakera53.###because, you know, they have a lot of things of their own,###and i, you know, i wouldn't mind *-1 having,	where	no	yes	where i had a room 0 * to just put all of my craft stuff and sewing machine and all that kind of stuff *t*-3 *t*-4	no	and i at one time was going *-1 to fix up when one of my daughters left *t*-2  a bedroom to  	,	...what is a place...	...what is every place...	...what is the place...
153422:45	so, does, now do they want us to say where we feel *t*-1 about it, like in *-2 rating it one to ten.	###speakera15.###uh, in most states as long as you aren't a convicted felon. you know or on probation or, uh, you know, other obvious things like that.###speakerb16.###yeah.###speakera17.###uh, and i know, i know that like in a lot of states you could, you could be just like released *-1 from a mental hospital the day before. you know, be, be obviously insane,### and then, you, you know but * have your legal right * to get a gun.###speakerb18.###huh. i didn't know that.###well, that's pretty scary.	where	no	yes	where we feel *t*-1 about it, like in *-2 rating it one to ten	no	so, does, now do they want us to say  	.	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
