TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
147026:20	we often laugh about even when it turns chilly *t*-1.	###speakerb50.###but of course, here we wear a light weight jacket a lot you know, you know,###speakera51.###oh, that's nice.###speakerb52.###and, uh, that's very seldom### we, it depends upon our winter.###we have a few days 0 you might wear a coat, winter coat, *t*-1 you know,###but most of the time you can wear a sweater###and we just don't wear coats much.	when	no	yes	even when it turns chilly *t*-1	no	we often laugh about  	.	...what is a time...	...what is every time...	...what is the time...
54417:24	i'm trying *-1 to think what i've seen *t*-2 lately.	###oh mumblex yeah,### i was, i###that part scared me.### that, that, um, the egyptians would pull out###and i just saw atomic bomb,###speakerb1.###do you want *-1 to start?###g-,###speakera2.###yeah,	what	no	yes	what i've seen *t*-2 lately	no	i'm trying *-1 to think  	.	...what is a thing...	...what is every thing...	...what is the thing...
153404:19	well do you even know what the procedures are *t*-1 now?	###speakerb6.###speakera7.###uh-huh.###speakerb8.###speakera9.###well, don't you think that you know, * just having, you know, some, you know almost like a driver's license be required *-6 you know with stiff penalties if you are found *-5 with, with you know a gun that *t*-1 is not registered *-2 or you know that you are not licensed *-3 to carry *t*-4.###i mean, it varies from state to state.###speakerb10.###yeah,###that,	what	no	yes	what the procedures are *t*-1 now	no	well do you even know  	?	...what is a thing...	...what is every thing...	...what is the thing...
107669:51	and maybe when the other brothers and sisters retire or whatever *t*-1, i don't know what they're going *-2 to do *t*-3.	###speakera31.###oh, well, that's great.###speakerb32.###so that, that works out good.###speakera33.###that's a good idea.###we ought *-1 to,###speakerb34.###speakera35.###yeah,	what	no	yes	what they're going *-2 to do *t*-3	no	and maybe when the other brothers and sisters retire or whatever *t*-1, i don't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
28461:59	so i ended up *-1 taking on the load of *-2 making * sure 0 everybody knows what they're doing *t*-3	###speakera35.###huh-uh.###speakerb36.###and there's three of us e d p auditors###and one of the three of us has an accounting background###and so she's not real proficient in p c's###and the other just has, not used p c's that much,###speakera37.###yeah.###speakerb38.	what	no	yes	what they're doing *t*-3	no	 o i ended up *-1 taking on the load of *-2 making *  ure 0 everybody know 	s	...what is a thing...	...what is every thing...	...what is the thing...
8060:71	and i said, okay, i want *-1 to see a curriculum guide, you know, so i'll know what i'm suppose *-2 to teach *t*-3	###teaching?.###speakerb126.###yeah.###speakera127.###oh, yes.###speakerb128.###or * working in the system.###speakera129.###yes,###when i first started *-1 teaching *t*-2, i remember 0 i went to my mumblex	what	no	yes	what i'm suppose *-2 to teach *t*-3	no	and i said, okay, i  ant *-1 to see a curriculum guide, you kno , so i'll kno 	w	...what is a thing...	...what is every thing...	...what is the thing...
24535:126	i think 0 your record should stand for itself. that, you know, if you've been tested *-1 at other companies and you've always come up *-4 negative or whatever, then i don't see what the big deal is *t*-2 that they have *-3 to go to all the expense of *-6 testing you over and over and over *t*-5.	###well, how do you, how do you feel *t*-1 about, uh, companies drug testing prior to *-2 hiring?###speakerb8.###oh, uh, i was tested *-1, uh, within my company.###i think 0 it's kind of a push * to, uh, weed out drugs in states### and, because i don't know of any other countries that *t*-1 are doing this###speakera9.###uh-huh.###speakerb10.###and i, i feel like it's really just within the united states.### it's, uh, it's okay.	what	no	yes	what the big deal is *t*-2 that they have *-3 to go to all the expense of *-6 testing you over and over and over *t*-5	no	i think 0 your record should stand for itself  that, you know, if you've been tested *-1 at other companies and you've always come up *-4 negative or whatever, then i don't see  	.	...what is a thing...	...what is every thing...	...what is the thing...
34461:11	you know what i mean *t*-1.	###speakera41.###you know, it wasn't impressive necessarily,###but it was better than it could have been *?*.###speakerb42.###right,###right.###and i was impressed with the fact that, um, it wasn't that childish.###speakera43.###yeah.###speakerb44.	what	no	yes	what i mean *t*-1	no	you know  	.	...what is a thing...	...what is every thing...	...what is the thing...
16313:21	i think 0 i know what you're talk-,	###and i get the milk lukewarm###and then i pour about a half a cup of cornstarch in it###and i have this thing###it's called *-1 the slender blender,### it, it makes the, uh, it makes, uh, a whip topping out of milk if you get the milk cold enough.###it's, uh,###i don't know,###they're called *-1 moo goo leaves or something###they're sl-,###speakerb70.	what	no	yes	what you're talk-	no	i think 0 i know  	,	...what is a thing...	...what is every thing...	...what is the thing...
111013:18	so i don't know what *t*-1 happened last week	###but you know you need *-1 to *?* pretty soon.###speakerb11.###well, that's the way 0 this was *t*-1.### the, the petunias were really great.###our mums are, are beautiful,###speakera12.###oh.###speakerb13.###uh, i don't know if we, i don't think 0 we've had a frost up here.### i've been, i was down in mumblex for a week,	what	no	yes	what *t*-1 happened last week	no	so i don't kno 	w	...what is a thing...	...what is every thing...	...what is the thing...
59393:22	and it *exp*-2 doesn't matter what restrictions you put *t*-1 on that type of weapon or a class three firearm.	###speakerb18.###well, you, you've got,###well, any of the big cities you've got the different rival gangs###and they're having their little turf wars over their little drug kingdoms and such,###speakera19.###uh-huh.###speakerb20.###and they get out their little mac tens,###they get out their little uzis###and they're going *-1 to fight with them.	what	no	yes	what restrictions you put *t*-1 on that type of weapon or a class three firearm	no	and it *exp*-2 doesn't matter  	.	...what is a thing...	...what is every thing...	...what is the thing...
31185:37	i thought, well, how do you, how do you weed those out *t*-1?	###speakerb43.###uh-huh.###speakera44.###and i wonder, how do they handle a child who *t*-1 is obviously very ready and another child who *t*-2 doesn't even speak english, let alone know her colors *t*-3.###speakerb45.###yeah.###speakera46.###and they're in the same classrooms.###and i guess also 0 you're going *-1 to see the first of the, uh, crack kids starting kindergarten.###my god, i think 0 it would be next year is what i'd read *t*-1.	how	no	yes	well, how do you, how do you weed those out *t*-1	no	i thought,  	?	...what is a way...	...what is every way...	...what is the way...
170051:38	and it didn't look like, uh, you know, how, yo-, you, you walk into some rooms *t*-1 and there's, it's completely generic.	###and when you walked into their room *t*-1, they had brought all their furniture from their house###speakerb33.###uh-huh.###so it gives them a sense of identity.###speakera34.###and so,###speakerb35.###speakera36.###yeah,###you walked in there	how	no	yes	how, yo-, you, you walk into some rooms *t*-1 and there's, it's completely generic	no	and it didn't look like, uh, you know,  	.	...what is a way...	...what is every way...	...what is the way...
106600:22	and i said, you know how when you have a bad one *t*-1, you say, never again *t*-2	###oh, no,###speakera41.###the worst part is, 0 it's the same color###speakerb42.###uh-huh.###speakera43.###and so everybody's saying, you're kidding,###you have two cars the same,###speakerb44.###speakera45.	how	no	yes	how when you have a bad one *t*-1, you say, never again *t*-2	no	and i said, you kno 	w	...what is a way...	...what is every way...	...what is the way...
13345:20	and you wonder, well, who *t*-1's going *-2 to get ahold of this and think, um, that's a nice place 0 * to go *-3 rob *t*-4.	###i get some of these things *ich*-4 in the mail that i wonder, where in the world did they get my address *t*-2 or where did they get my name *t*-1 *t*-3.###speakerb20.###uh-huh.###speakera21.###and in fact, some of these things 0 i get *t*-1, some of these questionnaires,###it's funny because i'm, i was in the process of * filling one out when i decided 0 i would make this phone call *t*-2,###but, uh, i haven't got to the end of it *ich*-2 yet where it asks all that salary information and everything *t*-1,###but, when you have *-1 to send that back in the mail with your name on it, your salary information *t*-2, i, i just have a real hard time * doing that,###uh, and they ask you what type of household items *ich*-1 do you own *t*-2, like stereos and t v --s and v c r --s### and, and you hate *-1 to send something *ich*-2 off with your name and address and what types of things do you own *t*-1 and what kind of money do you make *t*-1	who	no	yes	well, who *t*-1's going *-2 to get ahold of this and think, um, that's a nice place 0 * to go *-3 rob *t*-4	no	and you wonder,  	.	...who is a person...	...who is every person...	...who is the person...
7535:30	and, uh, it *exp*-4 doesn't matter who they put *t*-3 in office, they're going *-1 to fall subject to, uh, the pressure that the lobbyists can put *t*-2,	###but, uh,###speakera30.###yeah,###that's true that the different places in america that, uh, you know, different issues would be a lot more important than say in another place.###speakerb31.###yeah,###i can understand why, why some of the, the rural areas, the voter turnout isn't as much because it does seem sometimes like the lobbyists in d c are like controlling things for the, the midwest *t*-1,###speakera32.###uh-huh.###speakerb33.	who	no	yes	who they put *t*-3 in office	no	and  uh  it *exp*-4 doesn't matter   they're going *-1 to fall subject to  uh  the pressure that the lobbyists can put *t*-2 	,	...who is a person...	...who is every person...	...who is the person...
125239:42	but you kind of always wonder, well where's, where's the money going *t*-1?.	###well, i guess 0 i kind of have mixed feelings.###um, you know, you always sit there###and out of each pay check so much comes out of it,###and you wonder, you know, where's it all going *t*-1###speakera5.###where's it all going *t*-1?###speakerb6.###and we have such a huge, uh, national deficit,### and, and i guess 0 a lot of times there's questions * wondering well, if it's doing a whole lot of good.###i know 0 there's a lot of social programs *ich*-2 out there that *t*-1 need help.	where	no	yes	well where's, where's the money going *t*-1	no	but you kind of always wonder, ? 	.	...what is a place...	...what is every place...	...what is the place...
114545:23	uh, and you don't know where it's going *-1 to end *t*-2.	###oh.###speakera88.###uh, and i also sort of worry that, you know, that sometimes people giveaway personal information.###uh, when, when the call comes *t*-1 and, and they, uh, you know, sort of seductive, to, you know,###somebody is asking me my opinion on all of these things,###and so i start *-1 answering###and then you, you know, you go down a path###speakerb89.###right.###speakera90.	where	no	yes	where it's going *-1 to end *t*-2	no	uh, and you don't know  	.	...what is a place...	...what is every place...	...what is the place...
104603:15	and you think, where did i ever put that recipe *t*-1.	###and you save them forever###and you never really use them.###speakerb34.###uh-huh.###speakera35.###speakerb36.###that's right,###that's right.###speakera37.###and then every so often you weed through them	where	no	yes	where did i ever put that recipe *t*-1	no	and you think,  	.	...what is a place...	...what is every place...	...what is the place...
160203:98	uh, you know, i know that there are a lot of colleges and universities *ich*-3, particularly as they get *-1 to be a little bit on the smaller side where dormitory life is, uh, is right on campus as well *t*-2	###speakerb22.###uh, i guess 0 there's a difference in,###here the,###at least, the university here in saskatoon is primarily, uh, off campus resident students.###speakera23.###speakerb24.###like, they just live in the community.###speakera25.###uh-huh.###speakerb26.	where	no	yes	where dormitory life is, uh, is right on campus as well *t*-2	no	uh, you know, i know that th r  ar  a lot of coll g s and univ rsiti s *ich*-3, particularly as th y g t *-1 to b  a littl  bit on th  small r sid 	e	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
