TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
119446:31	you, you pretty well know what you're getting *t*-1 ahead of time,	###well, yeah,###i think 0 a lot of times, if you get a brand name uh, you know, if it's a, a good brand,###speakera29.###yeah.###speakerb30.### i, you, i think 0 there's, there can be a lemon in anything###but, uh, i think 0 more often than not,###speakera31.###right.###speakerb32.	what	no	yes	what you're getting *t*-1	no	you  you pretty well know  ahead of time 	,	...what is a thing...	...what is every thing...	...what is the thing...
59004:16	i don't know how they do it *t*-1.	###oh, that is good.###speakera23.###i mean i didn't work,### i, i needed *-1 to###but i didn't.###speakerb24.###yeah,### steve's, steve has a sister who *t*-1 has four.###she just had her fourth one in, uh, march###and she doesn't have *-1 to work either.	how	no	yes	how they do it *t*-1	no	i don't know  	.	...what is a way...	...what is every way...	...what is the way...
146531:115	i would find it *exp*-2 very difficult, uh, * to, uh, place eit-, my father or my step-mother uh, in a place like that. particularly, since i know how they feel about it *t*-1.	###and how do you feel *t*-1 about * putting someone in the nursing home?###speakera15.###well, i don't think that uh, any of my relatives would really like *-1 to go there.### i, i believe, if i, am in a position, uh, like when my mother gets to a point where she needs special care *t*-1 *t*-2 that i will be able *-4 to just bring her *ich*-3 into my home and my father also, and uh, or have someone go into their home, you know and uh, and look after them.###speakerb16.###uh-huh.###speakera17.###that way.###speakerb18.###yes,	how	no	yes	how they feel about it *t*-1	no	i would find it *exp*-2 very difficult, uh, * to, uh, place eit-, my father or my step-mother uh, in a place like that  particularly, since i know  	.	...what is a way...	...what is every way...	...what is the way...
44930:19	well i don't know how it is *t*-1 up there	###speakerb36.###so it's now, uh, to the forefront###and people are finally taking some action against it.###and the thing, we've, we've neglected the value of voting. and uh, and what it *exp*-3 really means *t*-2 *-1 to vote###speakera37.###right.###speakerb38.###and we also don't make the, uh, the issues perhaps in language that people fully understand them *t*-1.###speakera39.###yeah.	how	no	yes	how it is *t*-1 up there	no	 ell i don't kno 	w	...what is a way...	...what is every way...	...what is the way...
172785:40	and, uh, i just don't know how, how women do it *t*-1.	###speakerb60.###well, i think 0 they're at, they're com-, they've come a long way.###uh,###at least some companies.###some of them, uh,###my girlfriend, in particular, that *t*-1 works for a, a rental car agency###speakera61.###right.###speakerb62.###and, uh, as manager and, uh, they have a very, very poor leave policy	how	no	yes	how, how women do it *t*-1	no	and, uh, i just don't know  	.	...what is a way...	...what is every way...	...what is the way...
153846:31	and it's just, 0 you never know who *t*-1 is out there.	###and i,###well actually i live in florida,###but i am staying in minneapolis for a year###and you know, both areas are pretty crime ridden right now###speakerb30.###uh-huh.###speakera31.###speakerb32.###right.###speakera33.	who	no	yes	who *t*-1 is out there	no	and it's just, 0 you never know  	.	...who is a person...	...who is every person...	...who is the person...
97069:61	i, as a matter of fact i was talking to a friend *ich*-2 yesterday, who *t*-1 said 0 she has a new policy in her home	###yes,###but i do not know###they tend *-1 to look at the mother as the one who *t*-2 solves all problems.###they, are all things to all people,###speakera189.###that's very true.###speakerb190.###and that's never changed.###speakera191.### that's, that's very true.	who	no	yes	who *t*-1 said 0 she has a new policy in her home	no	i  as a matter of fact i was talking to a friend *ich*-2 yesterday 	,	...who is a person...	...who is every person...	...who is the person...
158639:36	you probably heard where, you know, where you stand in front of the clock and get your power back *-1 to control yourself *t*-2.	###that's cute.###speakerb72.###but they also did, they also did some of the teaching things###and then they had, um, you know,### obedience, obedience was important.###speakera73.###yeah,###that has *-1 to be *?* with a day care center.###speakerb74.### and you know so they, you know, they used, uh, oh, i think 0 they used the,	where	no	yes	where, you know, where you stand in front of the clock and get your power back *-1 to control yourself *t*-2	no	you probably heard  	.	...what is a place...	...what is every place...	...what is the place...
112109:26	they like *-1 to go pretty much where we like *-2 to go *t*-3	###they're easy.###speakerb138.###yeah,###that's right.###speakera139.###yeah.###speakerb140.###that's right.###speakera141.###well, mine enjoy that too.	where	no	yes	where we like *-2 to go *t*-3	no	t ey like *-1 to go pretty muc 	h	...what is a place...	...what is every place...	...what is the place...
146693:65	and i think 0 that is what it is going *-1 to have *-2 to come to *t*-3. where we are just forced *-4 to *t*-5.	### that can not be, it could be recycled *-1,###but there is no place 0 * to,###speakerb15.###there is no really recycling facilities.###speakera16.###no.###we have a pilot program in arlington *ich*-1 *-2 going on i think in the north part of the city where they are have people people separate the garbage as, the trash as they put it out *t*-3.###speakerb17.###i think 0 that is a good idea.###speakera18.	where	no	yes	where we are just forced *-4 to *t*-5	no	and i think 0 that is what it is going *-1 to have *-2 to come to *t*-3   	.	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
