TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
84288:16	i do not know what the world is *t*-1 or is not *t*-1.	###but, i mean, you can, you can see the crime stoppers ads on television.###and they are,###sometimes it is the same people that *t*-1 have been, that *t*-2 have been observed *-3###and they still can't catch them.###speakerb55.###yeah.###speakera56.###and you are wondering how, you know. um, we lived in minneapolis and wisconsin *t*-1.###i mean, there was all kind of,### i, i, know, i, i, i know 0 it is getting worse.	what	no	yes	what the world is *t*-1 or is not *t*-1	no	i do not know  	.	...what is a thing...	...what is every thing...	...what is the thing...
106793:11	you know what i'm saying *t*-1?	###uh-huh,###same here.###uh-huh.###speakerb58.###and, uh, it, it works for me###but i can't see that it would work for probably the majority of people.###speakera59.###well, i could say 0 it's kind of,###you know, that's, that's good.### you ma-, you probably have a little extra than you have *-1 to have *?*, *-2 to,	what	no	yes	what i'm saying *t*-1	no	you know  	?	...what is a thing...	...what is every thing...	...what is the thing...
62425:19	they probably didn't know what they were talking about *t*-1.	###but the problem is that you can't put the type of card that we need *t*-1 to put in it, in it. and even though they told us in advance that you could *?*,###speakera45.###oh, i see.###speakerb46.###they told us 0 there would be no problem because, you know, the salesman just doesn't really know.###speakera47.###i see.###speakerb48.###speakera49.###in some ways it has more *-2 to do with the people who *t*-1 sold it.	what	no	yes	what they were talking about *t*-1	no	they probably didn't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
155538:18	but i didn't know what i was saying *t*-1.	###but it's, uh, mumblex french###so, uh, i'm terrified *-1 to speak in, uh in france.###speakera53.###in france.###speakerb54.###yeah,###because they're real snobby about their language###and mumblex french is street french###and i just picked it up off the street###and i knew what i was, i knew what i was communicating *t*-1,	what	no	yes	what i was saying *t*-1	no	but i didn't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
90979:30	though i would put it on my resume, what program i went to *t*-1.	###speakera79.###but i think,###yeah,###see, i'm, i'm at the university of maryland,###so in this, this region, um, though i go to a smaller branch of the university of maryland,###my diploma will still say university of maryland.###speakerb80.###oh.###speakera81.###um, you know, it doesn't, doesn't differentiate on my diploma,	what	no	yes	what program i went to *t*-1	no	though i would put it on my resume,  	.	...what is a thing...	...what is every thing...	...what is the thing...
147579:87	i think 0 it *exp*-1's, uh, really neat * to see *ich*-4 and all that educated minority, uh, person who *t*-2 really knows what they're talking about *t*-3.	###speakerb42.###oh, me too.###speakera43.###they're moving them up###and they're sharp###and they,###so you're going *-1 to see a lot, a lot more of that in leadership i believe 0 *t*-2.###speakerb44.###yeah.###i like *-1 to see that.	what	no	yes	what they're talking about *t*-3	no	i think 0 it *exp*-1's, uh, really neat * to see *ich*-4 and all that educated minority, uh, person who *t*-2 really knows  	.	...what is a thing...	...what is every thing...	...what is the thing...
40149:29	i, maybe i misunderstood what they meant *t*-1.	###well, i thought 0 he was gone period.### i, i didn't read the story,###but i, i, read that, uh,###speakerb144.###i heard 0 he was suspended *-1. because of his,###speakera145.###well, that might have been what it was *t*-1,###speakerb146.###speakera147.###but i, i guess 0 the headlines said something about him, you know, that the mavericks released him or something,	what	no	yes	what they meant *t*-1	no	i, maybe i misunderstood  	.	...what is a thing...	...what is every thing...	...what is the thing...
94048:16	i don't know what you call it *t*-1.	###right.###well, i guess 0 that's probably all 0 we need *-1 to do *t*-2 for tonight.###speakerb106.###yeah,### i, i can't think of any other specific things 0 i like *-1 to serve *t*-2.###um,###speakera107.###i always like dessert.###speakerb108.###one salad that we always like *t*-1, my sister-in-law always brings *t*-1 to family dinners, is a,	what	no	yes	what you call it *t*-1	no	i don't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
57493:18	and a woman asked me what that meant *t*-1	###so there goes the carburetor###and if the fuel injection system breaks down, there's no way in the world 0 you're going *-1 to work on that *t*-2.###speakera7.###yeah.###speakerb8.###speakera9.###no###there's no way.###somebody once said, uh,###i had a car that *t*-1 said fuel injection on the side of it	what	no	yes	what that meant *t*-1	no	and a woman ask d m 	e	...what is a thing...	...what is every thing...	...what is the thing...
73368:24	and then you don't really know what *t*-1 happened.	###i was seeing something on the television *ich*-1 earlier about a little girl that *t*-2's been telling her mother these terrible stories###and of course people are denying it.###and, uh, it's just frightening.###it really is *?*.###speakerb144.###well, what, what *t*-1's frightening is a parent to see things that, that you don't really don't understand *t*-2.###speakera145.###huh-uh.###huh-uh.###speakerb146.	what	no	yes	what *t*-1 happened	no	and then you don't really know  	.	...what is a thing...	...what is every thing...	...what is the thing...
175349:16	i don't know how it works exactly *t*-1	###speakera35.###well.###speakerb36.###plea bargaining is something completely different.### that, that actually prevents trials. or at least speeds them up.###speakera37.###well, i know.###that's mumblex what i'm saying *t*-1.###but i think 0 a lot of, all of the whole criminal system is messed *-1 up in, in that regard.###i mean, you know, people who *t*-1 commit, uh, crimes that they,	how	no	yes	how it works exactly *t*-1	no	i don't kno 	w	...what is a way...	...what is every way...	...what is the way...
82607:11	* seeing how you really are cre-, are, are forming this, you know, the mind *t*-1.	### i, i was aware, vaguely aware of it,###but, um, i didn't it wasn't really that important to me,###and, uh,...###speakerb143.###uh-huh,###it *ich*-1's amazing how your whole focus on life changes after you've had a child *t*-2.###speakera144.###oh, it, it really does,###i,###just the whole, uh, you know,	how	no	yes	how you really are cre-, are, are forming this, you know, the mind *t*-1	no	* seeing  	.	...what is a way...	...what is every way...	...what is the way...
56960:79	and, and perha-, perhaps i'll call you back and let you know what, how the australian system works *t*-1.	###um.###speakerb58.###it doesn't really gain anything.###speakera59.###yes,###it rea-, really doesn't,###and so it's, it's a complicated situation,###but i would like *-1 to see,###i don't know,### i, i, i'm, i'm thinking of actually moving to australia	how	no	yes	what, how the australian system works *t*-1	no	and, and perha-, perhaps i'll call you back and let you know  	.	...what is a way...	...what is every way...	...what is the way...
126503:13	you know, how that goes *t*-1.	###and one of his sisters does things that *t*-1 really sound funny to me###and he doesn't pronounce them at all that way,###and that's one family, right?.###speakerb122.###speakera123.###of course, i think 0 everybody in new jersey sounds a little bit funny###but,###speakerb124.###oh, i agree.###speakera125.	how	no	yes	how that goes *t*-1	no	you know,  	.	...what is a way...	...what is every way...	...what is the way...
31220:117	at the same time you think, god, i hope 0 i don't sound like a stage mother because, right now if you ask my friends t-, put twenty mothers in a room and ask them how many *t*-2 have gifted children, you're going *-1 to have twenty hands, you know, up there.	###yeah.###speakera56.###i don't know.###speakerb57.###well, that's, you know, that's an idea.###maybe there need *-1 to be some radical changes made *.###* do some things that *t*-1 are totally different and unheard of.###speakera58.###well, you know, you, you sit here###and you think about that.	how	no	yes	how many *t*-2 have gifted children	no	at the same time you think, god, i hope 0 i don't sound like a stage mother because, right now if you ask my friends t-, put twenty mothers in a room and ask them , you're going *-1 to have twenty hands, you know, up there 	.	...what is a way...	...what is every way...	...what is the way...
175828:30	you knew, you knew who *t*-1 was good.	###well, i, i, i think 0 we did, i think 0 we did learn some lessons that we weren't, uh, we weren't prepared for *t*-1,###i guess 0 the best word would be the atrocities of war.###speakera35.###yeah.###speakerb36.###uh, i mean the other wars seemed like a valiant war.###i mean they seemed like a valiant thing.###speakera37.###yeah.###speakerb38.	who	no	yes	who *t*-1 was good	no	you knew, you knew  	.	...who is a person...	...who is every person...	...who is the person...
175829:11	you knew who *t*-1 was bad.	###i guess 0 the best word would be the atrocities of war.###speakera35.###yeah.###speakerb36.###uh, i mean the other wars seemed like a valiant war.###i mean they seemed like a valiant thing.###speakera37.###yeah.###speakerb38.### you knew, you knew who *t*-1 was good.	who	no	yes	who *t*-1 was bad	no	you knew  	.	...who is a person...	...who is every person...	...who is the person...
59663:44	uh, i think 0 we're getting to the point *ich*-1 now where they're going *-2 to eventually let it be, um, majority vote *t*-3.	###and it's another form of sentencing.###speakera5.###uh-huh.###speakerb6.###but on that one thing, i, i still think 0 it should be a unanimous decision,###speakera7.###oh, yeah,###i agree.###yeah.###speakerb8.	where	no	yes	where they're going *-2 to eventually let it be, um, majority vote *t*-3	no	uh, i think 0 we're getting to the point *ich*-1 now  	.	...what is a place...	...what is every place...	...what is the place...
33547:68	well, what i did *t*-1 was 0 i went to a jazzercise class in a new location in richardson near where we live in north dallas *t*-2,	###and the pool when it gets warmer *t*-1.###speakerb28.###and the pool,###yeah.###that's great.###speakera29.###yeah.###speakerb30.###speakera31.###i know.	where	no	yes	where we live in north dallas *t*-2	no	well  what i did *t*-1 was 0 i went to a jazzercise class in a new location in richardson near  	,	...what is a place...	...what is every place...	...what is the place...
172944:68	well i think, you know, 0 the old people ought *-2 to just bail out of here and go where it's cheaper *t*-1.	###speakera41.###but, uh, uh, the, uh, the local taxes here *ich*-1, i, i, i-, in this particular area, uh, you know, i've, uh, i think 0 i pay about, uh, oh thirty-five hundred *ich*-3 for, for taxes on my four bedroom house, you know. and which *t*-2 is a lot of money.###speakerb42.###right.###speakera43.### an-, and, uh, and so as, as people get older and older, uh, you know, they think about retirement and that sort of thing###speakerb44.###uh-huh.###speakera45.### and, and they, they're building old people's homes, uh, you know, at tax expense.	where	no	yes	where it's cheaper *t*-1	no	well i think, you know, 0 the old people ought *-2 to just bail out of here and go  	.	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
