TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
18589:40	and, uh, i don't know, that what they have *t*-1,	###speakerb124.###yeah.###speakera125.###speakerb126.###yeah.###speakera127.###and, uh, it's, it's all on lake greenbelt, that property out there.###speakerb128.###okay.###speakera129.	what	no	yes	what they have *t*-1	no	and  uh  i don't know  that  	,	...what is a thing...	...what is every thing...	...what is the thing...
23166:14	i can imagine what it's like *t*-1 up there.	###i'd like *-1 to be able *-2 to do more.###the problem is, with a lot of it is, 0 you have * to go, you know, it takes a while * to drive to these places where you recycle it *t*-1, you know###speakera21.###yeah###see, and,###speakerb22.###it *exp*-1's not always convenient * to do it.###speakera23.###yeah,###see, and here in lubbock everything's so close.	what	no	yes	what it's like *t*-1 up there	no	i can imagine  	.	...what is a thing...	...what is every thing...	...what is the thing...
103081:17	like you've seen what it's done *t*-1 to buildings even where it's really bad *t*-2.	###um, i guess.### from, from something that the car was, uh, was giving *t*-1,###speakerb26.###i think 0 it gives off, uh, in the emissions, it gives off gases which *t*-1 combine up in the atmosphere, uh, and form a, a weak acid.###speakera27.###yes,###and,###speakerb28.###it just makes the rain fall on the acid side###and after a period of time, i think 0 *t*-1 that accumulates in, uh, trees because they take it up through their roots, as well as it landing on the leaves, on surfaces,	what	no	yes	what it's done *t*-1 to buildings	no	like you've seen  even where it's really bad *t*-2 	.	...what is a thing...	...what is every thing...	...what is the thing...
14940:78	you know, i just, i'm just shocked *ich*-3 at the end of the month, *-1 to see what damage i have did *t*-2,	###so.###speakera31.###but yeah,### i've, i've talked to some who *t*-1's really had some bad experience###and * kind of knock on wood i haven't *?* yet,###not bad.###speakerb32.###yeah,###well that's,###speakera33.	what	no	yes	what damage i have did *t*-2	no	you know  i just  i'm just shocked *ich*-3 at the end of the month  *-1 to see  	,	...what is a thing...	...what is every thing...	...what is the thing...
98593:40	so we don't know what *t*-1 is really going on, what *t*-2 is, uh, really the range of sentences or awards that *t*-3 are, uh, are actually, uh, in the end applied *-4.	###speakerb27.###uh-huh.###speakera28.###uh, and many of those get overturned *-1 or get reduced *-1 in terms of sentences, or get changed *-1 by a judge or an appeals court###speakerb29.###right.###speakera30.###and that never makes the, the press###and so, when, uh, you or i as an individual gets on a jury *t*-1 we tend *-2 to have certain mental images of what *t*-3's what because we see the headlines, uh,###and we don't have, a-, again, a lot of knowledge,	what	no	yes	what *t*-2 is, uh, really the range of sentences or awards that *t*-3 are, uh, are actually, uh, in the end applied *-4	no	so we don't know what *t*-1 is really going on,  	.	...what is a thing...	...what is every thing...	...what is the thing...
145506:26	i, i know what you mean *t*-1 about the interest rates.	###yeah.###speakera65.###you want *-1 to be thirty-two as long as you can *?*, huh.###speakerb66.###speakera67.###it's coming.###speakerb68.###uh-huh.###speakera69.###yeah,	what	no	yes	what you mean *t*-1 about the interest rates	no	i, i know  	.	...what is a thing...	...what is every thing...	...what is the thing...
174491:16	i don't know what you think *t*-1 about all that.	###the, uh, uh,###i used *-1 to think when i was, when i was younger *t*-2 that, uh, by this time we'd have lots more in stuff in space than we do now.###speakera21.###uh-huh,###uh-huh.###speakerb22.###uh, frustrating at times.###speakera23.###uh-huh.###speakerb24.	what	no	yes	what you think *t*-1 about all that	no	i don't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
32640:11	you know what i mean *t*-1.	###that's right,###speakerb220.###speakera221.### you, you have *-1 to work on.###you, really do.###speakerb222.###right.###speakera223.###speakerb224.###and you know, if i, i didn't wait five years for it to be good enough grow	what	no	yes	what i mean *t*-1	no	you know  	.	...what is a thing...	...what is every thing...	...what is the thing...
53460:35	so, it *exp*-1 will be interesting * to see what *t*-2 happens.	###and, uh. you know, they try *-1 to play public's opinion. which i think 0 *t*-2 is awful, because it usually works.###speakera31.###uh-huh,###true.###i'll bet 0 that was the case of the, the war in the middle east.###speakerb32.###yes,###uh-huh.###that,###uh, l-, lots of new, uh, newsmen were created *-1 during that	what	no	yes	what *t*-2 happens	no	so, it *exp*-1 will be interesting * to see  	.	...what is a thing...	...what is every thing...	...what is the thing...
155940:11	you know what i mean *t*-1?	###generally, i don't think 0 they are *?*.###uh, my, my personal opinion is that, uh, the politicians are out for their own good because they, they're entrenched.###speakera3.###uh-huh.###speakerb4.###they don't ever have *-1 to go out and get a real job.###they just stay in their current job,###speakera5.###uh-huh.###speakerb6.	what	no	yes	what i mean *t*-1	no	you know  	?	...what is a thing...	...what is every thing...	...what is the thing...
127109:121	of course, if somebody in, in china can make something for ten cents and we have *-1 to make it for ten dollars because we have unions, well, i don't know what *t*-2's going *-3 to happen then.	###speakerb59.###so then, you think 0 it's, it's, you think 0 it's reagan and bush 0 *t*-1 have done this###or is it *exp*-1 just coincidence 0 it was during this period?###speakera60.###well, i really don't know.###i think 0 maybe they, uh, maybe they contributed to it.###maybe they should pay more attention to these trade, or, you know, to the more equalization of the trade.###speakerb61.###uh-huh.###speakera62.	what	no	yes	what *t*-2's going *-3 to happen then	no	of course, if somebody in, in china can make something for ten cents and we have *-1 to make it for ten dollars because we have unions, well, i don't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
95602:35	and it *exp*-1's real fun * to just see how things have changed *t*-2 over the years. uh,	###speakera31.###sure.###speakerb32.###but, uh, i would, i think 0 it would be smart if somebody would keep, uh, some sort of a plan that *t*-1 works for them.###speakera33.###yeah.###i think 0 you are right, um, uh,###well i-, it must have been sort of interesting to us### is * to, uh, it's because,###since i have pretty much kept my record books for the last fifteen years, i guess 0 *t*-1, i can go back and look	how	no	yes	how things have changed *t*-2 over the years	no	and it *exp*-1's real fun * to just see . uh 	,	...what is a way...	...what is every way...	...what is the way...
58911:56	one of my, one of my friends here, he was just talking how he's thinking of *-1 leaving the company and going to dallas *t*-2,	###speakera160.###it's nice over there.###speakerb161.###yeah,###it's sort of funny,###i have people that *t*-1 want *-2 to go to dallas.###speakera162.###oh, really.###speakerb163.###yeah,	how	no	yes	how he's thinking of *-1 leaving the company and going to dallas *t*-2	no	one of my  one of my friends here  he was just talking  	,	...what is a way...	...what is every way...	...what is the way...
136260:19	isn't it *exp*-1 strange how people are fascinated *-2 by other people that they think 0 *t*-3 are strange *t*-4?	###that's why i don't see it *t*-1.###speakerb82.###yeah,###i'll watch that occasionally.###he's got some real,###i don't know,###there's some real weird people that, he seems *-1 to come up with *t*-2.###speakera83.###speakerb84.###speakera85.	how	no	yes	how people are fascinated *-2 by other people that they think 0 *t*-3 are strange *t*-4	no	isn't it *exp*-1 strange  	?	...what is a way...	...what is every way...	...what is the way...
7772:19	i don't even know who *t*-1 won the pennant last year.	###and a lot more games, right?###speakerb14.###yeah,###that's exactly right.###speakera15.###uh-huh.###speakerb16.###but i think,###* let 0's see,###the teams that *t*-1 were there last year were, see, somebody from california,	who	no	yes	who *t*-1 won the pennant last year	no	i don't even know  	.	...who is a person...	...who is every person...	...who is the person...
144509:16	you don't know who you're going *-1 to come across *t*-2, you know.	###speakerb64.###and, uh, course, i'm not all ready *-2 to just run out there and start *-3 dating everybody 0 i can *?* *t*-1 or anything.###speakera65.###yeah.###speakerb66.###but, it *exp*-1's sort of scary * to find yourself single again, you know.###speakera67.###uh-huh.###speakerb68.###and, uh, because you never know what *t*-1's going *-2 to happen.	who	no	yes	who you're going *-1 to come across *t*-2	no	you don't know , you know 	.	...who is a person...	...who is every person...	...who is the person...
169144:66	but, actually, you know, when you look at, at minneapolis as compared to where i used *-1 to live *t*-2 *t*-3, it's really quite a bit better. uh, because i came from florida	###uh, i know that there's been some increases in crime lately in terms of murders.###speakera3.###uh-huh.###speakerb4.###uh, that *ich*-1's kind of gone up in scale and, and some other things.###uh, i personally had a little experience the other day.###uh, somebody broke my passenger window and stole a uniform out of my truck.###speakera5.###oh, really.###speakerb6.	where	no	yes	where i used *-1 to live *t*-2	no	but,  ctu lly, you know, when you look  t,  t minne polis  s comp red to  *t*-3, it's re lly quite   bit better. uh, bec use i c me from florid 	a	...what is a place...	...what is every place...	...what is the place...
40068:33	uh, one game and he'll be playing to where everything 0 he throws *t*-1 up goes in *t*-2	###speakerb106.###speakera107.###uh-huh.###speakerb108.###they say 0 he's starting * to do, starting *-1 to play,###speakera109.### he's, yeah but he's been, yeah, but he's been kind of up and down all year.###speakerb110.###right.###speakera111.	where	no	yes	where everything 0 he throws *t*-1 up goes in *t*-2	no	uh,  ne game and he'll be playing t 	o	...what is a place...	...what is every place...	...what is the place...
70837:11	i see where the infrastructure *ich*-1 is sort of breaking down, the roads, the highways *t*-2.	###yeah,###well, uh, i'm, what i'm, uh, i guess uh, 0 it, concerned about *t*-1, * talking about the taxes in general,###and that, that was an area that i, i perceive *t*-1 as *-2 not being the best expenditure for the amount of dollar that we're taxed *-4 for *t*-3,###uh, in the area of defense,###or perhaps we have paid too much there,###i don't know,###it just seems to me that over the years, now, the,### and, and it's, it's a cliche,### i, i,###but i see it myself,	where	no	yes	where the infrastructure *ich*-1 is sort of breaking down, the roads, the highways *t*-2	no	i see  	.	...what is a place...	...what is every place...	...what is the place...
84861:52	so, * wound up back about two hundred miles aware, away from where we started out *t*-1.	###but, it's been an interesting, uh, roughly, oh, nine months here,###and, uh again, this is our home area.###speakerb50.###oh.###speakera51.###we've lived here about seventeen years,###and it's, uh,###we enjoy *-1 living here.###it's where we originally started out *t*-1,###and we've lived up north for a while in chicago and over in tennessee.	where	no	yes	where we started out *t*-1	no	so, * wound up back about two hundred miles aware, away from  	.	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
