TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
108534:43	but and, of course, you get a lot from when you're growing up *t*-1.	###um, i have a pillsbury cookbook 0 i got *t*-2 when i was married *-1 *t*-3,###but, it's kind of the bible of cooking for me.###speakerb12.###uh-huh,###uh-huh.###speakera13.###then i have some from like church that *t*-1 are more family recipes that *t*-2 are more useful. you know, budget cookbooks,###speakerb14.###uh-huh.###speakera15.	when	no	yes	when you're growing up *t*-1	no	but and, of course, you get a lot from  	.	...what is a time...	...what is every time...	...what is the time...
35127:83	and if they saw us watching the, something, they'd say, all right, what did you see *t*-2 on what *t*-1's new,	###stuff i guess *t*-2 that *t*-1 mostly public, on public t v.###speakera82.###right.###speakerb83.###as a matter of fact, you know when i was a kid *t*-1, * excuse me, my parents used *-2 to have,###we had this rule *ich*-3 in our house 0 for every hour of regular t v that we watched *t*-1, we had *-2 to watch an hour of public t v.###speakera84.###now there's an idea.###speakerb85.###that was just the rule.	what	no	yes	what *t*-1's new	no	and if they saw us watching the  something  they'd say  all right  what did you see *t*-2 on  	,	...what is a thing...	...what is every thing...	...what is the thing...
92719:13	and i thought what are you complaining about *t*-1, when you're only going *-2 to get picked *-3 up once a month, you know, or once a week *t*-4	###uh-huh.###speakerb48.###speakera49.###yeah.###speakerb50.### it's, uh, we, we had neighbors that *t*-1 complained when we got the new garbage cans *t*-2.###speakera51.###uh-huh.###isn't that amazing?###speakerb52.	what	no	yes	what are you complaining about *t*-1, when you're only going *-2 to get picked *-3 up once a month, you know, or once a week *t*-4	no	and i  hough 	t	...what is a thing...	...what is every thing...	...what is the thing...
136875:21	you're kind of like, what are you talking about *t*-1	###i don't watch very much of it at all, e-, to, to the extent that sometimes i feel almost embarrassed at work and stuff like that###yeah,###speakera107.###because they talk so much,###isn't that the,###speakerb108.###they talk about t v shows,###and i, huh, you know,###how can you watch that *t*-1, you know###speakera109.	what	no	yes	what are you talking about *t*-1	no	you're kind of like 	,	...what is a thing...	...what is every thing...	...what is the thing...
116741:30	* watch the weather channel so that we know what the weather's going *-1 to be like *t*-2.	###speakerb78.###speakera79.###so, usually i don't get a whole lot of news watching in.###speakerb80.###yes,###we watch c n n in morning while we're getting ready for the day and eating breakfast.###speakera81.###uh-huh.###speakerb82.###we'll catch our news that way.	what	no	yes	what the weather's going *-1 to be like *t*-2	no	* watch the weather channel so that we know  	.	...what is a thing...	...what is every thing...	...what is the thing...
147597:18	but they wouldn't know what they're doing *t*-1.	###right.###that's a shame.###speakerb50.###especially black women.###speakera51.###yes.###speakerb52.###so.###speakera53.###yeah.	what	no	yes	what they're doing *t*-1	no	but they wouldn't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
47267:76	i mean, you got *-1 to, you sort of have *-2 to choose your season carefully and know what *t*-3's going *-4 to happen.	###speakera47.###huh.###speakerb48.###it's very pleasant.###speakera49.###are the temperatures real extreme there###or the, the,###speakerb50.###they can be *?*,###yeah.	what	no	yes	what *t*-3's going *-4 to happen	no	i mean, you got *-1 to, you sort of have *-2 to choose your season carefully and know  	.	...what is a thing...	...what is every thing...	...what is the thing...
159670:11	you know what i mean *t*-1?	### the, the kind of country 0 i like *t*-1 is kind of the older country music. not the, not the kind like kenny rodgers and stuff like that.###speakera19.###whi-,.###speakerb20.###speakera21.###oh.###speakerb22.### that's, uh, that's a little bit to, uh,###it's such###they're trying *-1 to make it too much of a crossover thing,	what	no	yes	what i mean *t*-1	no	you know  	?	...what is a thing...	...what is every thing...	...what is the thing...
171379:158	but people who *t*-4 d-, don't have day in and day out life long experience with what prison is really like *t*-1 and what the options are *t*-2, * to ask them *-3 to decide for one case, on one person, based on what they see *t*-5, i think 0 that is maybe, uh, a little bit naive.	###uh,###speakera19.###yeah.###speakerb20.###speakera21.###well if you drag twelve people into a courtroom, i trust them to make the right decision as to whether someone's guilty or innocent.###that's usually a matter of who * to believe *t*-2 and what facts * to believe *t*-1.###speakerb22.###right.###speakera23.	what	no	yes	what they see *t*-5	no	but people who *t*-4 d-, don't have day in and day out life long experience with what prison is really like *t*-1 and what the options are *t*-2, * to ask them *-3 to decide for one case, on one person, based on , i think 0 that is maybe, uh, a little bit naive 	.	...what is a thing...	...what is every thing...	...what is the thing...
104036:36	well, it *exp*-1 will be interesting * to see how, over the next year, this all works out *t*-2 because, like on the, uh, grass, i'm, i know 0 your husband, uh, doesn't really like the paper sacks.	###well, i mean the,###you really look and say 0 a lot of the things 0 we need *-3 to do *t*-1, we were doing *t*-2###and we had all the mechanisms in place with the fold up paper cartons, the wood, uh, racks which now, basically, you could turn *t*-1 them into the plastic ones that *t*-2 would hold, uh, twenty-four bottles.### and, and, uh, uh, i'm not really say going back to good old days,###but certainly we were doing things the way 0 we think 0 we should do them now *t*-1.###speakera59.###yeah,###yeah,###well,###speakerb60.	how	no	yes	how, over the next year, this all works out *t*-2	no	well, it *exp*-1 will be interesting * to see  because, like on the, uh, grass, i'm, i know 0 your husband, uh, doesn't really like the paper sacks 	.	...what is a way...	...what is every way...	...what is the way...
11677:35	and, uh, they had *-1 to teach a wolf how *-3 to, to howl *t*-2.	###speakerb78.###no,###huh-uh.###speakera79.###it was,###they tried *-1 to keep it, you know, as very close to real.###speakerb80.###uh-huh.###speakera81.###i mean like kevin costner did all of his own scenes	how	no	yes	how *-3 to, to howl *t*-2	no	and, uh, they had *-1 to teach a wolf  	.	...what is a way...	...what is every way...	...what is the way...
6551:37	i don't, i don't know how the peace corps works *t*-1,	###speakera17.###huh-uh.###speakerb18.### and, but, i don't know.###if you did it internally and it was just people in your own country then maybe countries that *t*-1 are so poor that they wouldn't be able *-2 to really, you know, send children to do that.###speakera19.###yeah.###speakerb20.###i didn't know.###speakera21.	how	no	yes	how the peace corps works *t*-1	no	i don't  i don't know  	,	...what is a way...	...what is every way...	...what is the way...
26923:60	so, but before i went through all of that i wanted *-1 to see how i was going *-2 to like it *t*-3.	###well, we have a little bit of a basis for conversation.###speakerb6.###mumblex.###speakera7.###i was a substitute teacher for about a year.###speakerb8.###oh, really.###speakera9.###yeah.###i, uh, thought 0 i wanted *-1 to be a teacher	how	no	yes	how i was going *-2 to like it *t*-3	no	so, but before i went through all of that i wanted *-1 to see  	.	...what is a way...	...what is every way...	...what is the way...
70469:14	* tell me how yours works *t*-1.	###speakerb6.###okay.###speakera7.###speakerb8.###yeah.###speakera9.###and you can help me out a little###bit.###speakerb10.###speakera11.	how	no	yes	how yours works *t*-1	no	* tell me  	.	...what is a way...	...what is every way...	...what is the way...
118770:16	well, you know who i'm talking about *t*-1.	###speakerb28.###yeah,###yeah.###speakera29.###uh, no,### he's, marcos is philippines,###speakerb30.###yeah,###um, well, i'm blank on it.###speakera31.	who	no	yes	who i'm talking about *t*-1	no	well, you know  	.	...who is a person...	...who is every person...	...who is the person...
47454:21	and i couldn't tell you who *t*-1 pitched,	###that's about my extent of, um, about baseball,###i don't know, that much about it.###speakerb30.###well, i can tell you, that the mets opened, i think *rnr*-1, two days ago,###speakera31.###speakerb32.###speakera33.###uh-huh.###speakerb34.###because my brother was supposed *-1 to go to the opening game,	who	no	yes	who *t*-1 pitched	no	and i couldn't tell you  	,	...who is a person...	...who is every person...	...who is the person...
29366:22	and they go back and forth, where everyone's giving some opinions *t*-1	###speakera41.###they don't report on every murder and shooting that *t*-1 happened in, in every little town.###speakerb42.###no,###no.###it's very much national interest news.###speakera43.###yeah.###speakerb44.###a lot of times they end up, um, with these panels of experts	where	no	yes	where everyone's giving some opinions *t*-1	no	and they go back and forth 	,	...what is a place...	...what is every place...	...what is the place...
85372:42	um, there are some areas *ich*-2 though where, where they have a problem with, uh, the houses kind of sinking a little bit into the, to the, uh *t*-1,	###is there a lot of sand in,###i always think 0 it's like a desert,###i don't know.###mumblex dallas always,###speakera70.###well, no.###no,###no,###no,###you know, i don't see that kind of sand here.	where	no	yes	where, where they have a problem with, uh, the houses kind of sinking a little bit into the, to the, uh *t*-1	no	um  there are some areas *ich*-2 though  	,	...what is a place...	...what is every place...	...what is the place...
61044:266	if we, if we keep *-1 putting that stuff into the air and, and, you know, if we keep *-2 creating the problem and not doing anything about it that it's really going *-3 to be a problem for, um, just the, the earth, you know, what the earth is receiving *t*-4 back, you know, because how can you tell where it's going *-5 to come down at *t*-6 *t*-7.	###speakerb114.###oh,, i was going *-1 to say, 0 the air pollution alone there just from a hundred pounds of cow manure was going *-2 to be bad.###speakera115.###yeah,###but i, i don't know###it really frightens me though as far as the, when you think about the, you know, * thinking of just air pollution itself### and then, and, channel thirteen they're really, um, emphasizing the problem with acid rain, you know,###speakerb116.###uh-huh.###speakera117.	where	no	yes	where it's going *-5 to come down at *t*-6	no	if we, if we keep *-1 putting that stuff into the air and, and, you know, if we keep *-2 creating the problem and not doing anything about it that it's really going *-3 to be a problem for, um, just the, the earth, you know, what the earth is receiving *t*-4 back, you know, because how can you tell  *t*-7 	.	...what is a place...	...what is every place...	...what is the place...
111120:51	some of the things that *t*-1 used *-2 to be hardy are getting to where they don't make it through the two swings *t*-3.	###speakera54.###well, texas has gotten to where it's a real problem as far as plants, because our summers are so terribly hot *t*-1###speakerb55.###mumblex.###speakera56.###and we have ice storms every year.###and there just aren't that many plants and shrubs that *t*-1 can take both of those extremes.###speakerb57.###uh-huh.###speakera58.	where	no	yes	where they don't make it through the two swings *t*-3	no	some of the things that *t*-1 used *-2 to be hardy are getting to  	.	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
