TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
123174:32	i mean, you just really can't tell what *t*-1's going *-2 to happen.	###speakerb30.###oh, my gos-,###speakera31.###those big piece of something came *-1 flaming, falling out of the roof and landed on the field###so there's this big fire on the field###and they were dumping the gatorade bucket and everything.###speakerb32.###oh, i can't believe that.###speakera33.###it was funn-,	what	no	yes	what *t*-1's going *-2 to happen	no	i mean, you just really can't tell  	.	...what is a thing...	...what is every thing...	...what is the thing...
24801:59	because they're so far behind and so poorly staffed *-2, half the time the teachers don't know what *t*-1's going on.	###but, of course, people are trapped *-1 economically###and they can't do that.###speakerb10.###yeah.###i know 0 down here the schools are, you know,###i don't know,###they rate,###i moved to arkansas and texas after *-1 living in ohio###and the schools down here rate, you know, *-1 bottom ten percent across the country###and *-1 having been through grade school up there and coming down here to high school i can understand why.	what	no	yes	what *t*-1's going on	no	because they're so far behind and so poorly staffed *-2, half the time the teachers don't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
56723:24	i'm trying *-1 to think what they call *t*-2 their soup.	###speakera247.###i have never gone to a restaurant, and not just been so full,###it's unreal.###speakerb248.###really?###speakera249.###i mean, it's so good.###the seasoning they, it's just unreal.###speakerb250.###and don't they make a lot of, um,	what	no	yes	what they call *t*-2 their soup	no	i'm trying *-1 to think  	.	...what is a thing...	...what is every thing...	...what is the thing...
40514:12	* forget what else we did *t*-1	###speakera99.###well, we did,### we tried, we had all different things,###we sent them to camp.###one,###first month, in june, they went to summer school,###then the second month they, uh,###one, my daughter went home *-1 to visit my mom for a while###and my son, uh, went to camp###and there we had, uh, i don't know some,	what	no	yes	what else we did *t*-1	no	* forge 	t	...what is a thing...	...what is every thing...	...what is the thing...
169893:18	i'm not real sure how i feel *t*-1 about it because i can see it from two ways.	###speakerb32.###if you're using it while *-1 at a job, i can see a problem.###speakera33.###yeah.###speakerb34.###but the occasional person, then it's almost like, it's almost an infringement of your privacy.###speakera35.###well, it sort of is *?*.###and this is it,###this,	how	no	yes	how i feel *t*-1 about it	no	i'm not real sure  because i can see it from two ways 	.	...what is a way...	...what is every way...	...what is the way...
153811:14	well i know how you feel *t*-1.	###yeah.###speakerb18.###i'm originally from colorado,###but yeah###speakera19.###oh well..###speakerb20.### there, uh, there, uh there's a lot of hunters here.###speakera21.###yeah,	how	no	yes	how you feel *t*-1	no	well i know  	.	...what is a way...	...what is every way...	...what is the way...
118736:57	maybe i, maybe it's, you know, 0 i'm reflecting how i feel *t*-1 about it,	###and uh,, you know, of course i, i'm sure 0 we have some enemies down there who *t*-1 wouldn't care what *t*-2 happened to us,###speakera17.###right.###speakerb18.### but but that is, that's a tough deal,###speakera19.###that's true.###speakerb20.###and it,###i don't think that,	how	no	yes	how i feel *t*-1 about it	no	maybe i  maybe it's  you know  0 i'm reflecting  	,	...what is a way...	...what is every way...	...what is the way...
17426:21	uh, well, you know who i'm talking about *t*-1.	###uh, wasn't that jane ehre?###no,###speakerb184.###no###that was another one.###speakera185.###he wrote jane ehre, too.###speakerb186.###yeah,###yeah.	who	no	yes	who i'm talking about *t*-1	no	uh, well, you know  	.	...who is a person...	...who is every person...	...who is the person...
110811:17	she's always worried who *t*-1's looking over her shoulder	###speakera17.###i think so too.###speakerb18.###but, um.###speakera19.###they're so worried about lawsuits and the scores 0 the children get *t*-1 on tests *ich*-2 now and teacher competency, you know,###speakerb20.###right.###speakera21.###and it's not like the teacher can just get in there and do her best,	who	no	yes	who *t*-1's looking over her shoulder	no	she's always worrie 	d	...who is a person...	...who is every person...	...who is the person...
67847:22	how many times have you heard where, uh, uh, a citizen was wrongfully arrested *-1, and served time at a penitentiary *t*-2, uh *t*-3,	### i, i don't care *-1 to support them.###speakerb20.###well, i don't either### but, uh, uh, but there is something 0 *t*-1 to be said *-2 about,###or, uh, uh, j-, just for the sake of argument, i'm taking the, a con,###speakera21.###sure.###speakerb22.### i'm, i'm against it.###uh, you know yourself	where	no	yes	where, uh, uh, a citizen was wrongfully arrested *-1, and served time at a penitentiary *t*-2	no	how many times have you heard   uh *t*-3 	,	...what is a place...	...what is every place...	...what is the place...
4444:16	i don't know where they actually started *t*-1,	###it's interesting, because there are re-, real regional differences.###um, in california there's, uh, almost an assumption, um, unless you're, sort of, clearly of an older generation *ich*-1, or something, you know, in your sixties, or something like that,###speakerb74.###speakera75.### i'm, i'm, i'm not.###uh, there's an assumption that you do something for your physical fitness, and, and, at least in urban california.###and, maybe not,###i don't know about rural california too well.###but, in urban california it's just, you know,###for all 0 i know *t*-1 aerobics started out here.	where	no	yes	where they actually started *t*-1	no	i don't know  	,	...what is a place...	...what is every place...	...what is the place...
104062:11	i wonder where they dump that *t*-1.	###speakera65.###speakerb66.###speakera67.###right,###right.###speakerb68.###uh, so i'm glad 0 the city's willing *-1 to take that on.###speakera69.###that's nice.###i guess 0 they dump it the same place,	where	no	yes	where they dump that *t*-1	no	i wonder  	.	...what is a place...	...what is every place...	...what is the place...
118182:28	and, uh, they have not gotten it where the withholding is accurate *t*-1.	###if you make a million dollars, you pay ten percent.###speakera33.###yeah,###that's the way 0 our state tax is *t*-1 here.###i think 0 it's pretty fair.###speakerb34.###our state taxes are somewhat based *-1 on the federal.###speakera35.###uh-huh.###speakerb36.	where	no	yes	where the withholding is accurate *t*-1	no	and, uh, they have not gotten it  	.	...what is a place...	...what is every place...	...what is the place...
125232:25	and you wonder, you know, where's it all going *t*-1	###and in mumblex###of the matter,###you get what you pay for *t*-1,###if we're going *-1 to have national health insurance, which *t*-2 seems likely, it's necessarily going *-3 to involve more taxes.###uh, i suspect, i take the view that * cutting income tax rates has been good for the, the economy, that most other countries have a higher share of the tax burden in various kinds of sales taxes, uh, energy taxes, particularly, and that to the extent 0 we need *-1 to raise more taxes *t*-3, that's the direction 0 we should look *t*-2.###speakerb4.###right.###well, i guess 0 i kind of have mixed feelings.###um, you know, you always sit there###and out of each pay check so much comes out of it,	where	no	yes	where's it all going *t*-1	no	and you wonder  you know 	,	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
