TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	Finite	Question	Modal	Matrix	punct	AResponse	AllResponse	TheResponse
129606:28	and then, uh, i don't know what we usually have *t*-1 for dessert.	###speakera40.###yeah.###speakerb41.###and then you just dip the cracker in the sauce with the clams and the cream cheese###and you have a real nice dip that *t*-1 goes good with a cocktail.###and then i like *-1 to barbecue, like steaks or pork chops.###and then we have, uh, s-, oh, lot of times we'll have baked potatoes *ich*-1 with them and a salad###speakera42.###uh-huh.###speakerb43.	what	no	yes	what we usually have *t*-1 for dessert	no	and then, uh, i don't know  	.	...what is a thing...	...what is every thing...	...what is the thing...
107862:37	i mean, nothing comparable, i guess, to what you've had *t*-1 before.	###a couple of weeks ago we were cooler than normal,###but then we're back to * being warmer than normal this week, or last week,###so.###speakerb38.###just so we don't have one of those famous ice storms in the spring.###speakera39.###speakerb40.###speakera41.###i don't have *-1 to live through many, any of those really,###a bad,	what	no	yes	what you've had *t*-1 before	no	i mean, nothing comparable, i guess, to  	.	...what is a thing...	...what is every thing...	...what is the thing...
51740:69	and that's one reason 0 i like *-3 working up there a little bit *t*-2 is, because i know what *t*-1's really going on.	###yeah.###speakera135.###um, i don't know.###i just feel m-,###speakerb136.###too many horror stories out there that, you know.###speakera137.###yes.###speakerb138.###speakera139.	what	no	yes	what *t*-1's really going on	no	and that's one reason 0 i like *-3 working up there a little bit *t*-2 is, because i know  	.	...what is a thing...	...what is every thing...	...what is the thing...
174401:16	so we'll see what *t*-1 happens.	###pretty strange.###but, uh, fortunately i never have had *-1 to go in even, even for jury duty.###speakera87.###yeah,###i haven't *?* either other than,###speakerb88.###but, uh, that friend of mine's telling me that i might have *-1 to go in for, uh, as a witness.###he may subpoena me.###speakera89.###speakerb90.	what	no	yes	what *t*-1 happens	no	so we'll see  	.	...what is a thing...	...what is every thing...	...what is the thing...
83978:45	well, i am not so sure that texans know what, what they have got *t*-1.	###oh, gosh.###speakera125.### i do not, i am not sure what it is *t*-1.###they said that they are irises.###it is some type of iris though.###speakerb126.###huh.###speakera127.###but they call them flags up here or down here, down here.###speakerb128.	what	no	yes	what, what they have got *t*-1	no	well, i am not so sure that texans know  	.	...what is a thing...	...what is every thing...	...what is the thing...
30995:14	* to understand what *t*-1's going on in the second?	###and using makeup and using the all the props and whatever * to get to where he needs *-1 to go *t*-2.###speakerb102.###all the tricks.###speakera103.###speakerb104.###uh-huh.###that sounds like an interesting concept.###speakera105.###but you need *-1 to rent the first one first.###speakerb106.	what	no	yes	what *t*-1's going on in the second	no	* to understand  	?	...what is a thing...	...what is every thing...	...what is the thing...
90819:101	an, and, i mean, * choosing from my experience, you know, i thought, you know, 0 my, i know what i want *t*-2 a lot more than my parents know what i want *t*-1.	###yeah.###speakerb20.###well, you know, the thing is, 0 when you're a kid *t*-2###and the kid at that age, especially if they're going into undergraduate, it seems like they think 0 they know what they want *t*-1.###speakera21.###uh-huh.###speakerb22.###speakera23.###yeah.###speakerb24.	what	no	yes	what i want *t*-2 a lot more than my parents know what i want *t*-1	no	an, and, i mean, * choosing from my experience, you know, i thought, you know, 0 my, i know  	.	...what is a thing...	...what is every thing...	...what is the thing...
136156:35	for a while i'll ask people if they know what *t*-1 happened	###speakerb38.###uh-huh.###speakera39.###but, um, i pro-,###i usually do if i'm home for a couple of days, like, you know, around christmas or whatever,###after a while i'll start *-1 watching it###speakerb40.###uh-huh.###speakera41.###and then on,	what	no	yes	what *t*-1 happened	no	for a  hile i'll ask people if they kno 	w	...what is a thing...	...what is every thing...	...what is the thing...
30568:31	well, we'll try this out and see what it looks like *t*-1.	###speakerb106.###yeah,###they sit there###and they go, is this really what i want *-2 to say *t*-1,###and you typed it###and that was it,###and now, you know people just send it back over and over and over and over.###speakera107.###that's probably one of the problems and frustrations that it's brought *t*-1 about, because people do feel like, oh well, we can just change it.###speakerb108.	what	no	yes	what it looks like *t*-1	no	well, we'll try this out and see  	.	...what is a thing...	...what is every thing...	...what is the thing...
23568:14	i'd forgotten what that's called *-1 *t*-2.	###yeah,###that's true,###that's true, too.###but, uh, you know, that whole biblical concept like that, that's true in a lot of our,###um, you know, the, the way 0 the whole judicial system and the government is based *-1 on that *t*-2.###it doesn't work on that,###but it's based *-1 out of that.### and, uh, so that, you know, that could work,###speakerb36.###yes,	what	no	yes	what that's called *-1 *t*-2	no	i'd forgotten  	.	...what is a thing...	...what is every thing...	...what is the thing...
59005:35	i don-, i don't know how people do it with one *t*-1,	###speakera23.###i mean i didn't work,### i, i needed *-1 to###but i didn't.###speakerb24.###yeah,### steve's, steve has a sister who *t*-1 has four.###she just had her fourth one in, uh, march###and she doesn't have *-1 to work either.###i don't know how they do it *t*-1.	how	no	yes	how people do it with one *t*-1	no	i don-  i don't know  	,	...what is a way...	...what is every way...	...what is the way...
118712:85	but, i mean, uh, uh, you sure, you still have *-1 to, you know, let them know how you feel *t*-2.	###speakerb8.###that, and, you know, maybe it's, maybe it *exp*-1's tough for a big powerful nation * to deal with, with, uh, countries like that that *t*-2 depend on us so much without *, you know, just telling them, running their country for them###speakera9.###right.###speakerb10.###but,###speakera11.### that, that's just it.###speakerb12.###it's got *-1 to be tough,	how	no	yes	how you feel *t*-2	no	but, i mean, uh, uh, you sure, you still have *-1 to, you know, let them know  	.	...what is a way...	...what is every way...	...what is the way...
173956:20	we look back and wonder how we did it *t*-1.	###six years.###speakerb21.###so they were all real close?###speakera22.###yeah.###speakerb23.###that's tough.###that's a lot of time.###speakera24.###oh, yeah.	how	no	yes	how we did it *t*-1	no	we look back and wonder  	.	...what is a way...	...what is every way...	...what is the way...
166504:44	well, i can see, i can see definitely how you get into that *t*-1.	###ye-,.###speakerb46.###yeah.### that, that, that's boring for me.### i, i'll take the passing teams any day.###speakera47.###yeah.###speakerb48.###but,###speakera49.	how	no	yes	how you get into that *t*-1	no	well, i can see, i can see definitely  	.	...what is a way...	...what is every way...	...what is the way...
135485:28	well and then, you think, well, how did they do it *t*-2 out in the real world anyway when these fish are in the tropicals or wherever they are *t*-1 *-4 kind of trying *-5 to keep up with that *t*-3,	###speakerb134.###survival of the fittest or something.###speakera135.###yes,###because if the baby is strong enough, it can swim away fast enough and go *-1 hide.###speakerb136.###right.###speakera137.###speakerb138.###go * hide from them,	how	no	yes	well, how did they do it *t*-2 out in the real world anyway when these fish are in the tropicals or wherever they are *t*-1 *-4 kind of trying *-5 to keep up with that *t*-3	no	well and then  you think   	,	...what is a way...	...what is every way...	...what is the way...
83439:46	and, uh, i, i still can't figure out how it broke *t*-1,	###i guess so###and that was my, that was my last experience.###speakerb16.###well i had a weird,###there's a little sensing device, uh, in front of my, uh, um, i'm not sure, right in front of the f-, fan,### it's a, it's an air conditioner sensing device.###i don't know why,###it actually,###there's a metal piece that *t*-1 fits through the belts, uh,###and somehow that broke off	how	no	yes	how it broke *t*-1	no	and  uh  i  i still can't figure out  	,	...what is a way...	...what is every way...	...what is the way...
34334:57	uh, but i would like *-1 to see them have a monitoring capability so that they know who *t*-2 has what weapons.	###yeah.###speakera141.###you know. and i'm sure 0 it'd be even less for somebody with a good gun.###speakerb142.###huh.###and i think 0 the federal government is, uh, is really far away from, uh, uh, control.### i, i don't believe in, uh,### i'm s-, i shouldn't probably say control.###i mean regulation.###control is something that i wouldn't want the federal government to have *t*-1.	who	no	yes	who *t*-2 has what weapons	no	uh, but i would like *-1 to see them have a monitoring capability so that they know  	.	...who is a person...	...who is every person...	...who is the person...
84309:11	i wonder where he gets it *t*-1?	###speakerb61.###yeah.###speakera62.###and you are thinking to yourself, um.###speakerb63.###i wonder where,###speakera64.###i know.###speakerb65.###i do not know.	where	no	yes	where he gets it *t*-1	no	i wonder  	?	...what is a place...	...what is every place...	...what is the place...
154339:19	and so we could see where every penny went *t*-1	###but,###speakera49.###and also we have found that if we write down,###and we did this.###we are not real consistent with this,###but we did it for about a month###and we wrote down everything that we bought *t*-1 when, you know, every pay check###speakerb50.###uh-huh.###speakera51.	where	no	yes	where every penny went *t*-1	no	and so w  could s  	e	...what is a place...	...what is every place...	...what is the place...
109947:140	and, you know, they kind of looked at me like i was from the dark ages, you know, like i, because i didn't have really all that much 0 * to talk about *t*-1, uh, where career and things like that were concerned *t*-2,	###yeah,###well i find that i, whenever i have *-1 to, whenever i'm in a group of people *t*-2 and we're discussing things *t*-2,###like just over the weekend i visited my family, and some cousins 0 i hadn't seen *t*-1 in a long time,###and everyone's all interested in what everybody's doing *t*-1,###and, uh, you know, well, i had my baby with me,###and i found that all 0 i talked about *t*-1 was my baby, which *t*-2 was fine with me,###speakerb42.###speakera43.###but it's like, you know, here these people are *t*-1,###they're going to school, getting degrees, making all this money,	where	no	yes	where career and things like that were concerned *t*-2	no	and  you know  they kind of looked at me like i was from the dark ages  you know  like i  because i didn't have really all that much 0 * to talk about *t*-1  uh   	,	...what is a place...	...what is every place...	...what is the place...
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none			Do you want a tissue?				A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none			Can I hand you a napkin?				A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none			Did you return the book you borrowed?				A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none			Can you text me the movie schedule?				A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none			Did you grab all the cookies?				A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none			Have you read all her novels?				An novel...?	Every novel…?	The novel...?
