TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
5604:48	wh-, what did, how, how did you get *-2 to know about the t i thing *t*-3?	###i'm watching saturday night live here.###speakerb24.###yeah,###okay.###all right.###well i guess 0 we're supposed *-1 to talk,###what about *t*-1###credit card?###speakera25.###* w-, wait.	how	no	What is a way...?	What is every way...?	What is the way...?
126419:6	but how did you get on it *t*-1?	###speakerb86.###no,###i don't think so,###yeah,###patty might *?*.###i'm back.###speakera87.###oh, sure.###di-,###speakerb88.	how	no	What is a way...?	What is every way...?	What is the way...?
61578:4	how are your kids handling it *t*-1?	###speakera161.###no,### i, i know,###i mean he's always, you know, he really does have a good home.###i think 0 that's what *t*-1 really bothers me the most about it.###speakerb162.###yeah.###speakera163.###you know, it's like,###speakerb164.	how	no	What is a way...?	What is every way...?	What is the way...?
24572:42	how'd, how did they, how do they pick their people *t*-1?	###but then, you know, it's kind of like a, a lottery.###somebody in their lifetime may win millions of dollars where another person doesn't win anything, and tries and tries and tries *t*-1. you know.###speakera23.###yeah.###speakerb24.###speakera25.###well, i ha-, i know that, for instance, in the n c double a, they drug test###and it's not random.###speakerb26.###oh, i see.	how	no	What is a way...?	What is every way...?	What is the way...?
166855:4	how do you know that *t*-1?	###speakerb42.###right.###speakera43.###and they call you up###and they actually happen *-1 to be people who *t*-2 are, graduated in your class or something like that.### and, and they say, oh, we, we know you.###you, uh, had, uh, contributed x amount last year.###can you do better this year?###and, you know, like * hold on here.###speakerb44.	how	no	What is a way...?	What is every way...?	What is the way...?
173703:4	who *t*-1 knows.	###well i think 0, uh, the dr-, the laws on, uh, uh, uh, the first morphine laws were, were like ninety, or nineteen ten or nineteen five, something like that.###speakerb22.###yeah.###so, ei-, eighty years or so.###yeah.###speakera23.###yeah.###speakerb24.###uh, so i, you know,### it's, it *ich*-5's hard * to, i guess, for me to justify what *t*-1 so-, seems like, you know, basically a breach of the first amen-, you know, freedom from, uh, search and seizure, you know, uh, on something that *t*-2 may *rnr*-3 or may not stand as a law, you know, fifty years *ich*-4 from now or even twenty or ten,	who	no	Who is a person...?	Who is every person...?	Who is the person...?
6797:4	who *t*-1's going *-2 to run it, you know,	###speakera109.###yeah.###speakerb110.###speakera111.###yeah,### it's, it's, it's just the, you know,###here you are *t*-1 to the logistics of the thing again, you know.###speakerb112.###yeah.###speakera113.	who	no	Who is a person...?	Who is every person...?	Who is the person...?
56100:28	who *t*-1 cares, you know.	###it's just, thing, a part of everyone's consciousness.###speakera97.###uh-huh.###well, the thing about that is though, 0 it's got a,###i mean because it was, i mean it was big, you remember, like in the early seventies and all that.### and, you know, and then it kind of just went out of vogue.###and i, i'm worried that it, it might, you know, it'll, it, the same thing will happen.###it's like, you know, environmentalism was really big for a couple of years###and then people like, well, you know,###i'd ruther, rather spend, you know, fifty cents less on, uh, on, on such and such, you know, and even if it's not environmentally safe, 	who	no	Who is a person...?	Who is every person...?	Who is the person...?
67508:7	like who *t*-1 knows, you know.	###yeah,###well when, uh,### my, my doggie, uh, that we have *t*-1 now, uh, she's, she's mostly golden retriever.###speakera62.###uh-huh.###speakerb63.###the vet called her, uh, a golden mix,###speakera64.###yeah.###speakerb65.	who	no	Who is a person...?	Who is every person...?	Who is the person...?
166704:70	who, who who the heck *t*-1 is going *-2 to root for tampa bay, right?	###well he's,###speakera113.###but i, i actually live in florida.###speakerb114.###* live in florida.###speakera115.###yeah.###speakerb116.###like the seahawks.###speakera117.well, you know, i. i mean, 	who	no	Who is a person...?	Who is every person...?	Who is the person...?
94077:4	where is it going *-1 to be *t*-2?	###okay?###speakerb2.###yes.###speakera3.###well, this is a very timely topic inasmuch as we're going to a family reunion this weekend.###speakerb4.###oh are you really *?*?###speakera5.###yeah.###speakerb6.	where	no	What is a place...?	What is every place...?	What is the place...?
99003:6	and where did you go *t*-1?	###speakerb1.###okay.###speakera2.###okay.###speakerb3.###well, did you go to college?###speakera4.###yes,###i did.###speakerb5.	where	no	What is a place...?	What is every place...?	What is the place...?
104508:4	where do you take your cans *t*-1?	###speakera39.###yeah.###speakerb40.###uh, it *exp*-1 was just easier *ich*-2 * to do that than * to open a large liter bottle and then have it go flat.###speakera41.###right,###yeah.###speakerb42.###so that's the main reason 0 we're, we, sort of are into cans *ich*-1 at this point rather than the liter bottles.###speakera43.	where	no	What is a place...?	What is every place...?	What is the place...?
113851:9	uh, where did you come from *t*-1?	###speakera8.###okay.###that's interesting.### i was, i was wondering what your response would be *t*-1.###i'm a first generation american.###speakerb9.###okay.###speakera10.###so i'm, from immigrant parents. or an immigrant mother anyway.###speakerb11.	where	no	What is a place...?	What is every place...?	What is the place...?
44490:4	where you from *t*-1?	###so, i don't know.###speakerb154.###uh.###speakera155.###but, i, i,###speakera1.###hi, wanet.###how are you *t*-1?###speakerb2.###i'm doing fine.	where	no	What is a place...?	What is every place...?	What is the place...?
96038:9	oh, where do you stay *t*-1?	###um, if you go further down, uh, you will usually find some, but not right in there.###uh, i do not know why it is *t*-1,###but, uh, it just,### it seems *-2 not, it seems *-1 not to have as many there, right there.###but, uh, we, we enjoy it, uh,###it's,### the place where we stay *t*-1 is, we usually stay at the same place every year,###and they are, like i say right on the beach.###so,###speakera37.	where	no	What is a place...?	What is every place...?	What is the place...?
68547:4	where all you guys go *t*-1?	###quite frequently.###speakera11.###uh, i wish 0 we did.###speakerb12.###well, we retired early###speakera13.###oh, okay.###speakerb14.###so, we're, we take trips pretty often.###speakera15.	where	no	What is a place...?	What is every place...?	What is the place...?
85982:7	so where was your last vacation *t*-1?.	###speakera93.### the, the deductibles didn't apply.###speakerb94.###right.###speakera95.###and so that's one way, one way 0 the insurance companies are trying *-1 to hold costs down *t*-2 is by, uh, okay, if you'll shorten your stay then we will, uh, waive the deductible.###speakerb96.###right.### our, our insurance is, uh, is doing something similar where they're also going *-1 to mor-,###speakera1.	where	no	What is a place...?	What is every place...?	What is the place...?
157119:9	well, where are we going *-2 to impose d-, you know,	### it, i've heard quotes, you know, it *exp*-1's better *ich*-2 that a thousand people go free, than one person be unjustly imprisoned *-3. i think 0 *t*-4 i-, is really the, the philosophy of the way 0 our legal system works *t*-1.###speakerb22.###oh, yeah,###yeah,###it's a-,###the benefit of the doubt to the last iota is, uh, based *-2 on the, uh, person who *t*-1 is accused *-3.###speakera23.###yeah,###and, you know, the, i, i think that, you know,###and the way 0 it's being used *-2 now *t*-1, it's like you listen to bush is, you know,	where	no	What is a place...?	What is every place...?	What is the place...?
116406:11	uh, and where you are *t*-1?	###speakerb6.###yeah.###speakera7.###where do you live *t*-1?###speakerb8.###uh, we live in plano.###speakera9.###okay,###so, that's a,###speakerb10.	where	no	What is a place...?	What is every place...?	What is the place...?
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	An novel...?	Every novel…?	The novel...?
