TGrepID	EntireSentence	PreceedingContext	Wh	ModalPresent	AResponse	AllResponse	TheResponse
84723:4	how do you feel about it *t*-1?	###that is probably one of the most bizarre 0 i have heard of *t*-1.###speakerb203.###yeah.###speakera204.###where they videotape themselves *t*-1.###speakerb205.###yeah.###it seems like crime is turning into a pastime instead of like, you know, be...###speakera1.###well, wayne, i, uh, feel very strongly about parents doing things with their children, and making time available even sometimes when time isn't available *t*-1.	how	no	What is a way...?	What is every way...?	What is the way...?
87956:4	how can i tell you *t*-1.	###yeah.###what did you think *t*-1 about dances with wolves when you saw it *t*-2?###speakera59.###well, okay,###see, we're getting back to last year.###that's probably the last movie 0 i saw *t*-1. um, dances with wolves,###i just adored it.###speakerb60.###really?###speakera61.	how	yes	What is a way...?	What is every way...?	What is the way...?
106648:6	and how do you hold to yours *t*-1?.	###i s-,###no,###speakerb60.###speakera61.###this is the price 0 we're going *-1 to give you *t*-2 out the door.###we don't want *-1 to hear about taxes,###speakera1.###okay.###i'll let you start.###do you all keep a budget,	how	no	What is a way...?	What is every way...?	What is the way...?
117206:4	how does it do that *t*-1?	###speakerb60.### s-, s-, so you got a sign up there that *t*-1 says 0 you got this alarm system.###speakera61.###uh-huh.###speakerb62.###and what if a burglar comes along and cuts your phone line?###speakera63.###well, it's got a back up system that *t*-1 doesn't work supposedly. tha-, uh, that if *t*-3 it's cut *-2 supposedly *t*-3 it notifies them anyway.###supposedly.###speakerb64.	how	no	What is a way...?	What is every way...?	What is the way...?
118088:9	uh, how do you feel about taxes *t*-1?	###speakera3.###oh, right###indianapolis got that, didn't they?###speakerb4.###right.###and, uh, we had passed a, a provisional one that if, if it did, if they did locate here we would raise our taxes *t*-1.###but, uh, at least we thought 0 we'd get something back from that.###speakera5.###yeah.###speakerb6.	how	no	What is a way...?	What is every way...?	What is the way...?
121515:4	how does that sound *t*-1?.	###speakerb23.###speakera24.###uh-huh.###speakerb25.###and then we'd have, um, like a big greek tossed salad kind of like a caesar salad.###speakera26.###uh-huh.###speakerb27.###and, um, * let's see what else.###um, maybe some rolls and, um, i guess *t*-1 some, uh, some rice or something like that.	how	no	What is a way...?	What is every way...?	What is the way...?
122929:4	how would you achieve that *t*-1?	###speakera9.###yes.###speakerb10.###speakera11.###uh-huh.###speakerb12.###uh, we need *-1 to elect people that *t*-2 are more, uh,###or...###speakera13.###i'm not sure how you would ach-,	how	yes	What is a way...?	What is every way...?	What is the way...?
124764:16	how, how do you use it *t*-1?.	###speakerb7.###uh-huh.###speakera8.###and then you pay that off and don't use it until, uh, it's paid *-1 off.###speakerb9.###uh-huh.###speakera10.### that's, that's my ideal way.###speakerb11.###uh-huh.	how	no	What is a way...?	What is every way...?	What is the way...?
133854:4	how'd that go *t*-1?	###yeah.###but you only had one can of paint that you did the entire room with *t*-1.###speakera73.###yes.###speakerb74.###speakera75.###right.###and then i wall papered a couple of walls,###and, uh.###speakerb76.	how	no	What is a way...?	What is every way...?	What is the way...?
138076:7	then how does he like it *t*-1?	###well, i had one that *t*-1 was needed *-2 to be able *-3 to be moved *-4 along at a, at a pace a little faster than he was going *-5 to be able *-6 to be moved *-7 in public school,###so he's, he has been going to private since kindergarten.###speakera5.###public school.###speakerb6.###speakera7.###oh, has he *?*?###speakerb8.###so,###speakera9.	how	no	What is a way...?	What is every way...?	What is the way...?
143729:4	how do you use them *t*-1?	###speakerb1.###well, i suppose 0 we both have credit cards.###speakera2.###uh-huh,###yeah,###they seem *-1 to be a part of life.###speakerb3.###yeah.###speakera4.###yeah,	how	no	What is a way...?	What is every way...?	What is the way...?
145762:4	how you doing *t*-1?	###uh,###speakera52.###well, maybe, uh, they just moved away and then sort of lost contact.###speakerb53.###i don't know.###speakera1.###hello?###speakerb2.###hello.###speakera3.	how	no	What is a way...?	What is every way...?	What is the way...?
150555:4	how's the weather out there in georgia *t*-1?	###okay,###martin, do you do any exercise?###speakerb2.###yes,###i do.###uh, i like *-1 to, uh, play basketball and weight lifting.###those are probably the two main things 0 i like *-1 to do *t*-2.###speakera3.###uh-huh.###um, so those are more or less indoor sports.	how	no	What is a way...?	What is every way...?	What is the way...?
152605:9	well, how do you feel *t*-1 about trial by jury?	###speakerb64.###whereas yeah in a smaller,###i think 0 you would be more willing *-2 to either help that person or help it get accomplished *-1, you know.###speakera65.###yeah.###yeah.###it becomes the organization instead of person being you know a part of the individual themselves.###speakerb66.###uh-huh.###speakera1.	how	no	What is a way...?	What is every way...?	What is the way...?
162379:6	and how do you feel *t*-1 about them?	###speakera87.###speakerb88.###right.###speakera89.###but that's a little bit more than we want *-1 to spend *?* right now.###but, uh, uh, it's interesting,###but, uh, i don't know,### if, if, uh, it seems *-1 to be,###speakera1.###uh, so, uh, what are your benefits like *t*-1 at your job,	how	no	What is a way...?	What is every way...?	What is the way...?
164740:9	so, how did that happen *t*-1, anyway?	###speakerb26.###the times herald went out of business here###speakera27.###oh, yeah?###speakerb28.###and so we really only have one dallas newspaper and one, fort worth newspaper.###speakera29.###speakerb30.###speakera31.###well, that must be pretty bad.	how	no	What is a way...?	What is every way...?	What is the way...?
control_a_tissue	Do you want a tissue?	speakera. Your nose is running. speakerb. Oh yeah I didn't notice. speakera. 	none	no	A tissue…?	Every tissue…?	The tissue…?
control_a_napkin	Can I hand you a napkin?	speakera. Oh no! I just spilled my spaghetti down my shirt. speakerb. Oh no.	none	no	A napkin…?	Every napkin…?	The napkin...?
control_the_book	Did you return the book you borrowed?	speakera. Hey. speakerb. Hey what's up? speakera. I noticed a late fee from the library. 	none	no	A book...?	Every book…?	The book...?
control_the_movie	Can you text me the movie schedule?	speakera. What are you doing tonight? speakerb. Nothing what about you? Wanna grab a movie? speakerb. Sure but I don't have wifi right now. 	none	no	A movie schedule...?	Every movie schedule…?	The movie schedule...?
control_all_cookies	Did you grab all the cookies?	speakera. It's time to leave for the potluck.The car's almost packed. speakerb. 	none	no	A cookie...?	Every cookie…?	The cookie...?
control_all_novels	Have you read all her novels?	speakera. I love Octavia Butler she's the best. speakerb. Yeah she's great. speakera.	none	no	An novel...?	Every novel…?	The novel...?
